AAEL026385-RA AAEL026385 2267
AAEL013766-RA AAEL013766 790
AAEL026389-RA AAEL026389 422
AAEL003253-RA AAEL003253 1040
AAEL022951-RA AAEL022951 1507
AAEL003257-RB AAEL003257 232
AAEL021175-RA AAEL021175 910
AAEL021176-RA AAEL021176 719
AAEL008921-RG AAEL008921 625
AAEL021179-RA AAEL021179 349
AAEL012440-RA AAEL012440 1393
AAEL012442-RD AAEL012442 6109
AAEL012443-RA AAEL012443 1736
AAEL026845-RA AAEL026845 1913
AAEL012446-RF AAEL012446 14644
AAEL012447-RB AAEL012447 941
AAEL012448-RA AAEL012448 881
AAEL009790-RC AAEL009790 589
AAEL009791-RA AAEL009791 589
AAEL009793-RA AAEL009793 661
AAEL009796-RA AAEL009796 574
AAEL009799-RB AAEL009799 2191
AAEL004580-RA AAEL004580 1964
AAEL004581-RA AAEL004581 1027
AAEL004582-RB AAEL004582 1863
AAEL025523-RB AAEL025523 592
AAEL007607-RA AAEL007607 1198
AAEL020313-RA AAEL020313 753
AAEL003260-RA AAEL003260 976
AAEL003262-RA AAEL003262 4082
AAEL021183-RA AAEL021183 1877
AAEL003267-RC AAEL003267 2393
AAEL024207-RA AAEL024207 1835
AAEL022967-RA AAEL022967 953
AAEL012453-RA AAEL012453 1188
AAEL008938-RA AAEL008938 1322
AAEL012455-RB AAEL012455 1062
AAEL008939-RB AAEL008939 2056
AAEL012456-RB AAEL012456 2647
AAEL025076-RA AAEL025076 1907
AAEL012457-RA AAEL012457 1112
AAEL012458-RD AAEL012458 2307
AAEL026858-RA AAEL026858 1816
AAEL025078-RA AAEL025078 986
AAEL007615-RA AAEL007615 974
AAEL025533-RA AAEL025533 1853
AAEL007619-RC AAEL007619 3022
AAEL025537-RA AAEL025537 1827
AAEL002407-RB AAEL002407 3409
AAEL002408-RB AAEL002408 2641
AAEL020329-RA AAEL020329 1471
AAEL003271-RB AAEL003271 1134
AAEL024210-RA AAEL024210 2923
AAEL003275-RA AAEL003275 5145
AAEL022972-RA AAEL022972 982
AAEL003277-RH AAEL003277 1470
AAEL021194-RA AAEL021194 688
AAEL003279-RA AAEL003279 929
AAEL008940-RB AAEL008940 3991
AAEL008941-RD AAEL008941 991
AAEL008942-RA AAEL008942 964
AAEL008943-RA AAEL008943 1930
AAEL008944-RA AAEL008944 2126
AAEL012460-RA AAEL012460 1527
AAEL008945-RA AAEL008945 934
AAEL026862-RA AAEL026862 597
AAEL008947-RB AAEL008947 1678
AAEL012463-RD AAEL012463 4713
AAEL008948-RA AAEL008948 1205
AAEL025085-RA AAEL025085 2003
AAEL012465-RB AAEL012465 2094
AAEL012466-RC AAEL012466 3993
AAEL026867-RD AAEL026867 408
AAEL021654-RA AAEL021654 751
AAEL025542-RA AAEL025542 692
AAEL012924-RB AAEL012924 495
AAEL012925-RC AAEL012925 1638
AAEL012926-RF AAEL012926 3728
AAEL025547-RA AAEL025547 2432
AAEL002410-RB AAEL002410 2777
AAEL002411-RC AAEL002411 955
AAEL002412-RA AAEL002412 2113
AAEL002413-RA AAEL002413 1899
AAEL020330-RA AAEL020330 1913
AAEL002415-RF AAEL002415 1563
AAEL002416-RB AAEL002416 1243
AAEL002417-RE AAEL002417 1139
AAEL015038-RA AAEL015038 896
AAEL002418-RA AAEL002418 423
AAEL002419-RA AAEL002419 2367
AAEL003281-RB AAEL003281 553
AAEL024221-RA AAEL024221 1328
AAEL003283-RH AAEL003283 10836
AAEL028103-RA AAEL028103 661
AAEL008952-RB AAEL008952 1968
AAEL008953-RE AAEL008953 1530
AAEL008956-RB AAEL008956 806
AAEL008957-RB AAEL008957 1937
AAEL025093-RA AAEL025093 431
AAEL008958-RD AAEL008958 2077
AAEL008959-RA AAEL008959 658
AAEL025095-RA AAEL025095 473
AAEL025097-RA AAEL025097 330
AAEL026878-RC AAEL026878 1246
AAEL003742-RA AAEL003742 1668
AAEL003743-RB AAEL003743 2599
AAEL003746-RA AAEL003746 1436
AAEL003748-RA AAEL003748 1580
AAEL021665-RA AAEL021665 1109
AAEL003749-RB AAEL003749 248
AAEL021666-RD AAEL021666 882
AAEL012931-RD AAEL012931 773
AAEL025553-RB AAEL025553 613
AAEL012937-RA AAEL012937 592
AAEL012939-RA AAEL012939 475
AAEL002422-RP AAEL002422 2629
AAEL002423-RA AAEL002423 885
AAEL020340-RH AAEL020340 780
AAEL002425-RA AAEL002425 550
AAEL002426-RA AAEL002426 2636
AAEL002427-RB AAEL002427 1931
AAEL002428-RE AAEL002428 2191
AAEL015048-RA AAEL015048 2002
AAEL020347-RB AAEL020347 347
AAEL024231-RA AAEL024231 8028
AAEL024236-RF AAEL024236 2808
AAEL028112-RB AAEL028112 1771
AAEL028113-RB AAEL028113 489
AAEL022998-RA AAEL022998 756
AAEL008960-RA AAEL008960 3030
AAEL008962-RC AAEL008962 535
AAEL008963-RA AAEL008963 1356
AAEL012482-RI AAEL012482 2479
AAEL026885-RA AAEL026885 766
AAEL012486-RA AAEL012486 1248
AAEL012489-RA AAEL012489 3562
AAEL003750-RA AAEL003750 523
AAEL003752-RA AAEL003752 506
AAEL003754-RC AAEL003754 2738
AAEL003755-RA AAEL003755 420
AAEL003756-RA AAEL003756 708
AAEL003757-RA AAEL003757 1583
AAEL003758-RB AAEL003758 1334
AAEL021676-RE AAEL021676 2727
AAEL007641-RB AAEL007641 2667
AAEL007642-RB AAEL007642 2016
AAEL012940-RB AAEL012940 388
AAEL007644-RA AAEL007644 1577
AAEL012941-RA AAEL012941 1006
AAEL007646-RF AAEL007646 2457
AAEL007647-RA AAEL007647 730
AAEL007648-RA AAEL007648 1768
AAEL011169-RA AAEL011169 2138
AAEL025569-RC AAEL025569 2950
AAEL002430-RA AAEL002430 1246
AAEL015051-RA AAEL015051 1572
AAEL002432-RA AAEL002432 2629
AAEL015052-RA AAEL015052 714
AAEL002433-RA AAEL002433 709
AAEL002435-RF AAEL002435 1738
AAEL002436-RF AAEL002436 825
AAEL002438-RB AAEL002438 459
AAEL020359-RB AAEL020359 2361
AAEL024248-RA AAEL024248 908
AAEL028129-RB AAEL028129 1199
AAEL026894-RA AAEL026894 1923
AAEL007198-RA AAEL007198 1078
AAEL003762-RD AAEL003762 1427
AAEL003763-RA AAEL003763 1545
AAEL003764-RA AAEL003764 331
AAEL003766-RA AAEL003766 2949
AAEL003768-RD AAEL003768 4398
AAEL003769-RB AAEL003769 1112
AAEL007650-RA AAEL007650 1602
AAEL007651-RC AAEL007651 3677
AAEL007652-RA AAEL007652 1019
AAEL007653-RA AAEL007653 1422
AAEL007654-RA AAEL007654 1610
AAEL007655-RA AAEL007655 745
AAEL007656-RA AAEL007656 1378
AAEL007657-RA AAEL007657 5539
AAEL007658-RR AAEL007658 4219
AAEL012955-RA AAEL012955 573
AAEL007659-RA AAEL007659 1224
AAEL015064-RB AAEL015064 285
AAEL020362-RA AAEL020362 925
AAEL020368-RA AAEL020368 556
AAEL024256-RA AAEL024256 1788
AAEL024258-RE AAEL024258 3239
AAEL002900-RA AAEL002900 981
AAEL002903-RC AAEL002903 3163
AAEL002904-RA AAEL002904 1278
AAEL002905-RA AAEL002905 573
AAEL020822-RA AAEL020822 5276
AAEL002906-RA AAEL002906 3049
AAEL003770-RA AAEL003770 1522
AAEL003771-RA AAEL003771 1585
AAEL003772-RB AAEL003772 2183
AAEL003773-RA AAEL003773 1278
AAEL003774-RA AAEL003774 595
AAEL003776-RA AAEL003776 1156
AAEL003777-RG AAEL003777 6799
AAEL003779-RB AAEL003779 4223
AAEL021698-RE AAEL021698 1428
AAEL007660-RA AAEL007660 1779
AAEL007661-RB AAEL007661 850
AAEL007662-RM AAEL007662 970
AAEL007664-RB AAEL007664 1818
AAEL012962-RA AAEL012962 1771
AAEL007667-RA AAEL007667 2194
AAEL012964-RD AAEL012964 1752
AAEL007668-RA AAEL007668 1157
AAEL002450-RA AAEL002450 1757
AAEL002451-RB AAEL002451 3379
AAEL002453-RB AAEL002453 1926
AAEL002454-RA AAEL002454 1074
AAEL002455-RB AAEL002455 5603
AAEL015077-RA AAEL015077 2126
AAEL015079-RA AAEL015079 2095
AAEL020376-RA AAEL020376 2704
AAEL020378-RA AAEL020378 692
AAEL011643-RA AAEL011643 765
AAEL011644-RB AAEL011644 812
AAEL024264-RC AAEL024264 1436
AAEL024267-RA AAEL024267 2182
AAEL028144-RA AAEL028144 1616
AAEL002910-RB AAEL002910 2411
AAEL002912-RA AAEL002912 1012
AAEL015533-RA AAEL015533 1735
AAEL002913-RB AAEL002913 1970
AAEL020830-RA AAEL020830 1915
AAEL002916-RA AAEL002916 1202
AAEL002917-RA AAEL002917 1257
AAEL002918-RB AAEL002918 2747
AAEL020837-RA AAEL020837 798
AAEL019417-RE AAEL019417 4596
AAEL003781-RA AAEL003781 1312
AAEL024720-RA AAEL024720 3020
AAEL003782-RA AAEL003782 850
AAEL003785-RB AAEL003785 2765
AAEL014201-RA AAEL014201 952
AAEL003789-RC AAEL003789 3205
AAEL011196-RA AAEL011196 1033
AAEL011197-RD AAEL011197 1130
AAEL011198-RA AAEL011198 1231
AAEL011199-RA AAEL011199 1295
AAEL020387-RA AAEL020387 2883
AAEL024271-RC AAEL024271 593
AAEL028155-RB AAEL028155 391
AAEL028157-RA AAEL028157 514
AAEL002921-RB AAEL002921 1788
AAEL002922-RA AAEL002922 2737
AAEL020840-RA AAEL020840 2672
AAEL002924-RF AAEL002924 1005
AAEL002925-RA AAEL002925 4055
AAEL020843-RA AAEL020843 1554
AAEL019422-RC AAEL019422 3349
AAEL002929-RA AAEL002929 1458
AAEL019424-RZ AAEL019424 8395
AAEL019425-RA AAEL019425 1848
AAEL019426-RA AAEL019426 2523
AAEL003791-RA AAEL003791 1655
AAEL003794-RB AAEL003794 1326
AAEL003797-RA AAEL003797 505
AAEL001600-RC AAEL001600 831
AAEL001601-RD AAEL001601 617
AAEL001604-RB AAEL001604 2756
AAEL001607-RB AAEL001607 1053
AAEL020390-RB AAEL020390 5377
AAEL015095-RC AAEL015095 3204
AAEL024283-RX AAEL024283 2106
AAEL028161-RB AAEL028161 4457
AAEL002930-RB AAEL002930 932
AAEL002932-RB AAEL002932 1106
AAEL002933-RA AAEL002933 457
AAEL020850-RA AAEL020850 1037
AAEL002934-RB AAEL002934 1050
AAEL002935-RF AAEL002935 867
AAEL002938-RA AAEL002938 1328
AAEL019433-RA AAEL019433 1548
AAEL015559-RB AAEL015559 1370
AAEL006817-RA AAEL006817 1130
AAEL019437-RA AAEL019437 1304
AAEL006818-RB AAEL006818 452
AAEL019438-RB AAEL019438 689
AAEL006819-RA AAEL006819 652
AAEL019439-RA AAEL019439 1199
AAEL024746-RC AAEL024746 777
AAEL024749-RA AAEL024749 4926
AAEL001610-RA AAEL001610 1264
AAEL001612-RA AAEL001612 6570
AAEL001615-RA AAEL001615 421
AAEL018110-RG AAEL018110 801
AAEL001616-RB AAEL001616 2236
AAEL018111-RB AAEL018111 1521
AAEL018112-RD AAEL018112 4685
AAEL001619-RA AAEL001619 633
AAEL006362-RB AAEL006362 2075
AAEL006363-RF AAEL006363 1124
AAEL006364-RE AAEL006364 1191
AAEL006365-RA AAEL006365 823
AAEL006367-RA AAEL006367 699
AAEL006368-RA AAEL006368 823
AAEL024297-RC AAEL024297 606
AAEL028174-RA AAEL028174 627
AAEL028177-RA AAEL028177 628
AAEL002940-RA AAEL002940 1630
AAEL002943-RB AAEL002943 4408
AAEL002944-RA AAEL002944 2052
AAEL006820-RA AAEL006820 969
AAEL006822-RD AAEL006822 2889
AAEL006823-RA AAEL006823 1612
AAEL002948-RA AAEL002948 583
AAEL020865-RA AAEL020865 1791
AAEL006824-RA AAEL006824 1662
AAEL002949-RA AAEL002949 618
AAEL006825-RB AAEL006825 2206
AAEL006826-RD AAEL006826 1258
AAEL019446-RA AAEL019446 1619
AAEL006827-RA AAEL006827 1526
AAEL005047-RA AAEL005047 3022
AAEL019447-RA AAEL019447 4597
AAEL005048-RC AAEL005048 331
AAEL019448-RA AAEL019448 5936
AAEL006829-RA AAEL006829 447
AAEL005049-RA AAEL005049 863
AAEL001622-RB AAEL001622 999
AAEL001623-RA AAEL001623 752
AAEL001624-RA AAEL001624 694
AAEL005500-RB AAEL005500 1138
AAEL001625-RA AAEL001625 569
AAEL019900-RA AAEL019900 8806
AAEL001626-RA AAEL001626 1225
AAEL001627-RA AAEL001627 1454
AAEL001628-RA AAEL001628 300
AAEL005504-RC AAEL005504 1025
AAEL023423-RA AAEL023423 919
AAEL005507-RC AAEL005507 1121
AAEL018127-RA AAEL018127 4023
AAEL023424-RA AAEL023424 639
AAEL005508-RA AAEL005508 719
AAEL006370-RC AAEL006370 1215
AAEL027311-RA AAEL027311 574
AAEL006372-RB AAEL006372 1996
AAEL006373-RB AAEL006373 1312
AAEL006374-RA AAEL006374 1105
AAEL002499-RA AAEL002499 1916
AAEL006376-RA AAEL006376 838
AAEL006377-RA AAEL006377 922
AAEL006378-RA AAEL006378 832
AAEL011684-RA AAEL011684 859
AAEL011685-RA AAEL011685 445
AAEL028182-RA AAEL028182 1327
AAEL022101-RA AAEL022101 1489
AAEL028186-RA AAEL028186 1619
AAEL022105-RA AAEL022105 12498
AAEL002950-RB AAEL002950 698
AAEL028188-RD AAEL028188 4962
AAEL015571-RB AAEL015571 1481
AAEL002951-RA AAEL002951 1034
AAEL015575-RE AAEL015575 544
AAEL006830-RA AAEL006830 1651
AAEL002955-RA AAEL002955 916
AAEL005052-RB AAEL005052 1344
AAEL006832-RB AAEL006832 1959
AAEL005053-RB AAEL005053 1985
AAEL005054-RA AAEL005054 946
AAEL002959-RA AAEL002959 1239
AAEL005058-RA AAEL005058 1325
AAEL001631-RA AAEL001631 1420
AAEL014248-RC AAEL014248 1635
AAEL005510-RA AAEL005510 2473
AAEL018130-RB AAEL018130 2119
AAEL005515-RF AAEL005515 971
AAEL019917-RA AAEL019917 2975
AAEL005518-RA AAEL005518 2564
AAEL023438-RA AAEL023438 403
AAEL006381-RA AAEL006381 1886
AAEL006382-RB AAEL006382 804
AAEL006383-RA AAEL006383 882
AAEL014702-RC AAEL014702 1857
AAEL006384-RA AAEL006384 889
AAEL014704-RA AAEL014704 1339
AAEL014705-RA AAEL014705 1036
AAEL027326-RA AAEL027326 337
AAEL011690-RA AAEL011690 2056
AAEL011691-RA AAEL011691 2080
AAEL011693-RA AAEL011693 2922
AAEL011697-RA AAEL011697 1783
AAEL011698-RC AAEL011698 1252
AAEL028194-RA AAEL028194 446
AAEL022113-RA AAEL022113 3682
AAEL002960-RA AAEL002960 750
AAEL002961-RA AAEL002961 763
AAEL002962-RA AAEL002962 870
AAEL002964-RA AAEL002964 1262
AAEL002965-RA AAEL002965 799
AAEL005060-RB AAEL005060 1636
AAEL005061-RA AAEL005061 2143
AAEL015586-RA AAEL015586 1461
AAEL002967-RA AAEL002967 863
AAEL002969-RA AAEL002969 1234
AAEL005064-RA AAEL005064 1109
AAEL026004-RA AAEL026004 923
AAEL019465-RB AAEL019465 1560
AAEL026006-RA AAEL026006 235
AAEL005068-RA AAEL005068 1409
AAEL019468-RA AAEL019468 7941
AAEL005069-RA AAEL005069 616
AAEL014250-RA AAEL014250 741
AAEL014251-RA AAEL014251 426
AAEL024777-RA AAEL024777 3994
AAEL005520-RE AAEL005520 767
AAEL018141-RB AAEL018141 1590
AAEL005521-RA AAEL005521 1428
AAEL019921-RG AAEL019921 2298
AAEL005522-RB AAEL005522 2252
AAEL005524-RA AAEL005524 1381
AAEL005526-RE AAEL005526 5115
AAEL005527-RA AAEL005527 2826
AAEL019927-RA AAEL019927 1468
AAEL005528-RA AAEL005528 2270
AAEL027336-RA AAEL027336 1618
AAEL014717-RB AAEL014717 1256
AAEL027338-RB AAEL027338 6748
AAEL014719-RA AAEL014719 1067
AAEL023903-RA AAEL023903 403
AAEL023905-RA AAEL023905 864
AAEL023907-RA AAEL023907 4139
AAEL002972-RA AAEL002972 1756
AAEL005070-RA AAEL005070 745
AAEL005071-RD AAEL005071 1903
AAEL026010-RA AAEL026010 5751
AAEL005072-RA AAEL005072 838
AAEL002978-RD AAEL002978 1548
AAEL005073-RC AAEL005073 2502
AAEL019473-RE AAEL019473 3871
AAEL015598-RB AAEL015598 782
AAEL002979-RA AAEL002979 1811
AAEL005074-RF AAEL005074 2177
AAEL005075-RA AAEL005075 1225
AAEL005076-RB AAEL005076 3320
AAEL020899-RA AAEL020899 766
AAEL006859-RA AAEL006859 643
AAEL005079-RC AAEL005079 703
AAEL026018-RA AAEL026018 888
AAEL024784-RB AAEL024784 2518
AAEL024786-RA AAEL024786 794
AAEL014262-RB AAEL014262 910
AAEL014263-RA AAEL014263 1153
AAEL014264-RB AAEL014264 321
AAEL014265-RB AAEL014265 2465
AAEL014267-RA AAEL014267 1184
AAEL005530-RA AAEL005530 1471
AAEL005531-RA AAEL005531 1076
AAEL005533-RB AAEL005533 1608
AAEL014720-RB AAEL014720 1165
AAEL027343-RA AAEL027343 469
AAEL014729-RB AAEL014729 1460
AAEL022131-RA AAEL022131 376
AAEL004217-RJ AAEL004217 1365
AAEL023915-RA AAEL023915 1562
AAEL022137-RA AAEL022137 1956
AAEL023919-RC AAEL023919 1753
AAEL008101-RC AAEL008101 1826
AAEL006860-RA AAEL006860 197
AAEL005080-RA AAEL005080 1529
AAEL019481-RI AAEL019481 3386
AAEL013402-RD AAEL013402 1495
AAEL002989-RA AAEL002989 1155
AAEL005084-RA AAEL005084 1341
AAEL026023-RA AAEL026023 316
AAEL013404-RB AAEL013404 867
AAEL005086-RB AAEL005086 508
AAEL013405-RA AAEL013405 1813
AAEL008109-RA AAEL008109 1096
AAEL013406-RB AAEL013406 768
AAEL026027-RC AAEL026027 4826
AAEL026028-RA AAEL026028 2596
AAEL027809-RA AAEL027809 1227
AAEL014271-RC AAEL014271 709
AAEL014272-RB AAEL014272 1084
AAEL014273-RG AAEL014273 720
AAEL014274-RB AAEL014274 959
AAEL014275-RA AAEL014275 978
AAEL014277-RA AAEL014277 1111
AAEL019942-RA AAEL019942 1354
AAEL019943-RB AAEL019943 2520
AAEL010850-RJ AAEL010850 618
AAEL010851-RA AAEL010851 2663
AAEL010853-RB AAEL010853 1665
AAEL010854-RD AAEL010854 3543
AAEL010855-RA AAEL010855 1370
AAEL014731-RA AAEL014731 541
AAEL010856-RB AAEL010856 1886
AAEL010858-RB AAEL010858 1636
AAEL027356-RA AAEL027356 4751
AAEL022143-RA AAEL022143 1889
AAEL004227-RF AAEL004227 3716
AAEL004228-RA AAEL004228 2128
AAEL022145-RB AAEL022145 1170
AAEL004229-RA AAEL004229 682
AAEL002993-RA AAEL002993 548
AAEL002996-RA AAEL002996 1509
AAEL027812-RA AAEL027812 1347
AAEL002999-RC AAEL002999 1473
AAEL008118-RA AAEL008118 1096
AAEL013415-RB AAEL013415 1507
AAEL019499-RB AAEL019499 4326
AAEL013418-RA AAEL013418 518
AAEL026038-RA AAEL026038 2332
AAEL005552-RD AAEL005552 1263
AAEL019953-RA AAEL019953 3275
AAEL023473-RA AAEL023473 3424
AAEL019957-RB AAEL019957 3045
AAEL010860-RA AAEL010860 3058
AAEL010861-RA AAEL010861 751
AAEL010863-RB AAEL010863 1355
AAEL010864-RA AAEL010864 1373
AAEL027361-RA AAEL027361 814
AAEL009449-RA AAEL009449 428
AAEL014749-RC AAEL014749 602
AAEL004231-RC AAEL004231 1355
AAEL004233-RC AAEL004233 1518
AAEL004234-RA AAEL004234 396
AAEL004235-RB AAEL004235 2516
AAEL004236-RC AAEL004236 4460
AAEL004237-RA AAEL004237 2933
AAEL004238-RA AAEL004238 1621
AAEL004239-RA AAEL004239 697
AAEL009904-RA AAEL009904 913
AAEL013420-RA AAEL013420 1186
AAEL027821-RB AAEL027821 1591
AAEL013421-RA AAEL013421 1478
AAEL027822-RA AAEL027822 3529
AAEL009906-RA AAEL009906 897
AAEL013422-RA AAEL013422 1180
AAEL026043-RL AAEL026043 2237
AAEL013423-RA AAEL013423 1204
AAEL009908-RA AAEL009908 1582
AAEL026044-RA AAEL026044 332
AAEL013424-RB AAEL013424 927
AAEL009909-RC AAEL009909 1345
AAEL027829-RA AAEL027829 1601
AAEL014295-RB AAEL014295 691
AAEL022615-RA AAEL022615 2393
AAEL012100-RA AAEL012100 1303
AAEL012101-RB AAEL012101 1345
AAEL012102-RB AAEL012102 1894
AAEL012103-RB AAEL012103 3102
AAEL012104-RB AAEL012104 3974
AAEL012105-RA AAEL012105 868
AAEL018187-RN AAEL018187 2151
AAEL012106-RD AAEL012106 1749
AAEL019967-RA AAEL019967 1845
AAEL012107-RA AAEL012107 739
AAEL019968-RA AAEL019968 2226
AAEL018189-RB AAEL018189 2397
AAEL012109-RB AAEL012109 1946
AAEL027371-RA AAEL027371 3176
AAEL014752-RB AAEL014752 1765
AAEL027373-RA AAEL027373 922
AAEL009458-RD AAEL009458 852
AAEL004240-RA AAEL004240 1730
AAEL004242-RB AAEL004242 1302
AAEL004243-RA AAEL004243 2902
AAEL004244-RA AAEL004244 2707
AAEL004245-RB AAEL004245 1314
AAEL023943-RA AAEL023943 1868
AAEL023944-RA AAEL023944 416
AAEL009911-RA AAEL009911 478
AAEL009912-RA AAEL009912 2056
AAEL009913-RB AAEL009913 1570
AAEL009914-RA AAEL009914 358
AAEL009915-RB AAEL009915 6748
AAEL009916-RA AAEL009916 1072
AAEL013433-RB AAEL013433 958
AAEL013434-RE AAEL013434 1099
AAEL009918-RA AAEL009918 963
AAEL009919-RA AAEL009919 2433
AAEL027837-RA AAEL027837 648
AAEL004700-RA AAEL004700 1319
AAEL004701-RA AAEL004701 1238
AAEL004702-RB AAEL004702 4584
AAEL004703-RA AAEL004703 890
AAEL004705-RA AAEL004705 1092
AAEL004707-RA AAEL004707 936
AAEL017329-RE AAEL017329 3061
AAEL022628-RA AAEL022628 5657
AAEL012110-RA AAEL012110 2848
AAEL019975-RA AAEL019975 1312
AAEL019976-RA AAEL019976 1075
AAEL026518-RA AAEL026518 1517
AAEL023497-RA AAEL023497 680
AAEL010884-RB AAEL010884 900
AAEL009463-RB AAEL009463 997
AAEL027380-RA AAEL027380 1583
AAEL014760-RB AAEL014760 665
AAEL010885-RA AAEL010885 1476
AAEL009464-RA AAEL009464 923
AAEL014761-RA AAEL014761 1530
AAEL009465-RA AAEL009465 990
AAEL014762-RB AAEL014762 1070
AAEL009466-RE AAEL009466 6741
AAEL014763-RA AAEL014763 1415
AAEL009467-RA AAEL009467 489
AAEL021303-RA AAEL021303 1476
AAEL021304-RA AAEL021304 317
AAEL009469-RA AAEL009469 2713
AAEL022174-RA AAEL022174 1371
AAEL022176-RA AAEL022176 110
AAEL022177-RA AAEL022177 454
AAEL023958-RA AAEL023958 4455
AAEL022179-RE AAEL022179 975
AAEL009922-RC AAEL009922 466
AAEL009924-RA AAEL009924 1430
AAEL026060-RA AAEL026060 1598
AAEL009926-RA AAEL009926 2685
AAEL009927-RB AAEL009927 1365
AAEL026067-RA AAEL026067 586
AAEL017331-RD AAEL017331 1875
AAEL022631-RA AAEL022631 657
AAEL022637-RA AAEL022637 3280
AAEL022638-RA AAEL022638 458
AAEL019980-RI AAEL019980 1415
AAEL019983-RA AAEL019983 5096
AAEL019987-RB AAEL019987 3586
AAEL019988-RA AAEL019988 778
AAEL010891-RA AAEL010891 584
AAEL009471-RB AAEL009471 369
AAEL010892-RA AAEL010892 3396
AAEL010893-RD AAEL010893 1138
AAEL009473-RB AAEL009473 1851
AAEL010894-RA AAEL010894 852
AAEL009474-RA AAEL009474 589
AAEL010895-RB AAEL010895 433
AAEL021310-RA AAEL021310 987
AAEL009475-RB AAEL009475 6668
AAEL010896-RA AAEL010896 1528
AAEL009476-RA AAEL009476 607
AAEL009477-RA AAEL009477 2957
AAEL010898-RA AAEL010898 873
AAEL009479-RB AAEL009479 1508
AAEL027398-RA AAEL027398 1438
AAEL027399-RA AAEL027399 1406
AAEL021318-RD AAEL021318 3781
AAEL022183-RC AAEL022183 2019
AAEL022184-RB AAEL022184 1819
AAEL023965-RA AAEL023965 546
AAEL009932-RF AAEL009932 3577
AAEL013458-RE AAEL013458 1150
AAEL019990-RE AAEL019990 1426
AAEL008613-RD AAEL008613 1539
AAEL019991-RA AAEL019991 368
AAEL026530-RA AAEL026530 870
AAEL019992-RA AAEL019992 1672
AAEL008617-RB AAEL008617 3234
AAEL019996-RA AAEL019996 481
AAEL012135-RC AAEL012135 961
AAEL019997-RC AAEL019997 4552
AAEL013916-RA AAEL013916 1903
AAEL012137-RA AAEL012137 2561
AAEL012138-RB AAEL012138 1510
AAEL012139-RB AAEL012139 604
AAEL009480-RA AAEL009480 589
AAEL009481-RA AAEL009481 312
AAEL009483-RA AAEL009483 498
AAEL009484-RD AAEL009484 875
AAEL021320-RA AAEL021320 551
AAEL009486-RA AAEL009486 1652
AAEL009487-RA AAEL009487 1669
AAEL021322-RA AAEL021322 951
AAEL009488-RA AAEL009488 852
AAEL000384-RB AAEL000384 1485
AAEL009489-RB AAEL009489 2051
AAEL004275-RA AAEL004275 847
AAEL025214-RA AAEL025214 1442
AAEL022194-RA AAEL022194 1098
AAEL022196-RB AAEL022196 2840
AAEL023977-RA AAEL023977 814
AAEL022199-RA AAEL022199 262
AAEL013460-RG AAEL013460 2486
AAEL013461-RA AAEL013461 1096
AAEL020001-RA AAEL020001 892
AAEL013462-RA AAEL013462 1381
AAEL020002-RE AAEL020002 1383
AAEL013463-RA AAEL013463 2039
AAEL009949-RC AAEL009949 1111
AAEL020005-RA AAEL020005 764
AAEL020006-RC AAEL020006 1608
AAEL020007-RD AAEL020007 1791
AAEL027869-RA AAEL027869 427
AAEL026089-RA AAEL026089 422
AAEL022652-RA AAEL022652 765
AAEL022656-RA AAEL022656 3414
AAEL022657-RA AAEL022657 2441
AAEL012140-RA AAEL012140 1381
AAEL026542-RA AAEL026542 721
AAEL012143-RB AAEL012143 906
AAEL009493-RB AAEL009493 658
AAEL021330-RC AAEL021330 606
AAEL004280-RA AAEL004280 711
AAEL009950-RB AAEL009950 1435
AAEL020010-RD AAEL020010 565
AAEL009956-RB AAEL009956 451
AAEL020011-RB AAEL020011 688
AAEL020016-RA AAEL020016 586
AAEL020017-RA AAEL020017 839
AAEL021342-RA AAEL021342 1044
AAEL012613-RF AAEL012613 4504
AAEL023991-RA AAEL023991 1671
AAEL018695-RB AAEL018695 3089
AAEL012616-RA AAEL012616 3193
AAEL025237-RA AAEL025237 1324
AAEL004298-RA AAEL004298 791
AAEL012618-RA AAEL012618 1656
AAEL017375-RB AAEL017375 943
AAEL026560-RA AAEL026560 977
AAEL012621-RB AAEL012621 1019
AAEL012624-RB AAEL012624 772
AAEL012628-RA AAEL012628 1377
AAEL027890-RA AAEL027890 1583
AAEL027894-RA AAEL027894 338
AAEL020033-RE AAEL020033 5420
AAEL027897-RA AAEL027897 2162
AAEL020036-RA AAEL020036 589
AAEL021819-RA AAEL021819 837
AAEL022680-RA AAEL022680 1788
AAEL025704-RA AAEL025704 793
AAEL022681-RA AAEL022681 586
AAEL025706-RA AAEL025706 1007
AAEL022687-RA AAEL022687 2392
AAEL026571-RA AAEL026571 1920
AAEL026574-RA AAEL026574 1402
AAEL013959-RB AAEL013959 1024
AAEL021365-RA AAEL021365 5595
AAEL021367-RC AAEL021367 1690
AAEL025250-RH AAEL025250 2478
AAEL025251-RA AAEL025251 983
AAEL025252-RA AAEL025252 316
AAEL009981-RA AAEL009981 871
AAEL003903-RC AAEL003903 1311
AAEL020040-RA AAEL020040 1030
AAEL003905-RE AAEL003905 1672
AAEL003906-RA AAEL003906 1188
AAEL020042-RE AAEL020042 1945
AAEL003907-RB AAEL003907 3038
AAEL009989-RB AAEL009989 1538
AAEL003908-RA AAEL003908 2634
AAEL003909-RA AAEL003909 1212
