annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
MCM_bind	1	1	17435	3712	0.212905075996559	0.38370490232676
Mcm10	2	2	17435	3712	0.0453189593336714	0.38370490232676
MCM2_N	1	1	17435	3712	0.212905075996559	0.38370490232676
MCM3AP_GANP	1	1	17435	3712	0.212905075996559	0.38370490232676
MCU	1	1	17435	3712	0.212905075996559	0.38370490232676
Med1	1	1	17435	3712	0.212905075996559	0.38370490232676
Med18	1	1	17435	3712	0.212905075996559	0.38370490232676
Med20	1	1	17435	3712	0.212905075996559	0.38370490232676
Med27	1	1	17435	3712	0.212905075996559	0.38370490232676
Met_10	1	1	17435	3712	0.212905075996559	0.38370490232676
Metallophos	28	10	17435	3712	0.0569150761142832	0.38370490232676
Methyltr_RsmF_N	1	1	17435	3712	0.212905075996559	0.38370490232676
Methyltransf_10	1	1	17435	3712	0.212905075996559	0.38370490232676
Methyltransf_23	4	3	17435	3712	0.0324219788299938	0.38370490232676
Methyltransf_25	6	4	17435	3712	0.0212327964471956	0.38370490232676
Methyltransf_8	1	1	17435	3712	0.212905075996559	0.38370490232676
MgsA_C	1	1	17435	3712	0.212905075996559	0.38370490232676
MIF4G	8	4	17435	3712	0.0688465738560156	0.38370490232676
MIF4G_like	1	1	17435	3712	0.212905075996559	0.38370490232676
MIF4G_like_2	1	1	17435	3712	0.212905075996559	0.38370490232676
Misat_Tub_SegII	1	1	17435	3712	0.212905075996559	0.38370490232676
mit_SMPDase	1	1	17435	3712	0.212905075996559	0.38370490232676
Mito_morph_reg	1	1	17435	3712	0.212905075996559	0.38370490232676
MKLP1_Arf_bdg	1	1	17435	3712	0.212905075996559	0.38370490232676
Mlh1_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Mmp37	1	1	17435	3712	0.212905075996559	0.38370490232676
MMR_HSR1	20	8	17435	3712	0.0450260053603029	0.38370490232676
MMS1_N	3	2	17435	3712	0.116667789590767	0.38370490232676
MMS22L_C	1	1	17435	3712	0.212905075996559	0.38370490232676
MMS22L_N	1	1	17435	3712	0.212905075996559	0.38370490232676
MnmE_helical	1	1	17435	3712	0.212905075996559	0.38370490232676
MNNL	1	1	17435	3712	0.212905075996559	0.38370490232676
Mo-co_dimer	1	1	17435	3712	0.212905075996559	0.38370490232676
MOZ_SAS	4	3	17435	3712	0.0324219788299938	0.38370490232676
MPLKIP	1	1	17435	3712	0.212905075996559	0.38370490232676
Mpp10	1	1	17435	3712	0.212905075996559	0.38370490232676
MPP6	1	1	17435	3712	0.212905075996559	0.38370490232676
Mre11_DNA_bind	1	1	17435	3712	0.212905075996559	0.38370490232676
mRNA_cap_C	1	1	17435	3712	0.212905075996559	0.38370490232676
mRNA_cap_enzyme	1	1	17435	3712	0.212905075996559	0.38370490232676
mRNA_decap_C	1	1	17435	3712	0.212905075996559	0.38370490232676
MRNIP	1	1	17435	3712	0.212905075996559	0.38370490232676
MSL2-CXC	1	1	17435	3712	0.212905075996559	0.38370490232676
MTA_R1	1	1	17435	3712	0.212905075996559	0.38370490232676
mTERF	3	2	17435	3712	0.116667789590767	0.38370490232676
Mtf2_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Mur_ligase_M	1	1	17435	3712	0.212905075996559	0.38370490232676
Muskelin_N	1	1	17435	3712	0.212905075996559	0.38370490232676
MutL_C	1	1	17435	3712	0.212905075996559	0.38370490232676
MutS_I	2	2	17435	3712	0.0453189593336714	0.38370490232676
Myb_DNA-bind_6	4	3	17435	3712	0.0324219788299938	0.38370490232676
Myb_DNA-binding	9	5	17435	3712	0.0254099730197087	0.38370490232676
N-SET	1	1	17435	3712	0.212905075996559	0.38370490232676
N6-adenineMlase	2	2	17435	3712	0.0453189593336714	0.38370490232676
NARG2_C	1	1	17435	3712	0.212905075996559	0.38370490232676
NARP1	1	1	17435	3712	0.212905075996559	0.38370490232676
NatB_MDM20	1	1	17435	3712	0.212905075996559	0.38370490232676
Ndc80_HEC	1	1	17435	3712	0.212905075996559	0.38370490232676
NGP1NT	1	1	17435	3712	0.212905075996559	0.38370490232676
Nic96	1	1	17435	3712	0.212905075996559	0.38370490232676
Nipped-B_C	1	1	17435	3712	0.212905075996559	0.38370490232676
NKAIN	1	1	17435	3712	0.212905075996559	0.38370490232676
NLE	2	2	17435	3712	0.0453189593336714	0.38370490232676
NMD3	1	1	17435	3712	0.212905075996559	0.38370490232676
NOB1_Zn_bind	1	1	17435	3712	0.212905075996559	0.38370490232676
Noc2	1	1	17435	3712	0.212905075996559	0.38370490232676
NOC3p	1	1	17435	3712	0.212905075996559	0.38370490232676
NOG1	1	1	17435	3712	0.212905075996559	0.38370490232676
NOGCT	1	1	17435	3712	0.212905075996559	0.38370490232676
Nop	3	2	17435	3712	0.116667789590767	0.38370490232676
Nop14	2	2	17435	3712	0.0453189593336714	0.38370490232676
Nop16	1	1	17435	3712	0.212905075996559	0.38370490232676
Nop25	1	1	17435	3712	0.212905075996559	0.38370490232676
Nop52	1	1	17435	3712	0.212905075996559	0.38370490232676
NOP5NT	2	2	17435	3712	0.0453189593336714	0.38370490232676
NopRA1	1	1	17435	3712	0.212905075996559	0.38370490232676
NOPS	1	1	17435	3712	0.212905075996559	0.38370490232676
NosD	1	1	17435	3712	0.212905075996559	0.38370490232676
Npa1	1	1	17435	3712	0.212905075996559	0.38370490232676
NPR2	1	1	17435	3712	0.212905075996559	0.38370490232676
NPR3	1	1	17435	3712	0.212905075996559	0.38370490232676
Nrap	1	1	17435	3712	0.212905075996559	0.38370490232676
Nrap_D2	1	1	17435	3712	0.212905075996559	0.38370490232676
Nrap_D3	1	1	17435	3712	0.212905075996559	0.38370490232676
Nrap_D4	1	1	17435	3712	0.212905075996559	0.38370490232676
Nrap_D5	1	1	17435	3712	0.212905075996559	0.38370490232676
Nrap_D6	1	1	17435	3712	0.212905075996559	0.38370490232676
NRDE-2	1	1	17435	3712	0.212905075996559	0.38370490232676
Nt_Gln_amidase	1	1	17435	3712	0.212905075996559	0.38370490232676
NTP_transf_7	1	1	17435	3712	0.212905075996559	0.38370490232676
NUC130_3NT	1	1	17435	3712	0.212905075996559	0.38370490232676
NUC153	2	2	17435	3712	0.0453189593336714	0.38370490232676
NUC173	1	1	17435	3712	0.212905075996559	0.38370490232676
NUC194	1	1	17435	3712	0.212905075996559	0.38370490232676
Nucleic_acid_bd	1	1	17435	3712	0.212905075996559	0.38370490232676
Nucleolin_bd	1	1	17435	3712	0.212905075996559	0.38370490232676
Nucleoplasmin	1	1	17435	3712	0.212905075996559	0.38370490232676
Nucleopor_Nup85	1	1	17435	3712	0.212905075996559	0.38370490232676
Nucleoporin_C	2	2	17435	3712	0.0453189593336714	0.38370490232676
Nucleoporin_FG	3	2	17435	3712	0.116667789590767	0.38370490232676
Nucleoporin_FG2	1	1	17435	3712	0.212905075996559	0.38370490232676
Nucleoporin_N	2	2	17435	3712	0.0453189593336714	0.38370490232676
Nucleos_tra2_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Nucleos_tra2_N	1	1	17435	3712	0.212905075996559	0.38370490232676
Nuf2	1	1	17435	3712	0.212905075996559	0.38370490232676
NUFIP1	1	1	17435	3712	0.212905075996559	0.38370490232676
Nup160	1	1	17435	3712	0.212905075996559	0.38370490232676
Nup188	1	1	17435	3712	0.212905075996559	0.38370490232676
Nup192	1	1	17435	3712	0.212905075996559	0.38370490232676
Nup35_RRM	1	1	17435	3712	0.212905075996559	0.38370490232676
NUP50	1	1	17435	3712	0.212905075996559	0.38370490232676
OB_NTP_bind	13	5	17435	3712	0.12276973590238	0.38370490232676
Occludin_ELL	1	1	17435	3712	0.212905075996559	0.38370490232676
OCD_Mu_crystall	1	1	17435	3712	0.212905075996559	0.38370490232676
OMPdecase	1	1	17435	3712	0.212905075996559	0.38370490232676
ORC2	1	1	17435	3712	0.212905075996559	0.38370490232676
ORC3_N	1	1	17435	3712	0.212905075996559	0.38370490232676
ORC4_C	1	1	17435	3712	0.212905075996559	0.38370490232676
OSK	1	1	17435	3712	0.212905075996559	0.38370490232676
OTCace	1	1	17435	3712	0.212905075996559	0.38370490232676
OTCace_N	1	1	17435	3712	0.212905075996559	0.38370490232676
Oxidored_molyb	1	1	17435	3712	0.212905075996559	0.38370490232676
PA28_alpha	1	1	17435	3712	0.212905075996559	0.38370490232676
PA28_beta	1	1	17435	3712	0.212905075996559	0.38370490232676
PADR1	1	1	17435	3712	0.212905075996559	0.38370490232676
PAH	2	2	17435	3712	0.0453189593336714	0.38370490232676
PAM2	3	2	17435	3712	0.116667789590767	0.38370490232676
PARP	3	2	17435	3712	0.116667789590767	0.38370490232676
PARP_reg	1	1	17435	3712	0.212905075996559	0.38370490232676
PAS_3	4	2	17435	3712	0.20091360035154	0.38370490232676
PAXNEB	1	1	17435	3712	0.212905075996559	0.38370490232676
PAZ	11	5	17435	3712	0.063875958881388	0.38370490232676
PBC	1	1	17435	3712	0.212905075996559	0.38370490232676
PCIF1_WW	1	1	17435	3712	0.212905075996559	0.38370490232676
PDCD2_C	2	2	17435	3712	0.0453189593336714	0.38370490232676
PDDEXK_1	1	1	17435	3712	0.212905075996559	0.38370490232676
PEHE	1	1	17435	3712	0.212905075996559	0.38370490232676
Peptidase_C50	1	1	17435	3712	0.212905075996559	0.38370490232676
Peptidase_M2	7	3	17435	3712	0.170891551312786	0.38370490232676
Peptidase_M24	10	4	17435	3712	0.144628561303837	0.38370490232676
Peptidase_M50	1	1	17435	3712	0.212905075996559	0.38370490232676
Perilipin	2	2	17435	3712	0.0453189593336714	0.38370490232676
Pescadillo_N	1	1	17435	3712	0.212905075996559	0.38370490232676
PH_12	1	1	17435	3712	0.212905075996559	0.38370490232676
PH_13	1	1	17435	3712	0.212905075996559	0.38370490232676
PH_TFIIH	1	1	17435	3712	0.212905075996559	0.38370490232676
PHAT	1	1	17435	3712	0.212905075996559	0.38370490232676
PHD	22	9	17435	3712	0.0295105535936032	0.38370490232676
Phe_ZIP	1	1	17435	3712	0.212905075996559	0.38370490232676
PI3_PI4_kinase	14	5	17435	3712	0.159030544112008	0.38370490232676
PI3K_C2	3	2	17435	3712	0.116667789590767	0.38370490232676
PI3K_P85_iSH2	1	1	17435	3712	0.212905075996559	0.38370490232676
PI3K_p85B	1	1	17435	3712	0.212905075996559	0.38370490232676
PI3K_rbd	2	2	17435	3712	0.0453189593336714	0.38370490232676
PI3Ka	4	2	17435	3712	0.20091360035154	0.38370490232676
PIG-F	1	1	17435	3712	0.212905075996559	0.38370490232676
PigN	1	1	17435	3712	0.212905075996559	0.38370490232676
PIN_4	4	3	17435	3712	0.0324219788299938	0.38370490232676
PIN_6	1	1	17435	3712	0.212905075996559	0.38370490232676
Piwi	10	4	17435	3712	0.144628561303837	0.38370490232676
PKI	1	1	17435	3712	0.212905075996559	0.38370490232676
Pkinase_C	9	4	17435	3712	0.103595854525061	0.38370490232676
Pkinase_Tyr	51	16	17435	3712	0.060458480275653	0.38370490232676
PKK	1	1	17435	3712	0.212905075996559	0.38370490232676
Plant_tran	1	1	17435	3712	0.212905075996559	0.38370490232676
PLDc	1	1	17435	3712	0.212905075996559	0.38370490232676
PLDc_3	1	1	17435	3712	0.212905075996559	0.38370490232676
PMC2NT	1	1	17435	3712	0.212905075996559	0.38370490232676
PNK3P	1	1	17435	3712	0.212905075996559	0.38370490232676
PNPase	1	1	17435	3712	0.212905075996559	0.38370490232676
POLO_box	1	1	17435	3712	0.212905075996559	0.38370490232676
PolyA_pol	1	1	17435	3712	0.212905075996559	0.38370490232676
PolyA_pol_RNAbd	1	1	17435	3712	0.212905075996559	0.38370490232676
Polysacc_synt_4	1	1	17435	3712	0.212905075996559	0.38370490232676
POP1	1	1	17435	3712	0.212905075996559	0.38370490232676
POPLD	1	1	17435	3712	0.212905075996559	0.38370490232676
PP2C_C	1	1	17435	3712	0.212905075996559	0.38370490232676
PPP4R2	1	1	17435	3712	0.212905075996559	0.38370490232676
PPP5	1	1	17435	3712	0.212905075996559	0.38370490232676
PPR_long	1	1	17435	3712	0.212905075996559	0.38370490232676
PRAS	1	1	17435	3712	0.212905075996559	0.38370490232676
PRCC	1	1	17435	3712	0.212905075996559	0.38370490232676
Pre-SET	2	2	17435	3712	0.0453189593336714	0.38370490232676
Prenyltransf	1	1	17435	3712	0.212905075996559	0.38370490232676
PrmA	6	3	17435	3712	0.115334403235044	0.38370490232676
PRMT5	1	1	17435	3712	0.212905075996559	0.38370490232676
PRMT5_C	1	1	17435	3712	0.212905075996559	0.38370490232676
ProRS-C_1	1	1	17435	3712	0.212905075996559	0.38370490232676
Prp19	1	1	17435	3712	0.212905075996559	0.38370490232676
PRP38	2	2	17435	3712	0.0453189593336714	0.38370490232676
PRP38_assoc	1	1	17435	3712	0.212905075996559	0.38370490232676
PseudoU_synth_1	3	2	17435	3712	0.116667789590767	0.38370490232676
PTPS	1	1	17435	3712	0.212905075996559	0.38370490232676
PTR2	2	2	17435	3712	0.0453189593336714	0.38370490232676
PUF	1	1	17435	3712	0.212905075996559	0.38370490232676
Pyrid_oxidase_2	1	1	17435	3712	0.212905075996559	0.38370490232676
Q_salvage	1	1	17435	3712	0.212905075996559	0.38370490232676
R3H	4	2	17435	3712	0.20091360035154	0.38370490232676
RAC_head	1	1	17435	3712	0.212905075996559	0.38370490232676
Rad17	1	1	17435	3712	0.212905075996559	0.38370490232676
Rad60-SLD_2	1	1	17435	3712	0.212905075996559	0.38370490232676
Rad9	1	1	17435	3712	0.212905075996559	0.38370490232676
Ran_BP1	3	2	17435	3712	0.116667789590767	0.38370490232676
RanGAP1_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Raptor_N	2	2	17435	3712	0.0453189593336714	0.38370490232676
RasGEF_N_2	1	1	17435	3712	0.212905075996559	0.38370490232676
RAWUL	4	2	17435	3712	0.20091360035154	0.38370490232676
Rbsn	1	1	17435	3712	0.212905075996559	0.38370490232676
Rep_fac-A_3	1	1	17435	3712	0.212905075996559	0.38370490232676
Rep_fac-A_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Rep-A_N	1	1	17435	3712	0.212905075996559	0.38370490232676
REPA_OB_2	1	1	17435	3712	0.212905075996559	0.38370490232676
ResIII	2	2	17435	3712	0.0453189593336714	0.38370490232676
REV1_C	1	1	17435	3712	0.212905075996559	0.38370490232676
RFC1	1	1	17435	3712	0.212905075996559	0.38370490232676
RFX_DNA_binding	2	2	17435	3712	0.0453189593336714	0.38370490232676
RGS-like	1	1	17435	3712	0.212905075996559	0.38370490232676
RhoGAP	24	9	17435	3712	0.0516899557018636	0.38370490232676
RhoGEF	27	9	17435	3712	0.101466281487577	0.38370490232676
RIBIOP_C	2	2	17435	3712	0.0453189593336714	0.38370490232676
Ribonuc_red_lgC	2	2	17435	3712	0.0453189593336714	0.38370490232676
Ribonuc_red_lgN	2	2	17435	3712	0.0453189593336714	0.38370490232676
Ribos_L4_asso_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L1	3	2	17435	3712	0.116667789590767	0.38370490232676
Ribosomal_L10	3	2	17435	3712	0.116667789590767	0.38370490232676
Ribosomal_L13e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L14e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L18	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L18_c	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L27e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L28e	2	2	17435	3712	0.0453189593336714	0.38370490232676
Ribosomal_L29	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L29e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L32e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L35Ae	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L37ae	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L38e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L40e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L44	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L5	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L5_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L5e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_L6	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_S13	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_S13_N	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_S27e	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_S3_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Ribosomal_S4	2	2	17435	3712	0.0453189593336714	0.38370490232676
Ribosomal_S8e	2	2	17435	3712	0.0453189593336714	0.38370490232676
RICTOR_M	1	1	17435	3712	0.212905075996559	0.38370490232676
RICTOR_N	1	1	17435	3712	0.212905075996559	0.38370490232676
RICTOR_V	1	1	17435	3712	0.212905075996559	0.38370490232676
Rif1_N	1	1	17435	3712	0.212905075996559	0.38370490232676
RIO1	3	2	17435	3712	0.116667789590767	0.38370490232676
Rio2_N	1	1	17435	3712	0.212905075996559	0.38370490232676
RMI1_C	1	1	17435	3712	0.212905075996559	0.38370490232676
RMI1_N	2	2	17435	3712	0.0453189593336714	0.38370490232676
RMMBL	3	2	17435	3712	0.116667789590767	0.38370490232676
RNA_pol_I_A49	1	1	17435	3712	0.212905075996559	0.38370490232676
RNA_pol_Rbc25	1	1	17435	3712	0.212905075996559	0.38370490232676
RNA_pol_Rpa2_4	1	1	17435	3712	0.212905075996559	0.38370490232676
RNA_pol_Rpb2_1	3	2	17435	3712	0.116667789590767	0.38370490232676
RNA_pol_Rpb2_2	3	2	17435	3712	0.116667789590767	0.38370490232676
RNA_pol_Rpb2_3	4	3	17435	3712	0.0324219788299938	0.38370490232676
RNA_pol_Rpb2_6	3	2	17435	3712	0.116667789590767	0.38370490232676
RNA_pol_Rpb2_7	3	2	17435	3712	0.116667789590767	0.38370490232676
RNA_pol_Rpb6	1	1	17435	3712	0.212905075996559	0.38370490232676
RNA_pol_Rpc4	1	1	17435	3712	0.212905075996559	0.38370490232676
RNase_H2_suC	1	1	17435	3712	0.212905075996559	0.38370490232676
RNase_HII	1	1	17435	3712	0.212905075996559	0.38370490232676
RNase_P_p30	1	1	17435	3712	0.212905075996559	0.38370490232676
RNase_PH_C	4	3	17435	3712	0.0324219788299938	0.38370490232676
Rod_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Rpr2	1	1	17435	3712	0.212905075996559	0.38370490232676
RQC	2	2	17435	3712	0.0453189593336714	0.38370490232676
RRM_3	2	2	17435	3712	0.0453189593336714	0.38370490232676
RRN3	1	1	17435	3712	0.212905075996559	0.38370490232676
RrnaAD	3	2	17435	3712	0.116667789590767	0.38370490232676
Rrp15p	1	1	17435	3712	0.212905075996559	0.38370490232676
RRP36	1	1	17435	3712	0.212905075996559	0.38370490232676
Rrp44_CSD1	1	1	17435	3712	0.212905075996559	0.38370490232676
Rrp44_S1	1	1	17435	3712	0.212905075996559	0.38370490232676
RRP7	1	1	17435	3712	0.212905075996559	0.38370490232676
RRS1	1	1	17435	3712	0.212905075996559	0.38370490232676
RTP1_C1	1	1	17435	3712	0.212905075996559	0.38370490232676
RTP1_C2	1	1	17435	3712	0.212905075996559	0.38370490232676
RTTN_N	1	1	17435	3712	0.212905075996559	0.38370490232676
Rubis-subs-bind	1	1	17435	3712	0.212905075996559	0.38370490232676
RuvB_N	1	1	17435	3712	0.212905075996559	0.38370490232676
RWD	7	3	17435	3712	0.170891551312786	0.38370490232676
S4	3	2	17435	3712	0.116667789590767	0.38370490232676
SAC3_GANP	3	2	17435	3712	0.116667789590767	0.38370490232676
SAND	2	2	17435	3712	0.0453189593336714	0.38370490232676
SANT_DAMP1_like	1	1	17435	3712	0.212905075996559	0.38370490232676
SAP	8	4	17435	3712	0.0688465738560156	0.38370490232676
SAP130_C	1	1	17435	3712	0.212905075996559	0.38370490232676
SAP30_Sin3_bdg	1	1	17435	3712	0.212905075996559	0.38370490232676
SAPS	1	1	17435	3712	0.212905075996559	0.38370490232676
SART-1	1	1	17435	3712	0.212905075996559	0.38370490232676
SAS-6_N	1	1	17435	3712	0.212905075996559	0.38370490232676
SbcCD_C	3	2	17435	3712	0.116667789590767	0.38370490232676
SCAI	1	1	17435	3712	0.212905075996559	0.38370490232676
SCAPER_N	1	1	17435	3712	0.212905075996559	0.38370490232676
SDA1	1	1	17435	3712	0.212905075996559	0.38370490232676
Sen15	1	1	17435	3712	0.212905075996559	0.38370490232676
SepSecS	1	1	17435	3712	0.212905075996559	0.38370490232676
Serendipity_A	1	1	17435	3712	0.212905075996559	0.38370490232676
Seryl_tRNA_N	1	1	17435	3712	0.212905075996559	0.38370490232676
SH2	29	11	17435	3712	0.0303783542327146	0.38370490232676
SHQ1	1	1	17435	3712	0.212905075996559	0.38370490232676
Shugoshin_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Sin_N	1	1	17435	3712	0.212905075996559	0.38370490232676
Sin3_corepress	1	1	17435	3712	0.212905075996559	0.38370490232676
Sin3a_C	1	1	17435	3712	0.212905075996559	0.38370490232676
SIR2	4	2	17435	3712	0.20091360035154	0.38370490232676
SIX1_SD	4	2	17435	3712	0.20091360035154	0.38370490232676
SKA1	1	1	17435	3712	0.212905075996559	0.38370490232676
SKA2	1	1	17435	3712	0.212905075996559	0.38370490232676
SLBP_RNA_bind	1	1	17435	3712	0.212905075996559	0.38370490232676
SLD5_C	1	1	17435	3712	0.212905075996559	0.38370490232676
SLED	1	1	17435	3712	0.212905075996559	0.38370490232676
Slx4	1	1	17435	3712	0.212905075996559	0.38370490232676
SLX9	1	1	17435	3712	0.212905075996559	0.38370490232676
SM-ATX	1	1	17435	3712	0.212905075996559	0.38370490232676
SMC_hinge	4	2	17435	3712	0.20091360035154	0.38370490232676
SMC_N	6	3	17435	3712	0.115334403235044	0.38370490232676
SMC_Nse1	2	2	17435	3712	0.0453189593336714	0.38370490232676
SNAPc_SNAP43	1	1	17435	3712	0.212905075996559	0.38370490232676
SNF5	1	1	17435	3712	0.212905075996559	0.38370490232676
SOAR	1	1	17435	3712	0.212905075996559	0.38370490232676
SOBP	1	1	17435	3712	0.212905075996559	0.38370490232676
SOXp	1	1	17435	3712	0.212905075996559	0.38370490232676
Spb1_C	1	1	17435	3712	0.212905075996559	0.38370490232676
SpoU_methylase	3	2	17435	3712	0.116667789590767	0.38370490232676
SprT-like	3	2	17435	3712	0.116667789590767	0.38370490232676
SPT16	1	1	17435	3712	0.212905075996559	0.38370490232676
Spt20	1	1	17435	3712	0.212905075996559	0.38370490232676
SRA1	1	1	17435	3712	0.212905075996559	0.38370490232676
SRAP	1	1	17435	3712	0.212905075996559	0.38370490232676
SRI	1	1	17435	3712	0.212905075996559	0.38370490232676
SSB	1	1	17435	3712	0.212905075996559	0.38370490232676
Ssl1	1	1	17435	3712	0.212905075996559	0.38370490232676
SSXT	1	1	17435	3712	0.212905075996559	0.38370490232676
ST7	1	1	17435	3712	0.212905075996559	0.38370490232676
Stathmin	1	1	17435	3712	0.212905075996559	0.38370490232676
Striatin	1	1	17435	3712	0.212905075996559	0.38370490232676
Sua5_yciO_yrdC	1	1	17435	3712	0.212905075996559	0.38370490232676
Suf	1	1	17435	3712	0.212905075996559	0.38370490232676
SURF6	1	1	17435	3712	0.212905075996559	0.38370490232676
SUV3_C	1	1	17435	3712	0.212905075996559	0.38370490232676
SUZ	3	2	17435	3712	0.116667789590767	0.38370490232676
SUZ-C	2	2	17435	3712	0.0453189593336714	0.38370490232676
Swi3	1	1	17435	3712	0.212905075996559	0.38370490232676
TAF4	1	1	17435	3712	0.212905075996559	0.38370490232676
TAFII55_N	1	1	17435	3712	0.212905075996559	0.38370490232676
TAN	1	1	17435	3712	0.212905075996559	0.38370490232676
TCTP	1	1	17435	3712	0.212905075996559	0.38370490232676
Telomere_reg-2	1	1	17435	3712	0.212905075996559	0.38370490232676
Telomere_Sde2	1	1	17435	3712	0.212905075996559	0.38370490232676
Tex_N	1	1	17435	3712	0.212905075996559	0.38370490232676
Tex_YqgF	1	1	17435	3712	0.212905075996559	0.38370490232676
Tfb2	1	1	17435	3712	0.212905075996559	0.38370490232676
Tfb4	1	1	17435	3712	0.212905075996559	0.38370490232676
TFIIIC_delta	1	1	17435	3712	0.212905075996559	0.38370490232676
TGT	2	2	17435	3712	0.0453189593336714	0.38370490232676
Thg1	1	1	17435	3712	0.212905075996559	0.38370490232676
Thg1C	1	1	17435	3712	0.212905075996559	0.38370490232676
Thioredoxin_7	1	1	17435	3712	0.212905075996559	0.38370490232676
THUMP	1	1	17435	3712	0.212905075996559	0.38370490232676
TIMELESS_C	1	1	17435	3712	0.212905075996559	0.38370490232676
Tma16	1	1	17435	3712	0.212905075996559	0.38370490232676
TMEM192	4	3	17435	3712	0.0324219788299938	0.38370490232676
Topo_C_assoc	1	1	17435	3712	0.212905075996559	0.38370490232676
Topoisom_bac	2	2	17435	3712	0.0453189593336714	0.38370490232676
Topoisom_I	1	1	17435	3712	0.212905075996559	0.38370490232676
Topoisom_I_N	1	1	17435	3712	0.212905075996559	0.38370490232676
TOPRIM_C	1	1	17435	3712	0.212905075996559	0.38370490232676
TPD	1	1	17435	3712	0.212905075996559	0.38370490232676
TPR_MLP1_2	1	1	17435	3712	0.212905075996559	0.38370490232676
TRAM	1	1	17435	3712	0.212905075996559	0.38370490232676
Transposase_21	1	1	17435	3712	0.212905075996559	0.38370490232676
Transthyretin	1	1	17435	3712	0.212905075996559	0.38370490232676
TRAUB	1	1	17435	3712	0.212905075996559	0.38370490232676
TRM	1	1	17435	3712	0.212905075996559	0.38370490232676
TRM13	1	1	17435	3712	0.212905075996559	0.38370490232676
TrmE_N	1	1	17435	3712	0.212905075996559	0.38370490232676
tRNA_anti-codon	6	4	17435	3712	0.0212327964471956	0.38370490232676
tRNA_bind	2	2	17435	3712	0.0453189593336714	0.38370490232676
tRNA_bind_2	1	1	17435	3712	0.212905075996559	0.38370490232676
tRNA_int_end_N2	1	1	17435	3712	0.212905075996559	0.38370490232676
tRNA_int_endo	2	2	17435	3712	0.0453189593336714	0.38370490232676
tRNA_m1G_MT	2	2	17435	3712	0.0453189593336714	0.38370490232676
tRNA_Me_trans	1	1	17435	3712	0.212905075996559	0.38370490232676
tRNA_U5-meth_tr	1	1	17435	3712	0.212905075996559	0.38370490232676
tRNA-synt_1b	4	3	17435	3712	0.0324219788299938	0.38370490232676
tRNA-synt_1d	2	2	17435	3712	0.0453189593336714	0.38370490232676
tRNA-synt_2	5	3	17435	3712	0.0682835998411198	0.38370490232676
tRNA-synt_2b	6	3	17435	3712	0.115334403235044	0.38370490232676
tRNA-synt_His	2	2	17435	3712	0.0453189593336714	0.38370490232676
TROVE	1	1	17435	3712	0.212905075996559	0.38370490232676
Trp_dioxygenase	1	1	17435	3712	0.212905075996559	0.38370490232676
TruB_C_2	1	1	17435	3712	0.212905075996559	0.38370490232676
TruD	1	1	17435	3712	0.212905075996559	0.38370490232676
Tubulin_3	1	1	17435	3712	0.212905075996559	0.38370490232676
Tudor-knot	4	2	17435	3712	0.20091360035154	0.38370490232676
U3_assoc_6	1	1	17435	3712	0.212905075996559	0.38370490232676
U3snoRNP10	1	1	17435	3712	0.212905075996559	0.38370490232676
UBN_AB	1	1	17435	3712	0.212905075996559	0.38370490232676
UCH	23	7	17435	3712	0.2020787958529	0.38370490232676
UDG	1	1	17435	3712	0.212905075996559	0.38370490232676
UPF0020	1	1	17435	3712	0.212905075996559	0.38370490232676
UPF0047	1	1	17435	3712	0.212905075996559	0.38370490232676
