annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
MCM3AP_GANP	1	1	17435	3722	0.213478634929739	0.389530796376986
Med18	1	1	17435	3722	0.213478634929739	0.389530796376986
Med20	1	1	17435	3722	0.213478634929739	0.389530796376986
Med29	1	1	17435	3722	0.213478634929739	0.389530796376986
Med30	1	1	17435	3722	0.213478634929739	0.389530796376986
Med6	1	1	17435	3722	0.213478634929739	0.389530796376986
Met_10	1	1	17435	3722	0.213478634929739	0.389530796376986
Metallophos	28	9	17435	3722	0.124168079657885	0.389530796376986
Methyltr_RsmF_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Methyltransf_10	1	1	17435	3722	0.213478634929739	0.389530796376986
Methyltransf_23	4	3	17435	3722	0.0326680549077153	0.389530796376986
Methyltransf_25	6	4	17435	3722	0.0214391270455589	0.389530796376986
Methyltransf_8	1	1	17435	3722	0.213478634929739	0.389530796376986
MgsA_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Misat_Tub_SegII	1	1	17435	3722	0.213478634929739	0.389530796376986
mit_SMPDase	1	1	17435	3722	0.213478634929739	0.389530796376986
Mito_morph_reg	1	1	17435	3722	0.213478634929739	0.389530796376986
MKLP1_Arf_bdg	1	1	17435	3722	0.213478634929739	0.389530796376986
Mlh1_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Mmp37	1	1	17435	3722	0.213478634929739	0.389530796376986
MMR_HSR1	20	8	17435	3722	0.0456766539212649	0.389530796376986
MMS1_N	3	2	17435	3722	0.117245046530394	0.389530796376986
MMS22L_C	1	1	17435	3722	0.213478634929739	0.389530796376986
MMS22L_N	1	1	17435	3722	0.213478634929739	0.389530796376986
MnmE_helical	1	1	17435	3722	0.213478634929739	0.389530796376986
MNNL	1	1	17435	3722	0.213478634929739	0.389530796376986
Mo-co_dimer	1	1	17435	3722	0.213478634929739	0.389530796376986
MoCF_biosynth	1	1	17435	3722	0.213478634929739	0.389530796376986
MoeA_C	1	1	17435	3722	0.213478634929739	0.389530796376986
MoeA_N	1	1	17435	3722	0.213478634929739	0.389530796376986
MPLKIP	1	1	17435	3722	0.213478634929739	0.389530796376986
Mpp10	1	1	17435	3722	0.213478634929739	0.389530796376986
Mre11_DNA_bind	1	1	17435	3722	0.213478634929739	0.389530796376986
mRNA_cap_C	1	1	17435	3722	0.213478634929739	0.389530796376986
mRNA_cap_enzyme	1	1	17435	3722	0.213478634929739	0.389530796376986
mRNA_decap_C	1	1	17435	3722	0.213478634929739	0.389530796376986
MRNIP	1	1	17435	3722	0.213478634929739	0.389530796376986
MSL2-CXC	1	1	17435	3722	0.213478634929739	0.389530796376986
MTA_R1	1	1	17435	3722	0.213478634929739	0.389530796376986
Mtf2_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Mur_ligase_M	1	1	17435	3722	0.213478634929739	0.389530796376986
Muskelin_N	1	1	17435	3722	0.213478634929739	0.389530796376986
MutL_C	1	1	17435	3722	0.213478634929739	0.389530796376986
MutS_I	2	2	17435	3722	0.0455634966487071	0.389530796376986
Myb_DNA-bind_6	4	2	17435	3722	0.201822038153072	0.389530796376986
Myb_DNA-binding	9	4	17435	3722	0.104440432485374	0.389530796376986
Myotub-related	7	4	17435	3722	0.0416370663823175	0.389530796376986
NARG2_C	1	1	17435	3722	0.213478634929739	0.389530796376986
NARP1	1	1	17435	3722	0.213478634929739	0.389530796376986
NatB_MDM20	1	1	17435	3722	0.213478634929739	0.389530796376986
Ndc80_HEC	1	1	17435	3722	0.213478634929739	0.389530796376986
NFRKB_winged	1	1	17435	3722	0.213478634929739	0.389530796376986
NGP1NT	1	1	17435	3722	0.213478634929739	0.389530796376986
NHL	8	4	17435	3722	0.0694428421189012	0.389530796376986
Nic96	1	1	17435	3722	0.213478634929739	0.389530796376986
Nipped-B_C	1	1	17435	3722	0.213478634929739	0.389530796376986
NKAIN	1	1	17435	3722	0.213478634929739	0.389530796376986
NLE	2	2	17435	3722	0.0455634966487071	0.389530796376986
NMD3	1	1	17435	3722	0.213478634929739	0.389530796376986
NOB1_Zn_bind	1	1	17435	3722	0.213478634929739	0.389530796376986
Noc2	1	1	17435	3722	0.213478634929739	0.389530796376986
NOC3p	1	1	17435	3722	0.213478634929739	0.389530796376986
NOG1	1	1	17435	3722	0.213478634929739	0.389530796376986
NOGCT	1	1	17435	3722	0.213478634929739	0.389530796376986
Nop	3	2	17435	3722	0.117245046530394	0.389530796376986
Nop14	2	2	17435	3722	0.0455634966487071	0.389530796376986
Nop16	1	1	17435	3722	0.213478634929739	0.389530796376986
Nop25	1	1	17435	3722	0.213478634929739	0.389530796376986
Nop52	1	1	17435	3722	0.213478634929739	0.389530796376986
NOP5NT	2	2	17435	3722	0.0455634966487071	0.389530796376986
NopRA1	1	1	17435	3722	0.213478634929739	0.389530796376986
NOPS	1	1	17435	3722	0.213478634929739	0.389530796376986
NosD	1	1	17435	3722	0.213478634929739	0.389530796376986
Npa1	1	1	17435	3722	0.213478634929739	0.389530796376986
NPR2	1	1	17435	3722	0.213478634929739	0.389530796376986
NPR3	1	1	17435	3722	0.213478634929739	0.389530796376986
Nrap	1	1	17435	3722	0.213478634929739	0.389530796376986
Nrap_D2	1	1	17435	3722	0.213478634929739	0.389530796376986
Nrap_D3	1	1	17435	3722	0.213478634929739	0.389530796376986
Nrap_D4	1	1	17435	3722	0.213478634929739	0.389530796376986
Nrap_D5	1	1	17435	3722	0.213478634929739	0.389530796376986
Nrap_D6	1	1	17435	3722	0.213478634929739	0.389530796376986
NRDE-2	1	1	17435	3722	0.213478634929739	0.389530796376986
Nt_Gln_amidase	1	1	17435	3722	0.213478634929739	0.389530796376986
NtCtMGAM_N	1	1	17435	3722	0.213478634929739	0.389530796376986
NTP_transf_7	1	1	17435	3722	0.213478634929739	0.389530796376986
NUC130_3NT	1	1	17435	3722	0.213478634929739	0.389530796376986
NUC153	2	2	17435	3722	0.0455634966487071	0.389530796376986
NUC173	1	1	17435	3722	0.213478634929739	0.389530796376986
NUC194	1	1	17435	3722	0.213478634929739	0.389530796376986
Nucleic_acid_bd	1	1	17435	3722	0.213478634929739	0.389530796376986
Nucleolin_bd	1	1	17435	3722	0.213478634929739	0.389530796376986
Nucleoplasmin	1	1	17435	3722	0.213478634929739	0.389530796376986
Nucleopor_Nup85	1	1	17435	3722	0.213478634929739	0.389530796376986
Nucleoporin_C	2	2	17435	3722	0.0455634966487071	0.389530796376986
Nucleoporin_FG2	1	1	17435	3722	0.213478634929739	0.389530796376986
Nucleoporin_N	2	2	17435	3722	0.0455634966487071	0.389530796376986
Nucleos_tra2_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Nucleos_tra2_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Nuf2	1	1	17435	3722	0.213478634929739	0.389530796376986
NUFIP1	1	1	17435	3722	0.213478634929739	0.389530796376986
Nup160	1	1	17435	3722	0.213478634929739	0.389530796376986
Nup188	1	1	17435	3722	0.213478634929739	0.389530796376986
Nup35_RRM	1	1	17435	3722	0.213478634929739	0.389530796376986
Nup35_RRM_2	1	1	17435	3722	0.213478634929739	0.389530796376986
NUP50	1	1	17435	3722	0.213478634929739	0.389530796376986
OB_NTP_bind	13	6	17435	3722	0.0403438943491758	0.389530796376986
Occludin_ELL	1	1	17435	3722	0.213478634929739	0.389530796376986
OCD_Mu_crystall	1	1	17435	3722	0.213478634929739	0.389530796376986
OMPdecase	1	1	17435	3722	0.213478634929739	0.389530796376986
ORC2	1	1	17435	3722	0.213478634929739	0.389530796376986
ORC3_N	1	1	17435	3722	0.213478634929739	0.389530796376986
ORC4_C	1	1	17435	3722	0.213478634929739	0.389530796376986
OSK	1	1	17435	3722	0.213478634929739	0.389530796376986
OST-HTH	2	2	17435	3722	0.0455634966487071	0.389530796376986
OTCace	1	1	17435	3722	0.213478634929739	0.389530796376986
OTCace_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Oxidored_molyb	1	1	17435	3722	0.213478634929739	0.389530796376986
PADR1	1	1	17435	3722	0.213478634929739	0.389530796376986
PAH	2	2	17435	3722	0.0455634966487071	0.389530796376986
PAPA-1	1	1	17435	3722	0.213478634929739	0.389530796376986
PARP_reg	1	1	17435	3722	0.213478634929739	0.389530796376986
PAS_3	4	2	17435	3722	0.201822038153072	0.389530796376986
PAZ	11	4	17435	3722	0.192142569537644	0.389530796376986
PB1	1	1	17435	3722	0.213478634929739	0.389530796376986
PBD	4	3	17435	3722	0.0326680549077153	0.389530796376986
PC4	1	1	17435	3722	0.213478634929739	0.389530796376986
PCIF1_WW	1	1	17435	3722	0.213478634929739	0.389530796376986
PDDEXK_1	1	1	17435	3722	0.213478634929739	0.389530796376986
PEHE	1	1	17435	3722	0.213478634929739	0.389530796376986
Peptidase_C14	10	4	17435	3722	0.145736223436563	0.389530796376986
Peptidase_C48	7	3	17435	3722	0.171940658621409	0.389530796376986
Peptidase_C50	1	1	17435	3722	0.213478634929739	0.389530796376986
Peptidase_C78	3	2	17435	3722	0.117245046530394	0.389530796376986
Peptidase_M50	1	1	17435	3722	0.213478634929739	0.389530796376986
Perilipin	2	2	17435	3722	0.0455634966487071	0.389530796376986
Pescadillo_N	1	1	17435	3722	0.213478634929739	0.389530796376986
PH_12	1	1	17435	3722	0.213478634929739	0.389530796376986
PH_13	1	1	17435	3722	0.213478634929739	0.389530796376986
PHAT	1	1	17435	3722	0.213478634929739	0.389530796376986
PHD	22	9	17435	3722	0.0299951096110905	0.389530796376986
PHD_4	2	2	17435	3722	0.0455634966487071	0.389530796376986
Phe_ZIP	1	1	17435	3722	0.213478634929739	0.389530796376986
PHTB1_C	1	1	17435	3722	0.213478634929739	0.389530796376986
PHTB1_N	1	1	17435	3722	0.213478634929739	0.389530796376986
PI3_PI4_kinase	14	5	17435	3722	0.160401311373002	0.389530796376986
PI3K_P85_iSH2	1	1	17435	3722	0.213478634929739	0.389530796376986
PIG-F	1	1	17435	3722	0.213478634929739	0.389530796376986
PigN	1	1	17435	3722	0.213478634929739	0.389530796376986
PIN_4	4	2	17435	3722	0.201822038153072	0.389530796376986
PIN_6	1	1	17435	3722	0.213478634929739	0.389530796376986
Pinin_SDK_memA	1	1	17435	3722	0.213478634929739	0.389530796376986
Pinin_SDK_N	1	1	17435	3722	0.213478634929739	0.389530796376986
PKI	1	1	17435	3722	0.213478634929739	0.389530796376986
Pkinase_C	9	4	17435	3722	0.104440432485374	0.389530796376986
PKK	1	1	17435	3722	0.213478634929739	0.389530796376986
Plant_tran	1	1	17435	3722	0.213478634929739	0.389530796376986
PLU-1	1	1	17435	3722	0.213478634929739	0.389530796376986
PMC2NT	1	1	17435	3722	0.213478634929739	0.389530796376986
PNK3P	1	1	17435	3722	0.213478634929739	0.389530796376986
POLO_box	1	1	17435	3722	0.213478634929739	0.389530796376986
PolyA_pol	1	1	17435	3722	0.213478634929739	0.389530796376986
PolyA_pol_RNAbd	1	1	17435	3722	0.213478634929739	0.389530796376986
Polysacc_synt_4	1	1	17435	3722	0.213478634929739	0.389530796376986
POP1	1	1	17435	3722	0.213478634929739	0.389530796376986
POPLD	1	1	17435	3722	0.213478634929739	0.389530796376986
PP2C	12	5	17435	3722	0.0917566194648182	0.389530796376986
PP2C_C	1	1	17435	3722	0.213478634929739	0.389530796376986
PPP1R35_C	1	1	17435	3722	0.213478634929739	0.389530796376986
PPP4R2	1	1	17435	3722	0.213478634929739	0.389530796376986
PPP5	1	1	17435	3722	0.213478634929739	0.389530796376986
PRAS	1	1	17435	3722	0.213478634929739	0.389530796376986
PRCC	1	1	17435	3722	0.213478634929739	0.389530796376986
Pre-SET	2	2	17435	3722	0.0455634966487071	0.389530796376986
Prenyltransf	1	1	17435	3722	0.213478634929739	0.389530796376986
PRMT5	1	1	17435	3722	0.213478634929739	0.389530796376986
PRMT5_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Pro_CA	1	1	17435	3722	0.213478634929739	0.389530796376986
Prok-RING_4	1	1	17435	3722	0.213478634929739	0.389530796376986
ProRS-C_1	1	1	17435	3722	0.213478634929739	0.389530796376986
PRP1_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Prp19	1	1	17435	3722	0.213478634929739	0.389530796376986
PseudoU_synth_1	3	2	17435	3722	0.117245046530394	0.389530796376986
PTH2	3	2	17435	3722	0.117245046530394	0.389530796376986
PTPS	1	1	17435	3722	0.213478634929739	0.389530796376986
PTR2	2	2	17435	3722	0.0455634966487071	0.389530796376986
PUF	1	1	17435	3722	0.213478634929739	0.389530796376986
PWI	3	2	17435	3722	0.117245046530394	0.389530796376986
PWWP	14	6	17435	3722	0.0581684429824624	0.389530796376986
PX	18	7	17435	3722	0.0695277740991026	0.389530796376986
Pyrid_oxidase_2	1	1	17435	3722	0.213478634929739	0.389530796376986
Rad17	1	1	17435	3722	0.213478634929739	0.389530796376986
Rad50_zn_hook	2	2	17435	3722	0.0455634966487071	0.389530796376986
Rad60-SLD	2	2	17435	3722	0.0455634966487071	0.389530796376986
Rad60-SLD_2	1	1	17435	3722	0.213478634929739	0.389530796376986
Rad9	1	1	17435	3722	0.213478634929739	0.389530796376986
RAI1	1	1	17435	3722	0.213478634929739	0.389530796376986
Ran_BP1	3	2	17435	3722	0.117245046530394	0.389530796376986
RanGAP1_C	1	1	17435	3722	0.213478634929739	0.389530796376986
RasGEF_N_2	1	1	17435	3722	0.213478634929739	0.389530796376986
RAWUL	4	2	17435	3722	0.201822038153072	0.389530796376986
Rbsn	1	1	17435	3722	0.213478634929739	0.389530796376986
Rep_fac_C	5	3	17435	3722	0.0687676944965356	0.389530796376986
Rep_fac-A_3	1	1	17435	3722	0.213478634929739	0.389530796376986
REV1_C	1	1	17435	3722	0.213478634929739	0.389530796376986
RFC1	1	1	17435	3722	0.213478634929739	0.389530796376986
Rft-1	1	1	17435	3722	0.213478634929739	0.389530796376986
RFX_DNA_binding	2	2	17435	3722	0.0455634966487071	0.389530796376986
RGS-like	1	1	17435	3722	0.213478634929739	0.389530796376986
RhoGAP	24	10	17435	3722	0.019696659698615	0.389530796376986
RhoGEF	27	8	17435	3722	0.202790177349067	0.389530796376986
RIBIOP_C	2	2	17435	3722	0.0455634966487071	0.389530796376986
Ribonucleas_3_3	1	1	17435	3722	0.213478634929739	0.389530796376986
Ribonuclease_3	3	2	17435	3722	0.117245046530394	0.389530796376986
RICTOR_M	1	1	17435	3722	0.213478634929739	0.389530796376986
RICTOR_N	1	1	17435	3722	0.213478634929739	0.389530796376986
RICTOR_V	1	1	17435	3722	0.213478634929739	0.389530796376986
RIO1	3	2	17435	3722	0.117245046530394	0.389530796376986
Rio2_N	1	1	17435	3722	0.213478634929739	0.389530796376986
RMI1_C	1	1	17435	3722	0.213478634929739	0.389530796376986
RNA_pol_A_bac	2	2	17435	3722	0.0455634966487071	0.389530796376986
RNA_pol_I_A49	1	1	17435	3722	0.213478634929739	0.389530796376986
RNA_pol_L	2	2	17435	3722	0.0455634966487071	0.389530796376986
RNA_pol_Rbc25	1	1	17435	3722	0.213478634929739	0.389530796376986
RNA_pol_Rpa2_4	1	1	17435	3722	0.213478634929739	0.389530796376986
RNA_pol_Rpb2_1	3	2	17435	3722	0.117245046530394	0.389530796376986
RNA_pol_Rpb2_2	3	2	17435	3722	0.117245046530394	0.389530796376986
RNA_pol_Rpb2_3	4	2	17435	3722	0.201822038153072	0.389530796376986
RNA_pol_Rpb2_6	3	2	17435	3722	0.117245046530394	0.389530796376986
RNA_pol_Rpb2_7	3	2	17435	3722	0.117245046530394	0.389530796376986
RNA_pol_Rpb6	1	1	17435	3722	0.213478634929739	0.389530796376986
RNA_pol_Rpc34	1	1	17435	3722	0.213478634929739	0.389530796376986
RNA_pol_Rpc4	1	1	17435	3722	0.213478634929739	0.389530796376986
RNase_H2_suC	1	1	17435	3722	0.213478634929739	0.389530796376986
RNase_HII	1	1	17435	3722	0.213478634929739	0.389530796376986
RNase_P_p30	1	1	17435	3722	0.213478634929739	0.389530796376986
RNase_PH_C	4	3	17435	3722	0.0326680549077153	0.389530796376986
Rod_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Rootletin	1	1	17435	3722	0.213478634929739	0.389530796376986
RPAP2_Rtr1	1	1	17435	3722	0.213478634929739	0.389530796376986
Rpr2	1	1	17435	3722	0.213478634929739	0.389530796376986
RQC	2	2	17435	3722	0.0455634966487071	0.389530796376986
RRM_1	129	35	17435	3722	0.069504334611698	0.389530796376986
RRM_3	2	2	17435	3722	0.0455634966487071	0.389530796376986
RRN3	1	1	17435	3722	0.213478634929739	0.389530796376986
Rrp15p	1	1	17435	3722	0.213478634929739	0.389530796376986
RRP36	1	1	17435	3722	0.213478634929739	0.389530796376986
Rrp44_CSD1	1	1	17435	3722	0.213478634929739	0.389530796376986
Rrp44_S1	1	1	17435	3722	0.213478634929739	0.389530796376986
RRP7	1	1	17435	3722	0.213478634929739	0.389530796376986
RRS1	1	1	17435	3722	0.213478634929739	0.389530796376986
RTP1_C1	1	1	17435	3722	0.213478634929739	0.389530796376986
RTP1_C2	1	1	17435	3722	0.213478634929739	0.389530796376986
RTTN_N	1	1	17435	3722	0.213478634929739	0.389530796376986
RuvB_N	1	1	17435	3722	0.213478634929739	0.389530796376986
RWD	7	3	17435	3722	0.171940658621409	0.389530796376986
SAC3_GANP	3	2	17435	3722	0.117245046530394	0.389530796376986
SAND	2	2	17435	3722	0.0455634966487071	0.389530796376986
SANT_DAMP1_like	1	1	17435	3722	0.213478634929739	0.389530796376986
SAP130_C	1	1	17435	3722	0.213478634929739	0.389530796376986
SAP30_Sin3_bdg	1	1	17435	3722	0.213478634929739	0.389530796376986
SAPS	1	1	17435	3722	0.213478634929739	0.389530796376986
SAS-6_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Sas10	1	1	17435	3722	0.213478634929739	0.389530796376986
Sas10_Utp3	3	2	17435	3722	0.117245046530394	0.389530796376986
SCA7	1	1	17435	3722	0.213478634929739	0.389530796376986
SCAI	1	1	17435	3722	0.213478634929739	0.389530796376986
SCAPER_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Scs3p	1	1	17435	3722	0.213478634929739	0.389530796376986
SDA1	1	1	17435	3722	0.213478634929739	0.389530796376986
Sec8_exocyst	1	1	17435	3722	0.213478634929739	0.389530796376986
SepSecS	1	1	17435	3722	0.213478634929739	0.389530796376986
Serendipity_A	1	1	17435	3722	0.213478634929739	0.389530796376986
SET	31	11	17435	3722	0.0500223491687377	0.389530796376986
SH2	29	11	17435	3722	0.0309426419713371	0.389530796376986
SHQ1	1	1	17435	3722	0.213478634929739	0.389530796376986
Shugoshin_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Siah-Interact_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Sin3_corepress	1	1	17435	3722	0.213478634929739	0.389530796376986
Sin3a_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Sina	3	2	17435	3722	0.117245046530394	0.389530796376986
SIR2	4	2	17435	3722	0.201822038153072	0.389530796376986
SIX1_SD	4	2	17435	3722	0.201822038153072	0.389530796376986
SKA1	1	1	17435	3722	0.213478634929739	0.389530796376986
SKA2	1	1	17435	3722	0.213478634929739	0.389530796376986
SLBP_RNA_bind	1	1	17435	3722	0.213478634929739	0.389530796376986
Sld5	4	3	17435	3722	0.0326680549077153	0.389530796376986
SLD5_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Slx4	1	1	17435	3722	0.213478634929739	0.389530796376986
SLX9	1	1	17435	3722	0.213478634929739	0.389530796376986
SM-ATX	1	1	17435	3722	0.213478634929739	0.389530796376986
SMC_hinge	4	2	17435	3722	0.201822038153072	0.389530796376986
SMC_N	6	4	17435	3722	0.0214391270455589	0.389530796376986
SMC_Nse1	2	2	17435	3722	0.0455634966487071	0.389530796376986
Smg8_Smg9	1	1	17435	3722	0.213478634929739	0.389530796376986
SNAPc_SNAP43	1	1	17435	3722	0.213478634929739	0.389530796376986
SNF5	1	1	17435	3722	0.213478634929739	0.389530796376986
SOAR	1	1	17435	3722	0.213478634929739	0.389530796376986
SOBP	1	1	17435	3722	0.213478634929739	0.389530796376986
SOXp	1	1	17435	3722	0.213478634929739	0.389530796376986
Spb1_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Spot_14	1	1	17435	3722	0.213478634929739	0.389530796376986
SprT-like	3	2	17435	3722	0.117245046530394	0.389530796376986
Spt20	1	1	17435	3722	0.213478634929739	0.389530796376986
SRA1	1	1	17435	3722	0.213478634929739	0.389530796376986
SRAP	1	1	17435	3722	0.213478634929739	0.389530796376986
SRI	1	1	17435	3722	0.213478634929739	0.389530796376986
SSB	1	1	17435	3722	0.213478634929739	0.389530796376986
Ssl1	1	1	17435	3722	0.213478634929739	0.389530796376986
Stathmin	1	1	17435	3722	0.213478634929739	0.389530796376986
STIMATE	1	1	17435	3722	0.213478634929739	0.389530796376986
Striatin	1	1	17435	3722	0.213478634929739	0.389530796376986
Suf	1	1	17435	3722	0.213478634929739	0.389530796376986
Suppressor_APC	1	1	17435	3722	0.213478634929739	0.389530796376986
SURF6	1	1	17435	3722	0.213478634929739	0.389530796376986
SUV3_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Swi3	1	1	17435	3722	0.213478634929739	0.389530796376986
TAF4	1	1	17435	3722	0.213478634929739	0.389530796376986
TAFII55_N	1	1	17435	3722	0.213478634929739	0.389530796376986
TAN	1	1	17435	3722	0.213478634929739	0.389530796376986
TBPIP	1	1	17435	3722	0.213478634929739	0.389530796376986
TCR	2	2	17435	3722	0.0455634966487071	0.389530796376986
Telomere_reg-2	1	1	17435	3722	0.213478634929739	0.389530796376986
Tex_N	1	1	17435	3722	0.213478634929739	0.389530796376986
Tex_YqgF	1	1	17435	3722	0.213478634929739	0.389530796376986
Tfb2	1	1	17435	3722	0.213478634929739	0.389530796376986
Tfb4	1	1	17435	3722	0.213478634929739	0.389530796376986
TFIIE_alpha	1	1	17435	3722	0.213478634929739	0.389530796376986
TFIIE-A_C	1	1	17435	3722	0.213478634929739	0.389530796376986
TFIIIC_delta	1	1	17435	3722	0.213478634929739	0.389530796376986
TGT	2	2	17435	3722	0.0455634966487071	0.389530796376986
Thg1	1	1	17435	3722	0.213478634929739	0.389530796376986
Thg1C	1	1	17435	3722	0.213478634929739	0.389530796376986
Thioredoxin_7	1	1	17435	3722	0.213478634929739	0.389530796376986
THUMP	1	1	17435	3722	0.213478634929739	0.389530796376986
Tim29	1	1	17435	3722	0.213478634929739	0.389530796376986
TIMELESS_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Tma16	1	1	17435	3722	0.213478634929739	0.389530796376986
TMEM192	4	3	17435	3722	0.0326680549077153	0.389530796376986
Tmemb_cc2	1	1	17435	3722	0.213478634929739	0.389530796376986
Topo_C_assoc	1	1	17435	3722	0.213478634929739	0.389530796376986
Topoisom_bac	2	2	17435	3722	0.0455634966487071	0.389530796376986
Topoisom_I	1	1	17435	3722	0.213478634929739	0.389530796376986
Topoisom_I_N	1	1	17435	3722	0.213478634929739	0.389530796376986
TOPRIM_C	1	1	17435	3722	0.213478634929739	0.389530796376986
TPD	1	1	17435	3722	0.213478634929739	0.389530796376986
TPH	3	2	17435	3722	0.117245046530394	0.389530796376986
TPR_8	24	8	17435	3722	0.120489410647376	0.389530796376986
TPR_MLP1_2	1	1	17435	3722	0.213478634929739	0.389530796376986
TRAUB	1	1	17435	3722	0.213478634929739	0.389530796376986
Trefoil	1	1	17435	3722	0.213478634929739	0.389530796376986
TRM	1	1	17435	3722	0.213478634929739	0.389530796376986
TRM13	1	1	17435	3722	0.213478634929739	0.389530796376986
TrmE_N	1	1	17435	3722	0.213478634929739	0.389530796376986
tRNA_bind_2	1	1	17435	3722	0.213478634929739	0.389530796376986
tRNA_int_end_N2	1	1	17435	3722	0.213478634929739	0.389530796376986
tRNA_int_endo	2	2	17435	3722	0.0455634966487071	0.389530796376986
tRNA_m1G_MT	2	2	17435	3722	0.0455634966487071	0.389530796376986
tRNA_SAD	4	2	17435	3722	0.201822038153072	0.389530796376986
tRNA_U5-meth_tr	1	1	17435	3722	0.213478634929739	0.389530796376986
tRNA-synt_1d	2	2	17435	3722	0.0455634966487071	0.389530796376986
tRNA-synt_1e	2	2	17435	3722	0.0455634966487071	0.389530796376986
tRNA-synt_2c	3	2	17435	3722	0.117245046530394	0.389530796376986
TROVE	1	1	17435	3722	0.213478634929739	0.389530796376986
Trp_dioxygenase	1	1	17435	3722	0.213478634929739	0.389530796376986
TRPM_tetra	1	1	17435	3722	0.213478634929739	0.389530796376986
TruB_C_2	1	1	17435	3722	0.213478634929739	0.389530796376986
TruD	1	1	17435	3722	0.213478634929739	0.389530796376986
Tubulin_3	1	1	17435	3722	0.213478634929739	0.389530796376986
Tudor-knot	4	2	17435	3722	0.201822038153072	0.389530796376986
TUG-UBL1	1	1	17435	3722	0.213478634929739	0.389530796376986
U3_assoc_6	1	1	17435	3722	0.213478634929739	0.389530796376986
U3snoRNP10	1	1	17435	3722	0.213478634929739	0.389530796376986
UAE_UbL	1	1	17435	3722	0.213478634929739	0.389530796376986
UBA_e1_thiolCys	1	1	17435	3722	0.213478634929739	0.389530796376986
UBA2_C	1	1	17435	3722	0.213478634929739	0.389530796376986
UBN_AB	1	1	17435	3722	0.213478634929739	0.389530796376986
UDG	1	1	17435	3722	0.213478634929739	0.389530796376986
UDPG_MGDP_dh	1	1	17435	3722	0.213478634929739	0.389530796376986
UDPG_MGDP_dh_C	1	1	17435	3722	0.213478634929739	0.389530796376986
UDPG_MGDP_dh_N	1	1	17435	3722	0.213478634929739	0.389530796376986
UPF0020	1	1	17435	3722	0.213478634929739	0.389530796376986
UPF0047	1	1	17435	3722	0.213478634929739	0.389530796376986
UPF0066	1	1	17435	3722	0.213478634929739	0.389530796376986
UPF0086	1	1	17435	3722	0.213478634929739	0.389530796376986
UPF0113	1	1	17435	3722	0.213478634929739	0.389530796376986
UPF0160	1	1	17435	3722	0.213478634929739	0.389530796376986
UPF0489	1	1	17435	3722	0.213478634929739	0.389530796376986
Upf2	1	1	17435	3722	0.213478634929739	0.389530796376986
Urb2	1	1	17435	3722	0.213478634929739	0.389530796376986
Utp11	1	1	17435	3722	0.213478634929739	0.389530796376986
Utp13	1	1	17435	3722	0.213478634929739	0.389530796376986
Utp14	1	1	17435	3722	0.213478634929739	0.389530796376986
UTP15_C	1	1	17435	3722	0.213478634929739	0.389530796376986
Utp21	1	1	17435	3722	0.213478634929739	0.389530796376986
UTP25	1	1	17435	3722	0.213478634929739	0.389530796376986
VASP_tetra	1	1	17435	3722	0.213478634929739	0.389530796376986
VEFS-Box	1	1	17435	3722	0.213478634929739	0.389530796376986
Vps54	1	1	17435	3722	0.213478634929739	0.389530796376986
VWA_2	3	2	17435	3722	0.117245046530394	0.389530796376986
WAPL	1	1	17435	3722	0.213478634929739	0.389530796376986
WBS_methylT	1	1	17435	3722	0.213478634929739	0.389530796376986
WD-3	1	1	17435	3722	0.213478634929739	0.389530796376986
WGG	1	1	17435	3722	0.213478634929739	0.389530796376986
WGR	1	1	17435	3722	0.213478634929739	0.389530796376986
WH1	4	2	17435	3722	0.201822038153072	0.389530796376986
WHIM1	2	2	17435	3722	0.0455634966487071	0.389530796376986
XLF	1	1	17435	3722	0.213478634929739	0.389530796376986
XPG_I	4	2	17435	3722	0.201822038153072	0.389530796376986
XPG_I_2	1	1	17435	3722	0.213478634929739	0.389530796376986
XPG_N	4	3	17435	3722	0.0326680549077153	0.389530796376986
Xpo1	4	3	17435	3722	0.0326680549077153	0.389530796376986
XRCC1_N	1	1	17435	3722	0.213478634929739	0.389530796376986
XTBD	3	2	17435	3722	0.117245046530394	0.389530796376986
YAF2_RYBP	1	1	17435	3722	0.213478634929739	0.389530796376986
