annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
NDUF_B4	1	1	17435	2392	0.137195296816749	0.276119488534653
NDUF_B5	1	1	17435	2392	0.137195296816749	0.276119488534653
NDUF_B6	1	1	17435	2392	0.137195296816749	0.276119488534653
NDUF_B7	1	1	17435	2392	0.137195296816749	0.276119488534653
NDUF_B8	1	1	17435	2392	0.137195296816749	0.276119488534653
NDUF_C2	1	1	17435	2392	0.137195296816749	0.276119488534653
NDUFB10	1	1	17435	2392	0.137195296816749	0.276119488534653
Ndufs5	1	1	17435	2392	0.137195296816749	0.276119488534653
Neur_chan_memb	22	6	17435	2392	0.0705178742257866	0.276119488534653
Nfu_N	1	1	17435	2392	0.137195296816749	0.276119488534653
NifU	1	1	17435	2392	0.137195296816749	0.276119488534653
NOD	1	1	17435	2392	0.137195296816749	0.276119488534653
NODP	1	1	17435	2392	0.137195296816749	0.276119488534653
Not1	1	1	17435	2392	0.137195296816749	0.276119488534653
NPL4	1	1	17435	2392	0.137195296816749	0.276119488534653
OLF	1	1	17435	2392	0.137195296816749	0.276119488534653
OSCP	1	1	17435	2392	0.137195296816749	0.276119488534653
Oxidored_q2	1	1	17435	2392	0.137195296816749	0.276119488534653
Oxidored_q3	1	1	17435	2392	0.137195296816749	0.276119488534653
Oxidored_q4	1	1	17435	2392	0.137195296816749	0.276119488534653
Oxidored_q5_N	1	1	17435	2392	0.137195296816749	0.276119488534653
P_proprotein	3	2	17435	2392	0.0512881366029797	0.276119488534653
PALP	4	2	17435	2392	0.0933185542234269	0.276119488534653
PAN_1	5	2	17435	2392	0.141675275882475	0.276119488534653
Patched	5	2	17435	2392	0.141675275882475	0.276119488534653
Pentaxin	1	1	17435	2392	0.137195296816749	0.276119488534653
Peptidase_C1_2	1	1	17435	2392	0.137195296816749	0.276119488534653
Peptidase_C69	1	1	17435	2392	0.137195296816749	0.276119488534653
Peptidase_M10	8	3	17435	2392	0.0847385953594749	0.276119488534653
Peptidase_M8	1	1	17435	2392	0.137195296816749	0.276119488534653
Peptidase_S8	5	2	17435	2392	0.141675275882475	0.276119488534653
PFK	1	1	17435	2392	0.137195296816749	0.276119488534653
PG_binding_1	4	2	17435	2392	0.0933185542234269	0.276119488534653
PGI	1	1	17435	2392	0.137195296816749	0.276119488534653
PGK	1	1	17435	2392	0.137195296816749	0.276119488534653
PHO4	1	1	17435	2392	0.137195296816749	0.276119488534653
Phosphorylase	1	1	17435	2392	0.137195296816749	0.276119488534653
PhyH	1	1	17435	2392	0.137195296816749	0.276119488534653
PK_C	1	1	17435	2392	0.137195296816749	0.276119488534653
PLAC	4	2	17435	2392	0.0933185542234269	0.276119488534653
PMP22_Claudin	1	1	17435	2392	0.137195296816749	0.276119488534653
Polysacc_deac_1	3	2	17435	2392	0.0512881366029797	0.276119488534653
PP1_inhibitor	1	1	17435	2392	0.137195296816749	0.276119488534653
Pro_dh	1	1	17435	2392	0.137195296816749	0.276119488534653
PTN_MK_C	1	1	17435	2392	0.137195296816749	0.276119488534653
Put_Phosphatase	1	1	17435	2392	0.137195296816749	0.276119488534653
PYC_OADA	1	1	17435	2392	0.137195296816749	0.276119488534653
RBFA	1	1	17435	2392	0.137195296816749	0.276119488534653
Redoxin	1	1	17435	2392	0.137195296816749	0.276119488534653
Reprolysin_3	1	1	17435	2392	0.137195296816749	0.276119488534653
Reticulon	1	1	17435	2392	0.137195296816749	0.276119488534653
RHS_repeat	1	1	17435	2392	0.137195296816749	0.276119488534653
RIC3	1	1	17435	2392	0.137195296816749	0.276119488534653
RIP	1	1	17435	2392	0.137195296816749	0.276119488534653
RPN13_C	1	1	17435	2392	0.137195296816749	0.276119488534653
Rpn3_C	1	1	17435	2392	0.137195296816749	0.276119488534653
RR_TM4-6	1	1	17435	2392	0.137195296816749	0.276119488534653
RyR	1	1	17435	2392	0.137195296816749	0.276119488534653
S36_mt	1	1	17435	2392	0.137195296816749	0.276119488534653
S8_pro-domain	4	2	17435	2392	0.0933185542234269	0.276119488534653
SAICAR_synt	1	1	17435	2392	0.137195296816749	0.276119488534653
SDF	4	2	17435	2392	0.0933185542234269	0.276119488534653
Sdh_cyt	1	1	17435	2392	0.137195296816749	0.276119488534653
Serinc	1	1	17435	2392	0.137195296816749	0.276119488534653
SGS	1	1	17435	2392	0.137195296816749	0.276119488534653
SH3BGR	1	1	17435	2392	0.137195296816749	0.276119488534653
Shal-type	1	1	17435	2392	0.137195296816749	0.276119488534653
SIS	1	1	17435	2392	0.137195296816749	0.276119488534653
SLBB	1	1	17435	2392	0.137195296816749	0.276119488534653
Smoothelin	1	1	17435	2392	0.137195296816749	0.276119488534653
SNF	19	5	17435	2392	0.108212469857228	0.276119488534653
Sod_Cu	7	3	17435	2392	0.058816897639424	0.276119488534653
SOGA	1	1	17435	2392	0.137195296816749	0.276119488534653
Somatomedin_B	3	2	17435	2392	0.0512881366029797	0.276119488534653
Sorb	1	1	17435	2392	0.137195296816749	0.276119488534653
SPARC_Ca_bdg	3	2	17435	2392	0.0512881366029797	0.276119488534653
SRCR	3	2	17435	2392	0.0512881366029797	0.276119488534653
SRR1	1	1	17435	2392	0.137195296816749	0.276119488534653
STAR_dimer	1	1	17435	2392	0.137195296816749	0.276119488534653
Stork_head	1	1	17435	2392	0.137195296816749	0.276119488534653
Succ_DH_flav_C	1	1	17435	2392	0.137195296816749	0.276119488534653
SVWC	4	2	17435	2392	0.0933185542234269	0.276119488534653
Synapsin	1	1	17435	2392	0.137195296816749	0.276119488534653
Synapsin_C	1	1	17435	2392	0.137195296816749	0.276119488534653
Syndecan	1	1	17435	2392	0.137195296816749	0.276119488534653
Tcp11	1	1	17435	2392	0.137195296816749	0.276119488534653
Tet_JBP	1	1	17435	2392	0.137195296816749	0.276119488534653
TIM	1	1	17435	2392	0.137195296816749	0.276119488534653
TMEM132D_N	1	1	17435	2392	0.137195296816749	0.276119488534653
Tox-GHH	1	1	17435	2392	0.137195296816749	0.276119488534653
TPR_10	5	2	17435	2392	0.141675275882475	0.276119488534653
Transferrin	4	2	17435	2392	0.0933185542234269	0.276119488534653
Transket_pyr	5	2	17435	2392	0.141675275882475	0.276119488534653
Transmemb_17	1	1	17435	2392	0.137195296816749	0.276119488534653
TRIC	1	1	17435	2392	0.137195296816749	0.276119488534653
Tropomodulin	1	1	17435	2392	0.137195296816749	0.276119488534653
Tubulin-binding	1	1	17435	2392	0.137195296816749	0.276119488534653
Ubiq_cyt_C_chap	1	1	17435	2392	0.137195296816749	0.276119488534653
UCR_14kD	1	1	17435	2392	0.137195296816749	0.276119488534653
UCR_hinge	1	1	17435	2392	0.137195296816749	0.276119488534653
UCR_TM	1	1	17435	2392	0.137195296816749	0.276119488534653
UCR_UQCRX_QCR9	1	1	17435	2392	0.137195296816749	0.276119488534653
UcrQ	1	1	17435	2392	0.137195296816749	0.276119488534653
UFD1	1	1	17435	2392	0.137195296816749	0.276119488534653
UMPH-1	1	1	17435	2392	0.137195296816749	0.276119488534653
UN_NPL4	1	1	17435	2392	0.137195296816749	0.276119488534653
Urm1	1	1	17435	2392	0.137195296816749	0.276119488534653
V-set	20	5	17435	2392	0.128802305834762	0.276119488534653
Vg_Tdu	1	1	17435	2392	0.137195296816749	0.276119488534653
VGLL4	1	1	17435	2392	0.137195296816749	0.276119488534653
Vitellogenin_N	9	3	17435	2392	0.11456285199681	0.276119488534653
VWA	5	2	17435	2392	0.141675275882475	0.276119488534653
WH2	5	2	17435	2392	0.141675275882475	0.276119488534653
XendoU	1	1	17435	2392	0.137195296816749	0.276119488534653
zf-3CxxC_2	1	1	17435	2392	0.137195296816749	0.276119488534653
zf-CHCC	1	1	17435	2392	0.137195296816749	0.276119488534653
zf-NPL4	1	1	17435	2392	0.137195296816749	0.276119488534653
zf-TRAF	1	1	17435	2392	0.137195296816749	0.276119488534653
zf-UBR	5	2	17435	2392	0.141675275882475	0.276119488534653
ZU5	5	2	17435	2392	0.141675275882475	0.276119488534653
DAO	10	3	17435	2392	0.147651390662354	0.286682831964007
Na_Ca_ex	10	3	17435	2392	0.147651390662354	0.286682831964007
AAA	39	8	17435	2392	0.157249648735697	0.304745089937037
RA	16	4	17435	2392	0.167095104621102	0.323217735205172
FERM_M	22	5	17435	2392	0.174686612456122	0.337269470865659
Acyl_transf_3	34	7	17435	2392	0.176460875424629	0.340058247780921
AA_permease_2	11	3	17435	2392	0.183341438537184	0.351347626639102
Aldo_ket_red	11	3	17435	2392	0.183341438537184	0.351347626639102
Peptidase_C1	11	3	17435	2392	0.183341438537184	0.351347626639102
Aminotran_5	6	2	17435	2392	0.193832841412601	0.362031991841289
Annexin	6	2	17435	2392	0.193832841412601	0.362031991841289
Cu2_monoox_C	6	2	17435	2392	0.193832841412601	0.362031991841289
Cu2_monooxygen	6	2	17435	2392	0.193832841412601	0.362031991841289
Cullin	6	2	17435	2392	0.193832841412601	0.362031991841289
GCV_T	6	2	17435	2392	0.193832841412601	0.362031991841289
GCV_T_C	6	2	17435	2392	0.193832841412601	0.362031991841289
GPHH	6	2	17435	2392	0.193832841412601	0.362031991841289
His_Phos_1	6	2	17435	2392	0.193832841412601	0.362031991841289
Homeobox_KN	6	2	17435	2392	0.193832841412601	0.362031991841289
Inositol_P	6	2	17435	2392	0.193832841412601	0.362031991841289
MyTH4	6	2	17435	2392	0.193832841412601	0.362031991841289
SAM_PNT	6	2	17435	2392	0.193832841412601	0.362031991841289
Thyroglobulin_1	6	2	17435	2392	0.193832841412601	0.362031991841289
ANF_receptor	23	5	17435	2392	0.199655815871339	0.372233537365914
Sugar_tr	61	11	17435	2392	0.208438771754601	0.387906811694934
Aconitase	2	1	17435	2392	0.255574833928963	0.388639607346254
Aconitase_C	2	1	17435	2392	0.255574833928963	0.388639607346254
ACT	2	1	17435	2392	0.255574833928963	0.388639607346254
Acylphosphatase	2	1	17435	2392	0.255574833928963	0.388639607346254
Aldedh	12	3	17435	2392	0.22098172121101	0.388639607346254
AMMECR1	2	1	17435	2392	0.255574833928963	0.388639607346254
ATP-synt_A	2	1	17435	2392	0.255574833928963	0.388639607346254
ATP-synt_DE_N	2	1	17435	2392	0.255574833928963	0.388639607346254
ATP-synt_S1	2	1	17435	2392	0.255574833928963	0.388639607346254
BK_channel_a	2	1	17435	2392	0.255574833928963	0.388639607346254
CAP_GLY	7	2	17435	2392	0.247839218921871	0.388639607346254
Carboxyl_trans	2	1	17435	2392	0.255574833928963	0.388639607346254
CDK5_activator	2	1	17435	2392	0.255574833928963	0.388639607346254
CEBP_ZZ	2	1	17435	2392	0.255574833928963	0.388639607346254
Ceramidase_alk	2	1	17435	2392	0.255574833928963	0.388639607346254
Ceramidse_alk_C	2	1	17435	2392	0.255574833928963	0.388639607346254
Chitin_synth_2	2	1	17435	2392	0.255574833928963	0.388639607346254
CitMHS	2	1	17435	2392	0.255574833928963	0.388639607346254
CLCA	2	1	17435	2392	0.255574833928963	0.388639607346254
CLP1_P	2	1	17435	2392	0.255574833928963	0.388639607346254
Complex1_LYR	7	2	17435	2392	0.247839218921871	0.388639607346254
COX5A	2	1	17435	2392	0.255574833928963	0.388639607346254
CP2	2	1	17435	2392	0.255574833928963	0.388639607346254
Cu-oxidase	7	2	17435	2392	0.247839218921871	0.388639607346254
Cu-oxidase_2	7	2	17435	2392	0.247839218921871	0.388639607346254
Cu-oxidase_3	7	2	17435	2392	0.247839218921871	0.388639607346254
CUT	2	1	17435	2392	0.255574833928963	0.388639607346254
CutA1	2	1	17435	2392	0.255574833928963	0.388639607346254
CybS	2	1	17435	2392	0.255574833928963	0.388639607346254
Cytochrom_C	2	1	17435	2392	0.255574833928963	0.388639607346254
DAGK_cat	7	2	17435	2392	0.247839218921871	0.388639607346254
Deltameth_res	2	1	17435	2392	0.255574833928963	0.388639607346254
dNK	2	1	17435	2392	0.255574833928963	0.388639607346254
DUF1279	2	1	17435	2392	0.255574833928963	0.388639607346254
DUF1325	2	1	17435	2392	0.255574833928963	0.388639607346254
DUF3421	7	2	17435	2392	0.247839218921871	0.388639607346254
DUF4205	2	1	17435	2392	0.255574833928963	0.388639607346254
DUF4774	2	1	17435	2392	0.255574833928963	0.388639607346254
DUF971	2	1	17435	2392	0.255574833928963	0.388639607346254
Dynamin_M	2	1	17435	2392	0.255574833928963	0.388639607346254
EFhand_Ca_insen	2	1	17435	2392	0.255574833928963	0.388639607346254
EHD_N	2	1	17435	2392	0.255574833928963	0.388639607346254
EMI	2	1	17435	2392	0.255574833928963	0.388639607346254
ER_lumen_recept	2	1	17435	2392	0.255574833928963	0.388639607346254
Fe-S_biosyn	2	1	17435	2392	0.255574833928963	0.388639607346254
FGGY_C	7	2	17435	2392	0.247839218921871	0.388639607346254
FGGY_N	7	2	17435	2392	0.247839218921871	0.388639607346254
Flot	2	1	17435	2392	0.255574833928963	0.388639607346254
Formyl_trans_C	2	1	17435	2392	0.255574833928963	0.388639607346254
FYVE_2	2	1	17435	2392	0.255574833928963	0.388639607346254
GAS2	2	1	17435	2392	0.255574833928963	0.388639607346254
GATase_6	2	1	17435	2392	0.255574833928963	0.388639607346254
GBP	2	1	17435	2392	0.255574833928963	0.388639607346254
GED	2	1	17435	2392	0.255574833928963	0.388639607346254
Gln-synt_C	2	1	17435	2392	0.255574833928963	0.388639607346254
Glyco_hydro_1	7	2	17435	2392	0.247839218921871	0.388639607346254
Glyco_transf_8	2	1	17435	2392	0.255574833928963	0.388639607346254
Glypican	2	1	17435	2392	0.255574833928963	0.388639607346254
GRIM-19	2	1	17435	2392	0.255574833928963	0.388639607346254
GTP_EFTU_D3	7	2	17435	2392	0.247839218921871	0.388639607346254
HIG_1_N	2	1	17435	2392	0.255574833928963	0.388639607346254
HMGL-like	2	1	17435	2392	0.255574833928963	0.388639607346254
HSP20	18	4	17435	2392	0.22676331070116	0.388639607346254
Hydrolase_3	2	1	17435	2392	0.255574833928963	0.388639607346254
IATP	2	1	17435	2392	0.255574833928963	0.388639607346254
IFRD	2	1	17435	2392	0.255574833928963	0.388639607346254
IMD	2	1	17435	2392	0.255574833928963	0.388639607346254
Inhibitor_I29	7	2	17435	2392	0.247839218921871	0.388639607346254
Ins145_P3_rec	2	1	17435	2392	0.255574833928963	0.388639607346254
Jnk-SapK_ap_N	2	1	17435	2392	0.255574833928963	0.388639607346254
Lamp	2	1	17435	2392	0.255574833928963	0.388639607346254
Lig_chan-Glu_bd	18	4	17435	2392	0.22676331070116	0.388639607346254
Lipase_3	2	1	17435	2392	0.255574833928963	0.388639607346254
LRRCT	2	1	17435	2392	0.255574833928963	0.388639607346254
Macro	2	1	17435	2392	0.255574833928963	0.388639607346254
MATH	7	2	17435	2392	0.247839218921871	0.388639607346254
Meis_PKNOX_N	2	1	17435	2392	0.255574833928963	0.388639607346254
Melibiase_2	2	1	17435	2392	0.255574833928963	0.388639607346254
Melibiase_2_C	2	1	17435	2392	0.255574833928963	0.388639607346254
Mt_ATP-synt_B	2	1	17435	2392	0.255574833928963	0.388639607346254
Mtc	2	1	17435	2392	0.255574833928963	0.388639607346254
Ndr	2	1	17435	2392	0.255574833928963	0.388639607346254
NDUFV3	2	1	17435	2392	0.255574833928963	0.388639607346254
NIDO	2	1	17435	2392	0.255574833928963	0.388639607346254
Notch	2	1	17435	2392	0.255574833928963	0.388639607346254
OHCU_decarbox	2	1	17435	2392	0.255574833928963	0.388639607346254
OxoGdeHyase_C	2	1	17435	2392	0.255574833928963	0.388639607346254
Palm_thioest	2	1	17435	2392	0.255574833928963	0.388639607346254
PARG_cat	2	1	17435	2392	0.255574833928963	0.388639607346254
Pentapeptide_4	2	1	17435	2392	0.255574833928963	0.388639607346254
Peptidase_C97	2	1	17435	2392	0.255574833928963	0.388639607346254
PGM_PMM_II	2	1	17435	2392	0.255574833928963	0.388639607346254
PGM_PMM_III	2	1	17435	2392	0.255574833928963	0.388639607346254
Phosducin	2	1	17435	2392	0.255574833928963	0.388639607346254
PK	2	1	17435	2392	0.255574833928963	0.388639607346254
PRA1	2	1	17435	2392	0.255574833928963	0.388639607346254
Proteasom_Rpn13	2	1	17435	2392	0.255574833928963	0.388639607346254
Pyr_redox_dim	2	1	17435	2392	0.255574833928963	0.388639607346254
QVR	2	1	17435	2392	0.255574833928963	0.388639607346254
RBD-FIP	2	1	17435	2392	0.255574833928963	0.388639607346254
RIH_assoc	2	1	17435	2392	0.255574833928963	0.388639607346254
RRM_7	2	1	17435	2392	0.255574833928963	0.388639607346254
RYDR_ITPR	2	1	17435	2392	0.255574833928963	0.388639607346254
Sdh5	2	1	17435	2392	0.255574833928963	0.388639607346254
SERTA	2	1	17435	2392	0.255574833928963	0.388639607346254
SHIPPO-rpt	2	1	17435	2392	0.255574833928963	0.388639607346254
SNARE	7	2	17435	2392	0.247839218921871	0.388639607346254
Sprouty	2	1	17435	2392	0.255574833928963	0.388639607346254
SRCR_2	2	1	17435	2392	0.255574833928963	0.388639607346254
SRF-TF	2	1	17435	2392	0.255574833928963	0.388639607346254
Syntaxin_2	2	1	17435	2392	0.255574833928963	0.388639607346254
TauD	2	1	17435	2392	0.255574833928963	0.388639607346254
THF_DHG_CYH	2	1	17435	2392	0.255574833928963	0.388639607346254
THF_DHG_CYH_C	2	1	17435	2392	0.255574833928963	0.388639607346254
TIR	12	3	17435	2392	0.22098172121101	0.388639607346254
TIR_2	2	1	17435	2392	0.255574833928963	0.388639607346254
TMEM132	2	1	17435	2392	0.255574833928963	0.388639607346254
TMEM132D_C	2	1	17435	2392	0.255574833928963	0.388639607346254
Tweety	2	1	17435	2392	0.255574833928963	0.388639607346254
Ubiquitin_2	2	1	17435	2392	0.255574833928963	0.388639607346254
Ufd2P_core	2	1	17435	2392	0.255574833928963	0.388639607346254
UPF0640	2	1	17435	2392	0.255574833928963	0.388639607346254
V-ATPase_G	2	1	17435	2392	0.255574833928963	0.388639607346254
zf-CCHC_2	2	1	17435	2392	0.255574833928963	0.388639607346254
Kelch_1	13	3	17435	2392	0.25995668600823	0.394720682289374
LRR_6	26	5	17435	2392	0.280489595742066	0.424024594149662
Peptidase_M14	26	5	17435	2392	0.280489595742066	0.424024594149662
SH3_9	26	5	17435	2392	0.280489595742066	0.424024594149662
F-box	14	3	17435	2392	0.299701827445681	0.451084064374448
Proteasome	14	3	17435	2392	0.299701827445681	0.451084064374448
Tubulin_C	14	3	17435	2392	0.299701827445681	0.451084064374448
Calpain_III	8	2	17435	2392	0.302206093442671	0.452212601363416
Cytochrom_B561	8	2	17435	2392	0.302206093442671	0.452212601363416
Gelsolin	8	2	17435	2392	0.302206093442671	0.452212601363416
Ldl_recept_b	8	2	17435	2392	0.302206093442671	0.452212601363416
SH3_1	27	5	17435	2392	0.308782078486934	0.461383076695694
2OG-FeII_Oxy	3	1	17435	2392	0.357718182591953	0.476495408594708
ABC1	3	1	17435	2392	0.357718182591953	0.476495408594708
Acyl_transf_1	3	1	17435	2392	0.357718182591953	0.476495408594708
ATP-gua_Ptrans	3	1	17435	2392	0.357718182591953	0.476495408594708
ATP-synt_C	3	1	17435	2392	0.357718182591953	0.476495408594708
B12D	3	1	17435	2392	0.357718182591953	0.476495408594708
Bestrophin	3	1	17435	2392	0.357718182591953	0.476495408594708
BPL_LplA_LipB	3	1	17435	2392	0.357718182591953	0.476495408594708
Cadherin_C	3	1	17435	2392	0.357718182591953	0.476495408594708
CarboxypepD_reg	3	1	17435	2392	0.357718182591953	0.476495408594708
COX6B	3	1	17435	2392	0.357718182591953	0.476495408594708
Creatinase_N	3	1	17435	2392	0.357718182591953	0.476495408594708
Creatinase_N_2	3	1	17435	2392	0.357718182591953	0.476495408594708
Ctr	3	1	17435	2392	0.357718182591953	0.476495408594708
Cullin_binding	3	1	17435	2392	0.357718182591953	0.476495408594708
Cuticle_3	3	1	17435	2392	0.357718182591953	0.476495408594708
DUF229	3	1	17435	2392	0.357718182591953	0.476495408594708
DUF4789	3	1	17435	2392	0.357718182591953	0.476495408594708
DUF727	3	1	17435	2392	0.357718182591953	0.476495408594708
EF-hand_8	15	3	17435	2392	0.339712377573059	0.476495408594708
Ets	9	2	17435	2392	0.355818448141488	0.476495408594708
Exostosin	3	1	17435	2392	0.357718182591953	0.476495408594708
F420_oxidored	3	1	17435	2392	0.357718182591953	0.476495408594708
FAA_hydrolase	3	1	17435	2392	0.357718182591953	0.476495408594708
Fam20C	3	1	17435	2392	0.357718182591953	0.476495408594708
FG-GAP	3	1	17435	2392	0.357718182591953	0.476495408594708
Formyl_trans_N	3	1	17435	2392	0.357718182591953	0.476495408594708
Frag1	3	1	17435	2392	0.357718182591953	0.476495408594708
Furin-like	3	1	17435	2392	0.357718182591953	0.476495408594708
Gal_Lectin	3	1	17435	2392	0.357718182591953	0.476495408594708
GFO_IDH_MocA	3	1	17435	2392	0.357718182591953	0.476495408594708
Glyco_tran_10_N	3	1	17435	2392	0.357718182591953	0.476495408594708
Glyco_transf_10	3	1	17435	2392	0.357718182591953	0.476495408594708
Glyco_transf_64	3	1	17435	2392	0.357718182591953	0.476495408594708
Grp7_allergen	3	1	17435	2392	0.357718182591953	0.476495408594708
GST_N	9	2	17435	2392	0.355818448141488	0.476495408594708
HAD_2	3	1	17435	2392	0.357718182591953	0.476495408594708
HEAT_2	3	1	17435	2392	0.357718182591953	0.476495408594708
Integrin_beta	3	1	17435	2392	0.357718182591953	0.476495408594708
Isochorismatase	3	1	17435	2392	0.357718182591953	0.476495408594708
IU_nuc_hydro	3	1	17435	2392	0.357718182591953	0.476495408594708
Ldh_1_C	3	1	17435	2392	0.357718182591953	0.476495408594708
Ldh_1_N	3	1	17435	2392	0.357718182591953	0.476495408594708
LPMO_10	3	1	17435	2392	0.357718182591953	0.476495408594708
LRR_4	9	2	17435	2392	0.355818448141488	0.476495408594708
Mpv17_PMP22	9	2	17435	2392	0.355818448141488	0.476495408594708
Nucleoside_tran	3	1	17435	2392	0.357718182591953	0.476495408594708
P4Ha_N	3	1	17435	2392	0.357718182591953	0.476495408594708
P5CR_dimer	3	1	17435	2392	0.357718182591953	0.476495408594708
PAS	9	2	17435	2392	0.355818448141488	0.476495408594708
PEPCK_C	3	1	17435	2392	0.357718182591953	0.476495408594708
PEPCK_N	3	1	17435	2392	0.357718182591953	0.476495408594708
Peptidase_C12	3	1	17435	2392	0.357718182591953	0.476495408594708
Peptidase_C2	9	2	17435	2392	0.355818448141488	0.476495408594708
Peptidase_C54	3	1	17435	2392	0.357718182591953	0.476495408594708
Peptidase_M24_C	3	1	17435	2392	0.357718182591953	0.476495408594708
PET	3	1	17435	2392	0.357718182591953	0.476495408594708
PGM_PMM_I	3	1	17435	2392	0.357718182591953	0.476495408594708
PGM_PMM_IV	3	1	17435	2392	0.357718182591953	0.476495408594708
PID_2	3	1	17435	2392	0.357718182591953	0.476495408594708
PNP_UDP_1	3	1	17435	2392	0.357718182591953	0.476495408594708
PseudoU_synth_1	3	1	17435	2392	0.357718182591953	0.476495408594708
PSI_integrin	3	1	17435	2392	0.357718182591953	0.476495408594708
Recep_L_domain	3	1	17435	2392	0.357718182591953	0.476495408594708
Ribosomal_L16	3	1	17435	2392	0.357718182591953	0.476495408594708
Rieske	3	1	17435	2392	0.357718182591953	0.476495408594708
RPN7	3	1	17435	2392	0.357718182591953	0.476495408594708
S-methyl_trans	3	1	17435	2392	0.357718182591953	0.476495408594708
Ski_Sno	3	1	17435	2392	0.357718182591953	0.476495408594708
Sod_Fe_C	3	1	17435	2392	0.357718182591953	0.476495408594708
Sod_Fe_N	3	1	17435	2392	0.357718182591953	0.476495408594708
Spectrin	9	2	17435	2392	0.355818448141488	0.476495408594708
Sulfatase	9	2	17435	2392	0.355818448141488	0.476495408594708
Syntaxin	3	1	17435	2392	0.357718182591953	0.476495408594708
TM2	3	1	17435	2392	0.357718182591953	0.476495408594708
Transglut_C	3	1	17435	2392	0.357718182591953	0.476495408594708
Transglut_core	3	1	17435	2392	0.357718182591953	0.476495408594708
Transglut_N	3	1	17435	2392	0.357718182591953	0.476495408594708
Transketolase_C	3	1	17435	2392	0.357718182591953	0.476495408594708
Tub	3	1	17435	2392	0.357718182591953	0.476495408594708
VGCC_alpha2	3	1	17435	2392	0.357718182591953	0.476495408594708
VWA_2	3	1	17435	2392	0.357718182591953	0.476495408594708
VWA_N	3	1	17435	2392	0.357718182591953	0.476495408594708
WIF	3	1	17435	2392	0.357718182591953	0.476495408594708
Ion_trans	43	7	17435	2392	0.375958835256638	0.50014652793496
Arrestin_C	23	4	17435	2392	0.389833292513621	0.51461987782528
Arrestin_N	23	4	17435	2392	0.389833292513621	0.51461987782528
C1_1	23	4	17435	2392	0.389833292513621	0.51461987782528
Tetraspannin	23	4	17435	2392	0.389833292513621	0.51461987782528
UCH	23	4	17435	2392	0.389833292513621	0.51461987782528
zf-MYND	23	4	17435	2392	0.389833292513621	0.51461987782528
Ank_2	93	14	17435	2392	0.398151967202229	0.524929255991685
Pkinase_Tyr	51	8	17435	2392	0.400494851645447	0.527343795717057
Fz	10	2	17435	2392	0.407860212511271	0.534992212594301
GTP_EFTU_D2	10	2	17435	2392	0.407860212511271	0.534992212594301
Kazal_2	10	2	17435	2392	0.407860212511271	0.534992212594301
Sulfotransfer_1	17	3	17435	2392	0.418828795560354	0.548681687703589
AAA_16	4	1	17435	2392	0.445851392048129	0.551828073471333
ADAM_CR	4	1	17435	2392	0.445851392048129	0.551828073471333
ATP-gua_PtransN	4	1	17435	2392	0.445851392048129	0.551828073471333
BSD	4	1	17435	2392	0.445851392048129	0.551828073471333
Calponin	4	1	17435	2392	0.445851392048129	0.551828073471333
Cation_ATPase_C	4	1	17435	2392	0.445851392048129	0.551828073471333
Cation_ATPase_N	4	1	17435	2392	0.445851392048129	0.551828073471333
cEGF	4	1	17435	2392	0.445851392048129	0.551828073471333
Choline_transpo	4	1	17435	2392	0.445851392048129	0.551828073471333
CSD	4	1	17435	2392	0.445851392048129	0.551828073471333
CTP_transf_like	4	1	17435	2392	0.445851392048129	0.551828073471333
DUF1899	4	1	17435	2392	0.445851392048129	0.551828073471333
DUF3585	4	1	17435	2392	0.445851392048129	0.551828073471333
DUF4728	4	1	17435	2392	0.445851392048129	0.551828073471333
DUF829	4	1	17435	2392	0.445851392048129	0.551828073471333
EF-hand_6	4	1	17435	2392	0.445851392048129	0.551828073471333
FAO_M	4	1	17435	2392	0.445851392048129	0.551828073471333
GDP_Man_Dehyd	4	1	17435	2392	0.445851392048129	0.551828073471333
Glyco_transf_43	4	1	17435	2392	0.445851392048129	0.551828073471333
HlyIII	4	1	17435	2392	0.445851392048129	0.551828073471333
HNOB	4	1	17435	2392	0.445851392048129	0.551828073471333
HRM	4	1	17435	2392	0.445851392048129	0.551828073471333
Integrin_alpha2	4	1	17435	2392	0.445851392048129	0.551828073471333
IRK	4	1	17435	2392	0.445851392048129	0.551828073471333
L51_S25_CI-B8	4	1	17435	2392	0.445851392048129	0.551828073471333
LisH	4	1	17435	2392	0.445851392048129	0.551828073471333
MH2	4	1	17435	2392	0.445851392048129	0.551828073471333
MIB_HERC2	4	1	17435	2392	0.445851392048129	0.551828073471333
Mob1_phocein	4	1	17435	2392	0.445851392048129	0.551828073471333
MOSC	4	1	17435	2392	0.445851392048129	0.551828073471333
MOSC_N	4	1	17435	2392	0.445851392048129	0.551828073471333
Na_sulph_symp	4	1	17435	2392	0.445851392048129	0.551828073471333
Oxysterol_BP	4	1	17435	2392	0.445851392048129	0.551828073471333
PAS_3	4	1	17435	2392	0.445851392048129	0.551828073471333
PfkB	4	1	17435	2392	0.445851392048129	0.551828073471333
Pou	4	1	17435	2392	0.445851392048129	0.551828073471333
PRELI	4	1	17435	2392	0.445851392048129	0.551828073471333
Ribonuc_L-PSP	4	1	17435	2392	0.445851392048129	0.551828073471333
