"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"svalue_shrink"	"log2FC_shrink"	"comparison"	"samples_i"	"normcounts_i"	"samples_j"	"normcounts_j"	"gene_name"	"is_signif_pos"	"is_signif_neg"	"is_signif_any"
"AAEL004960"	236.887033840153	-2.99668355872121	0.209690368651424	-14.2909928481394	2.49033520139083e-46	2.82738520684809e-45	1.32233154893657e-47	-2.97275528870051	"ALL.RUN-SRO"	"RUN"	45.919806310766	"SRO"	357.522758146886	""	FALSE	TRUE	TRUE
"AAEL004964"	365.835369292553	1.66253330733258	0.137405456234324	12.0994708135708	1.06294162229084e-33	7.62564039578991e-33	2.33517919101401e-35	1.64956162852818	"ALL.RUN-SRO"	"RUN"	484.178205037156	"SRO"	149.47040291426	""	TRUE	FALSE	TRUE
"AAEL004967"	239.529462469233	1.09326956496869	0.30794499970377	3.55021047921015	0.000384923265997528	0.000647570563923538	1.3812407653247e-05	1.03173271846901	"ALL.RUN-SRO"	"RUN"	282.433102461394	"SRO"	130.084925586253	"myo inositol monophosphatase"	TRUE	FALSE	TRUE
"AAEL004970"	121.551606282548	0.24983568136201	0.241631091831774	1.03395502403287	0.301157189704731	0.34399093278546	0.0122199795649808	0.237251755476889	"ALL.RUN-SRO"	"RUN"	114.090231812356	"SRO"	94.8207316508828	""	FALSE	FALSE	FALSE
"AAEL004972"	3109.76774007103	2.55812024555583	0.152506275269731	16.7738687541309	3.79008209287598e-63	7.22536055057775e-62	2.18617597923337e-64	2.5447094637069	"ALL.RUN-SRO"	"RUN"	4632.89320652585	"SRO"	770.712263772017	""	TRUE	FALSE	TRUE
"AAEL004973"	1004.53581391628	-0.33110639625125	0.122628013093954	-2.70008775236018	0.00693211889948068	0.0101680492822081	0.000174648515830957	-0.326437794572479	"ALL.RUN-SRO"	"RUN"	771.676388007614	"SRO"	951.43291064025	"golgi phosphoprotein 3 coat-protein GPP34"	FALSE	FALSE	FALSE
"AAEL004974"	98.3996068603975	-1.1961813484975	0.39392741036167	-3.03655271766762	0.00239300259080122	0.00370499161401848	0.000115928159567505	-1.09181419581929	"ALL.RUN-SRO"	"RUN"	52.0351699544021	"SRO"	116.783793822879	"beta-12C3-glucuronyltransferase s2C p"	FALSE	FALSE	FALSE
"AAEL004975"	6.37819883746773	-4.42968341403024	1.49710325663701	-2.95883626890291	0.00308803124273896	0.00472548316827734	0.00105884847986816	-3.33362597389777	"ALL.RUN-SRO"	"RUN"	0.404928324238379	"SRO"	10.4842493114889	"Zinc finger protein"	FALSE	FALSE	FALSE
"AAEL004976"	884.410325402339	-3.84098710386874	0.224705491346163	-17.0934278501971	1.6611566195668e-65	3.3941395437192e-64	1.61109843367305e-66	-3.81693254986037	"ALL.RUN-SRO"	"RUN"	100.234090020603	"SRO"	1400.00605702409	""	FALSE	TRUE	TRUE
"AAEL004977"	1366.41055646117	0.377207390997453	0.102777970527433	3.67011908351286	0.000242437498779408	0.000416272804091075	4.71507860869184e-06	0.373744114371368	"ALL.RUN-SRO"	"RUN"	1342.75482226663	"SRO"	1014.6862700932	"Sec24B protein2C putative"	FALSE	FALSE	FALSE
"AAEL004978"	9267.17214648184	-2.94681892092766	0.236575666105474	-12.4561370551689	1.29492636762761e-35	9.96767535433604e-35	1.44012993243337e-36	-2.91167266740287	"ALL.RUN-SRO"	"RUN"	1850.03195894223	"SRO"	13983.5112977335	"DEAD box ATP-dependent RNA helicase"	FALSE	TRUE	TRUE
"AAEL004979"	108.980731078245	2.0365574099201	0.291497975330003	6.98652334588097	2.81781533650051e-12	8.05964989563678e-12	1.6501696220179e-13	1.98070205649948	"ALL.RUN-SRO"	"RUN"	151.758226718513	"SRO"	36.8980841128919	"CLIPD2 Clip-Domain Serine Protease family D"	TRUE	FALSE	TRUE
"AAEL004980"	1096.44511681043	-1.53707559587941	0.122131435083173	-12.5854215569696	2.53983278741791e-36	2.02904787762453e-35	5.99091617016888e-38	-1.52662698292467	"ALL.RUN-SRO"	"RUN"	489.219415835109	"SRO"	1389.51926048294	"Ubiquitinyl hydrolase 1"	FALSE	TRUE	TRUE
"AAEL004981"	1433.91570657852	-0.126661749254136	0.118748229111292	-1.06664116342676	0.286133905015467	0.328578801227651	0.0107794325857733	-0.124825009503466	"ALL.RUN-SRO"	"RUN"	1193.59950640947	"SRO"	1277.08354454423	"cation-transporting ATPase"	FALSE	FALSE	FALSE
"AAEL004982"	35.2016310847682	1.55912407617924	0.551639929226394	2.82634376805485	0.00470827052396869	0.00704456270695021	0.000328978305325135	1.35198432168142	"ALL.RUN-SRO"	"RUN"	46.0857404155859	"SRO"	14.9375725259813	""	FALSE	FALSE	FALSE
"AAEL004983"	733.610965489942	-0.32316207641903	0.135544390447235	-2.38417890517448	0.0171172785336936	0.0239385790970894	0.000454455248388698	-0.317640391169858	"ALL.RUN-SRO"	"RUN"	565.584175210021	"SRO"	692.477577730735	"Inhibitor of growth proteining2C ing4"	FALSE	FALSE	FALSE
"AAEL004984"	2154.01977782909	-0.674212637185765	0.132628307431989	-5.08347463856083	3.70592081593975e-07	7.87443834484143e-07	6.86954122092255e-09	-0.664784775370866	"ALL.RUN-SRO"	"RUN"	1445.5786484287	"SRO"	2259.53165974584	"cullin-associated NEDD8-dissociated protein 1"	FALSE	FALSE	FALSE
"AAEL004985"	2472.77846042689	1.32414051072418	0.137419121223498	9.63578066090676	5.6461184450063e-22	2.57079031430179e-21	1.46297654634724e-23	1.31132530998367	"ALL.RUN-SRO"	"RUN"	3066.19760683085	"SRO"	1199.11243387237	"house keepingprotein2C putative"	TRUE	FALSE	TRUE
"AAEL004986"	1130.69308740348	0.310534548062915	0.12240807626181	2.53687957156304	0.0111845421797307	0.0160177406667124	0.00028058874661127	0.306579691572484	"ALL.RUN-SRO"	"RUN"	1090.47212218935	"SRO"	860.574616594302	"Smg-7 suppressor with morphological effect on genitalia protein 7"	FALSE	FALSE	FALSE
"AAEL004987"	3898.02576958611	2.52740954045466	0.196617477920783	12.8544500070993	8.12013401489497e-38	6.88243214738916e-37	3.82515785538031e-39	2.50545407762379	"ALL.RUN-SRO"	"RUN"	5758.99472257486	"SRO"	979.23126847143	""	TRUE	FALSE	TRUE
"AAEL004988"	12229.9921205456	2.76300944739784	0.158573731067827	17.4241308998147	5.4124560514322e-68	1.20661292556428e-66	1.56902092307854e-69	2.75345802159135	"ALL.RUN-SRO"	"RUN"	18520.7036148564	"SRO"	2673.95956220658	"Pgk Phosphoglycerate kinase"	TRUE	FALSE	TRUE
"AAEL004989"	1347.50818681122	-0.400710826317896	0.0992223198287806	-4.0385149934951	5.37906556963876e-05	9.76047198025334e-05	1.00419219298897e-06	-0.397116702592645	"ALL.RUN-SRO"	"RUN"	1011.36531754108	"SRO"	1307.58606328068	"RNA-binding protein"	FALSE	FALSE	FALSE
"AAEL004990"	200.8601206491	-0.793697589347202	0.209457307039478	-3.78930484959214	0.000151069434326863	0.000264058669912378	3.84058476969572e-06	-0.768137994987631	"ALL.RUN-SRO"	"RUN"	127.541370907595	"SRO"	215.663007545589	""	FALSE	FALSE	FALSE
"AAEL004991"	29.0853138078427	0.108223015376517	0.414771255798823	0.260922168215553	0.794152529077348	0.820568408896384	0.0529846941143315	0.0935689573828789	"ALL.RUN-SRO"	"RUN"	26.2781873703232	"SRO"	23.8396251376739	"protein 4.1 band 4.1 EPB4.1"	FALSE	FALSE	FALSE
"AAEL004992"	6.61008740680395	3.49334202927039	1.03150445879416	3.3866475316589	0.000707522234761856	0.00115813356041867	0.000144984903715555	2.92888916863587	"ALL.RUN-SRO"	"RUN"	10.5895751809389	"SRO"	0.879810303875578	"lachesin2C putative"	FALSE	FALSE	FALSE
"AAEL004995"	275.657437259119	0.0725223104541072	0.169720890224174	0.427303382384554	0.669158369532917	0.70778923902112	0.0369544651514513	0.0707988246678271	"ALL.RUN-SRO"	"RUN"	246.163797560433	"SRO"	228.258148568561	"Caspase-activated nuclease2C putative"	FALSE	FALSE	FALSE
"AAEL004996"	2.26980882584357	-2.86195205683986	1.74731139096406	-1.63791758677932	0.101438886742901	NA	0.0204730226883759	-0.960404305980438	"ALL.RUN-SRO"	"RUN"	0.403259958015084	"SRO"	3.47887055009673	"trypsin"	FALSE	FALSE	FALSE
"AAEL004997"	1320.84950384243	-2.94888292971948	0.131623701680214	-22.4038899687227	3.60670291660115e-111	2.18526915823176e-109	3.43208152363128e-112	-2.93947393139247	"ALL.RUN-SRO"	"RUN"	263.566434094661	"SRO"	1989.58190990584	"U3 small nucleolar ribonucleoprotein protein imp4"	FALSE	TRUE	TRUE
"AAEL004999"	58.411238873095	-0.529283484726121	0.310840133941853	-1.7027514369336	0.0886145944550677	0.111775123316044	0.00318453394365468	-0.488079588736726	"ALL.RUN-SRO"	"RUN"	41.537001409124	"SRO"	58.2536318501716	""	FALSE	FALSE	FALSE
"AAEL005000"	757.418082636529	-3.01523304993499	0.259526572272645	-11.6182055021609	3.33058433348876e-31	2.1693997688967e-30	2.16832499840296e-32	-2.97787469467487	"ALL.RUN-SRO"	"RUN"	144.619173587554	"SRO"	1149.14480249149	""	FALSE	TRUE	TRUE
"AAEL005001"	1278.09659939765	-0.778033950088154	0.1289249126447	-6.03478361263127	1.59175838404083e-09	3.91509864595574e-09	2.68970498122259e-11	-0.768240676548795	"ALL.RUN-SRO"	"RUN"	816.752110033769	"SRO"	1372.37736633011	"aquaporin"	FALSE	FALSE	FALSE
"AAEL005002"	278.339665624017	1.32296335464373	0.254701001736029	5.19418198446995	2.05621929572894e-07	4.45653762359245e-07	6.91121342157271e-09	1.27885001363847	"ALL.RUN-SRO"	"RUN"	346.590733639318	"SRO"	135.528938450474	"roundabout"	TRUE	FALSE	TRUE
"AAEL005003"	1301.04499670082	2.73173373175655	0.17244810924978	15.8409027715103	1.62471433112341e-56	2.5298827860839e-55	7.00661994753411e-58	2.71499335302155	"ALL.RUN-SRO"	"RUN"	1968.20701567395	"SRO"	289.54547258347	"serinethreonine-protein kinase2C putative"	TRUE	FALSE	TRUE
"AAEL005005"	0	NA	NA	NA	NA	NA	NA	NA	"ALL.RUN-SRO"	"RUN"	0	"SRO"	0	""	FALSE	FALSE	FALSE
"AAEL005006"	19.1530927768242	-1.94233676314139	0.8166954222048	-2.37828780513761	0.0173932444254759	0.0243120053133166	0.0019434345704353	-1.48286397997066	"ALL.RUN-SRO"	"RUN"	6.70223900658679	"SRO"	26.0426234072429	"CYP6CD1 cytochrome P450"	FALSE	FALSE	FALSE
"AAEL005008"	1315.92128074609	-0.0896526000374918	0.296551228528747	-0.302317412348205	0.762410105856606	0.792924650372111	0.0480375227027532	-0.0817901862780615	"ALL.RUN-SRO"	"RUN"	1103.4656421897	"SRO"	1152.11157399251	"aquaporin"	FALSE	FALSE	FALSE
"AAEL005013"	3200.22890633224	0.994968330220397	0.104761779051131	9.49743636689089	2.15120958092208e-21	9.58800220717603e-21	3.35924553019942e-23	0.988068354120605	"ALL.RUN-SRO"	"RUN"	3703.95613044174	"SRO"	1822.01288216615	""	FALSE	FALSE	FALSE
"AAEL005014"	295.945376524599	1.57682702140464	0.211357576734585	7.46047076128602	8.62138864386098e-14	2.67742135529598e-13	3.12537145791609e-15	1.54627900814687	"ALL.RUN-SRO"	"RUN"	385.884235447689	"SRO"	126.993584023863	"transient receptor potential channel"	TRUE	FALSE	TRUE
"AAEL005016"	287.224692350848	-1.21544460967474	0.190967268879399	-6.36467503990085	1.95703625282009e-10	5.06388302288903e-10	5.01639161792053e-12	-1.1903925496189	"ALL.RUN-SRO"	"RUN"	150.141955256336	"SRO"	341.039683540209	""	FALSE	TRUE	TRUE
"AAEL005017"	1641.74852489408	2.1990914851559	0.162546034469049	13.5290380496772	1.05393743621299e-41	1.03275742848765e-40	4.22359348975573e-43	2.18278612611881	"ALL.RUN-SRO"	"RUN"	2344.27369923278	"SRO"	501.428489184669	""	TRUE	FALSE	TRUE
"AAEL005018"	505.509986824719	-1.19423948305891	0.163152515664958	-7.31977363751683	2.48389589269751e-13	7.51926832320673e-13	6.16241701149764e-15	-1.17587226078469	"ALL.RUN-SRO"	"RUN"	267.312069599019	"SRO"	598.530580389423	""	FALSE	TRUE	TRUE
"AAEL005019"	113.375122144997	-1.25747683506116	0.341209541127457	-3.68535074050418	0.000228387898814273	0.000392976169490776	9.47452552160309e-06	-1.17756715448943	"ALL.RUN-SRO"	"RUN"	58.2743381023905	"SRO"	135.910327050844	"lactosylceramide 4-alpha-galactosyltransferase alpha- 12C4-galactosyltransferase"	FALSE	TRUE	TRUE
"AAEL005020"	445.994262797989	-2.1006493686733	0.145082894370332	-14.478959616778	1.64569239517027e-47	1.94793319385773e-46	5.33900239994798e-49	-2.08685659081849	"ALL.RUN-SRO"	"RUN"	146.732932912584	"SRO"	616.688840569426	""	FALSE	TRUE	TRUE
"AAEL005021"	45.9443568164692	-2.08849420782951	0.48530768106819	-4.30344354581945	1.68163712548729e-05	3.18058364686123e-05	1.26018766773885e-06	-1.93166195332552	"ALL.RUN-SRO"	"RUN"	15.1944180566448	"SRO"	63.4589604614292	""	FALSE	TRUE	TRUE
"AAEL005022"	1180.85469844652	-1.19986330497045	0.134349791473911	-8.93089071301938	4.2259240825177e-19	1.69800015909173e-18	8.03618406502086e-21	-1.18729740676669	"ALL.RUN-SRO"	"RUN"	623.376198393362	"SRO"	1403.13555412125	"Med15 Mediator of RNA polymerase II transcription subunit 15 Med15"	FALSE	TRUE	TRUE
"AAEL005023"	722.011819373282	1.15228698711617	0.117022788214645	9.84668887740587	7.08393196952365e-23	3.35267762470998e-22	1.40218500585032e-24	1.14319192968908	"ALL.RUN-SRO"	"RUN"	865.046980495484	"SRO"	381.400561664948	"Palmitoyltransferase"	TRUE	FALSE	TRUE
"AAEL005024"	22.6622595367292	0.967816070991926	0.5414230885354	1.78754118818604	0.073850061264625	0.0943969608164747	0.00366756842837233	0.797748426376608	"ALL.RUN-SRO"	"RUN"	26.2572239792318	"SRO"	12.8248813600113	""	FALSE	FALSE	FALSE
"AAEL005025"	1366.89691330679	-0.778428376297793	0.113347542935445	-6.86762461839278	6.52797207779459e-12	1.83499885760515e-11	1.08742018319882e-13	-0.770632099802235	"ALL.RUN-SRO"	"RUN"	876.314931776258	"SRO"	1472.3182129288	"U1 small nuclear ribonucleoprotein2C putative"	FALSE	FALSE	FALSE
"AAEL005026"	73.9485509747919	1.91709128637795	0.421055785501682	4.55305770016618	5.28717640886235e-06	1.03801334725804e-05	3.77839217428843e-07	1.79714212313029	"ALL.RUN-SRO"	"RUN"	101.319270236131	"SRO"	26.9039296063049	"ATP-dependent bile acid permease"	TRUE	FALSE	TRUE
"AAEL005027"	14.5309564297613	-1.55630133305353	0.772024546050004	-2.01587027383547	0.0438135427473181	0.0580088651757276	0.00375015768139498	-1.15127314518171	"ALL.RUN-SRO"	"RUN"	6.26478465844241	"SRO"	18.1536047178392	"RpLP1 acidic ribosomal protein P12C putative"	FALSE	FALSE	FALSE
"AAEL005028"	256.355464034634	-2.05476274378514	0.263038755009124	-7.8116349954358	5.64508428661549e-15	1.88000507711257e-14	2.88428166307891e-16	-2.00874403327095	"ALL.RUN-SRO"	"RUN"	86.5948165232598	"SRO"	352.02787736435	""	FALSE	TRUE	TRUE
"AAEL005029"	529.160119753804	-2.22633114609126	0.18128957485643	-12.2805249438882	1.15248026447209e-34	8.5124960512214e-34	5.26827898221593e-36	-2.20484456241615	"ALL.RUN-SRO"	"RUN"	162.459840334701	"SRO"	743.240779003566	""	FALSE	TRUE	TRUE
"AAEL005030"	13.7050408134663	-1.19636362200652	0.699316134891666	-1.71076221799437	0.0871250168466881	0.11005867572856	0.00543373129955787	-0.893526457527978	"ALL.RUN-SRO"	"RUN"	7.24081392392364	"SRO"	16.1836078692629	"multidrug resistance protein 1 ATP-binding cassette C1"	FALSE	FALSE	FALSE
"AAEL005031"	242.093023810969	-1.91928775240303	0.192195572765566	-9.9861184354341	1.75312702369132e-23	8.55864445271562e-23	7.26332409228912e-25	-1.89434638074162	"ALL.RUN-SRO"	"RUN"	88.0600265727992	"SRO"	326.519443901837	""	FALSE	TRUE	TRUE
"AAEL005032"	2531.54007752117	1.64945739115486	0.108435140790678	15.2114653896097	2.96823762030025e-52	4.0864184741119e-51	5.61463210118279e-54	1.641512849788	"ALL.RUN-SRO"	"RUN"	3334.31565900334	"SRO"	1040.95917152675	""	TRUE	FALSE	TRUE
"AAEL005033"	199.885175154141	-1.91849090900249	0.228952274792404	-8.37943589222698	5.31819727784526e-17	1.95170664118585e-16	2.13988836343637e-18	-1.88310489755963	"ALL.RUN-SRO"	"RUN"	72.4245014105654	"SRO"	269.542055514303	""	FALSE	TRUE	TRUE
"AAEL005034"	0.898707961302747	-2.64115595660945	2.59336381892977	-1.01842862822826	0.308474302907758	NA	0.0405434190566581	-0.411151404858944	"ALL.RUN-SRO"	"RUN"	0	"SRO"	1.52129041665764	"hemoglobin heterodimeric2C putative"	FALSE	FALSE	FALSE
"AAEL005035"	281.74715390191	-2.40916399647525	0.188749847490279	-12.7637930759087	2.61167301153509e-37	2.16413446094638e-36	1.06621633490886e-38	-2.38711189526293	"ALL.RUN-SRO"	"RUN"	77.2747678628185	"SRO"	403.496713340761	"12C4-dihydroxy-2-naphthoate octaprenyltransferase"	FALSE	TRUE	TRUE
"AAEL005036"	197.63289123948	-1.08756861919024	0.187963368093348	-5.78606688219232	7.20535352168393e-09	1.70672192281575e-08	1.60669635203216e-10	-1.06395168723747	"ALL.RUN-SRO"	"RUN"	109.758539469146	"SRO"	228.139207962919	""	FALSE	TRUE	TRUE
"AAEL005037"	1760.1786551628	-0.84876429471699	0.0936015567731183	-9.06784378356353	1.21395442499566e-19	5.00761314712567e-19	1.72370322813807e-21	-0.843374062605894	"ALL.RUN-SRO"	"RUN"	1092.34778129852	"SRO"	1928.58684479065	"seryl-tRNA synthetase"	FALSE	FALSE	FALSE
"AAEL005038"	2077.92681500566	-0.695490946716385	0.11013434039753	-6.31493269225572	2.70279083356466e-10	6.93926096328883e-10	4.29927599771725e-12	-0.689035724634117	"ALL.RUN-SRO"	"RUN"	1374.53686658051	"SRO"	2179.56509796746	"ubiquitin-conjugating enzyme E2"	FALSE	FALSE	FALSE
"AAEL005039"	1.31198943129498	-0.682931103896428	1.91796720686971	-0.356070271405229	0.7217879400857	NA	0.0649383078076275	-0.154881965771947	"ALL.RUN-SRO"	"RUN"	0.900353876021109	"SRO"	1.35570831631186	""	FALSE	FALSE	FALSE
"AAEL005040"	547.717054736704	0.966681837631795	0.21480974514468	4.50017682848005	6.78969573663293e-06	1.32302318294301e-05	1.52973077065322e-07	0.937799016384443	"ALL.RUN-SRO"	"RUN"	627.681323867845	"SRO"	315.953285399265	"E3 ubiquitin-protein ligase"	FALSE	FALSE	FALSE
"AAEL005041"	911.151743969896	-1.64690599291163	0.122486797332888	-13.4455796769325	3.26834467695581e-41	3.142283621466e-40	8.81670686011031e-43	-1.63676499017726	"ALL.RUN-SRO"	"RUN"	383.000623095299	"SRO"	1176.1204056532	"Ribosome biogenesis protein WDR12 homolog"	FALSE	TRUE	TRUE
"AAEL005042"	329.392961902096	-2.37463903811985	0.197685375082941	-12.0122140402321	3.06526953030231e-33	2.16979952465992e-32	1.26124447032841e-34	-2.35020900067228	"ALL.RUN-SRO"	"RUN"	92.9418240442242	"SRO"	470.154303989802	""	FALSE	TRUE	TRUE
"AAEL005043"	1227.3493040687	1.20430854876163	0.318605598941964	3.77993529542776	0.000156869119455152	0.000273766027807159	5.9823523620402e-06	1.13708413634172	"ALL.RUN-SRO"	"RUN"	1488.98591051694	"SRO"	634.360560476729	"ATP-dependent bile acid permease"	TRUE	FALSE	TRUE
"AAEL005044"	92.6259825708865	-0.550864126508118	0.28927661379688	-1.90428157768369	0.0568735221768218	0.0740190384859764	0.00191511500495757	-0.513750986206927	"ALL.RUN-SRO"	"RUN"	65.1398668836152	"SRO"	94.324312312652	""	FALSE	FALSE	FALSE
"AAEL005045"	196.51247622508	1.07039645615608	0.301356309254209	3.55192980297999	0.000382416867554866	0.000643619367712322	1.3195107060879e-05	1.01183284931664	"ALL.RUN-SRO"	"RUN"	231.260460858539	"SRO"	108.556174158664	"ATP-dependent bile acid permease"	TRUE	FALSE	TRUE
"AAEL005046"	1718.28145768686	-0.10527163931485	0.123717790870243	-0.850901382690064	0.394824136716398	0.440135951295382	0.0168256097852343	-0.103583995200501	"ALL.RUN-SRO"	"RUN"	1440.54378792978	"SRO"	1517.10799393217	"splicing factor"	FALSE	FALSE	FALSE
"AAEL005047"	246.080393018487	-0.891049445522483	0.204459004819332	-4.35808364767231	1.31206239970923e-05	2.50207723746357e-05	3.05099467820326e-07	-0.865130433061196	"ALL.RUN-SRO"	"RUN"	150.078859300331	"SRO"	272.639220969547	""	FALSE	FALSE	FALSE
"AAEL005048"	145.364357564564	0.464404379474275	0.200545183020842	2.31570946995028	0.0205741370021645	0.0285333555546166	0.000569889895866541	0.448892509171911	"ALL.RUN-SRO"	"RUN"	143.586996613087	"SRO"	102.031481499667	""	FALSE	FALSE	FALSE
"AAEL005049"	537.495028600276	-2.96658320963027	0.302538849552944	-9.80562732361125	1.06483276502419e-22	4.99711971285701e-22	9.38360872457295e-24	-2.91522220293774	"ALL.RUN-SRO"	"RUN"	105.676790125594	"SRO"	809.792620501391	"heterogeneous nuclear ribonucleoprotein"	FALSE	TRUE	TRUE
"AAEL005052"	2485.03970069415	2.51019537067192	0.161361235566404	15.5563717757907	1.44035781273024e-54	2.11881481610642e-53	1.28229306193242e-55	2.49002826564273	"ALL.RUN-SRO"	"RUN"	3674.98443411118	"SRO"	632.389094711897	"Tubulin beta chain"	TRUE	FALSE	TRUE
"AAEL005053"	189.589098183361	-0.496939766062947	0.21719785355134	-2.28795891827487	0.0221399136385832	0.0305284365730757	0.000633048304549832	-0.477086351559674	"ALL.RUN-SRO"	"RUN"	136.796729708308	"SRO"	189.137994790278	""	FALSE	FALSE	FALSE
"AAEL005054"	633.57180729575	0.0148037942679503	0.154715232753245	0.0956841417907498	0.923771436122246	0.935310937020199	0.0805913119971339	0.0146994952964816	"ALL.RUN-SRO"	"RUN"	552.938977976089	"SRO"	535.426904936919	"pap-inositol-12C4-phosphatase"	FALSE	FALSE	FALSE
"AAEL005058"	160.166787665857	0.784357710863163	0.204052464687503	3.84390216537874	0.000121093296942371	0.000213491913177424	2.9674136259378e-06	0.760710144808831	"ALL.RUN-SRO"	"RUN"	175.861979989488	"SRO"	100.460506940079	""	FALSE	FALSE	FALSE
"AAEL005060"	18.6122565949384	3.65746092655873	0.688080972467456	5.31545133916883	1.06393280040904e-07	2.34959825770593e-07	2.13583676582034e-08	3.41802373224607	"ALL.RUN-SRO"	"RUN"	29.8001196841667	"SRO"	2.53951860999938	"CLIPB44 Clip-Domain Serine Protease family B"	TRUE	FALSE	TRUE
"AAEL005061"	321.251070095091	0.133576065185915	0.164588523958644	0.811575813265565	0.417035074440417	0.462746353225409	0.0180477736140616	0.130390732299321	"ALL.RUN-SRO"	"RUN"	292.442045012864	"SRO"	261.312635636669	"sec10"	FALSE	FALSE	FALSE
"AAEL005064"	1032.34708023982	0.233690766804497	0.180448290569511	1.29505669500635	0.195300672242117	0.232179206174965	0.00670498380795915	0.227094276932745	"ALL.RUN-SRO"	"RUN"	969.570020612464	"SRO"	807.248938346847	"CLIPB5 Clip-Domain Serine Protease family B"	FALSE	FALSE	FALSE
"AAEL005068"	423.085195994515	-0.952139782990075	0.191152652085654	-4.98104406400508	6.32421361787574e-07	1.32401728479612e-06	1.47208569711875e-08	-0.928498012093894	"ALL.RUN-SRO"	"RUN"	250.832676753668	"SRO"	474.723862825959	"S-phase kinase-associated protein 2 skp22C putative"	FALSE	FALSE	FALSE
"AAEL005069"	2378.06629300456	0.828919839911238	0.118519345043761	6.99396237470916	2.67229253180787e-12	7.66132309599356e-12	4.08141878152635e-14	0.820509063636053	"ALL.RUN-SRO"	"RUN"	2632.49502754924	"SRO"	1451.68593884335	"ras-related protein Rab-1A2C putative"	FALSE	FALSE	FALSE
"AAEL005070"	358.081574503772	-1.3641727586839	0.167661870852402	-8.13645196578309	4.07030231546391e-16	1.43439188134071e-15	9.68393476808944e-18	-1.34429739117537	"ALL.RUN-SRO"	"RUN"	173.319117516789	"SRO"	438.100452889838	""	FALSE	TRUE	TRUE
"AAEL005071"	1296.82137697751	0.87362276635071	0.183122447456062	4.7707027646642	1.8358427725572e-06	3.72741866179954e-06	3.89674657176268e-08	0.853756122294078	"ALL.RUN-SRO"	"RUN"	1458.95862183262	"SRO"	780.841519037976	"GTP binding protein"	FALSE	FALSE	FALSE
"AAEL005072"	410.241030036487	1.94355016659831	0.225454091031835	8.62060279191773	6.6602565018266e-18	2.55132642647436e-17	2.86513416686538e-19	1.90999917836561	"ALL.RUN-SRO"	"RUN"	564.251720796867	"SRO"	144.233631496364	"MRAS22C putative"	TRUE	FALSE	TRUE
"AAEL005073"	11.1537724129723	-0.377186126384724	0.676685442833584	-0.557402453945628	0.577252489240756	0.620607274755588	0.0342709243949708	-0.264114610090925	"ALL.RUN-SRO"	"RUN"	8.40657823194045	"SRO"	10.7840558118352	""	FALSE	FALSE	FALSE
"AAEL005074"	252.931797537697	-1.57536480089741	0.259367374815694	-6.07387417949872	1.24860572940777e-09	3.0878330010551e-09	4.31450472798796e-11	-1.52835514622894	"ALL.RUN-SRO"	"RUN"	110.871495726615	"SRO"	322.58189878124	""	FALSE	TRUE	TRUE
"AAEL005075"	304.461715256522	-0.367702175878892	0.172444950827566	-2.13228728422771	0.0329832367440094	0.0444926523211651	0.000898328225924948	-0.357821554586935	"ALL.RUN-SRO"	"RUN"	230.97818587412	"SRO"	291.968802958033	"ecsit evolutionarily conserved signaling intermediate in toll pathways"	FALSE	FALSE	FALSE
"AAEL005076"	333.729364278883	2.40336880035954	0.211997594742826	11.3367739066807	8.62662595590425e-30	5.36490218873537e-29	3.9925764895671e-31	2.37623007446664	"ALL.RUN-SRO"	"RUN"	488.546545767981	"SRO"	90.9022652055049	"alanyl aminopeptidase"	TRUE	FALSE	TRUE
"AAEL005079"	0.599347031664898	-2.03963539130656	3.95779457561323	-0.515346451752245	0.606310944305255	NA	0.0654914935953623	-0.171621153810732	"ALL.RUN-SRO"	"RUN"	0	"SRO"	1.01166713238116	"IkappaB kinase gamma-subunit2C putative"	FALSE	FALSE	FALSE
"AAEL005080"	599.630083118825	-1.47308875629334	0.15320472976865	-9.61516500513928	6.89986333355541e-22	3.12536740708307e-21	2.05765681695539e-23	-1.45623704230641	"ALL.RUN-SRO"	"RUN"	275.900309527316	"SRO"	751.145750846398	"protein phosphatase-5"	FALSE	TRUE	TRUE
"AAEL005084"	1223.60751739153	-0.70010589026429	0.117691843526356	-5.94863560028699	2.7038683776316e-09	6.55819363333991e-09	4.02656758940166e-11	-0.69254313551092	"ALL.RUN-SRO"	"RUN"	809.970693436537	"SRO"	1290.23100154006	"tubulin beta chain"	FALSE	FALSE	FALSE
"AAEL005086"	339.50786829975	-0.41021113711065	0.140564100547197	-2.91832079111064	0.003519220983311	0.00534919841216385	8.63367534263311e-05	-0.402976169527705	"ALL.RUN-SRO"	"RUN"	251.284664467376	"SRO"	327.50893964936	""	FALSE	FALSE	FALSE
"AAEL005092"	1099.25937588466	0.00811666204431956	0.117912959221175	0.0688360473516297	0.945120124489898	0.953612959903698	0.0838223388136166	0.00815460686607611	"ALL.RUN-SRO"	"RUN"	958.259017096357	"SRO"	934.157005142298	"n-myristoyl transferase"	FALSE	FALSE	FALSE
