annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Zn_ribbon_SprT	1	1	17435	1921	0.110180671063953	0.25283004229651
ABC2_membrane_3	11	3	17435	1921	0.112387172395799	0.256653398500023
Alk_phosphatase	11	3	17435	1921	0.112387172395799	0.256653398500023
AAA	39	7	17435	1921	0.131454478675152	0.299476630075287
DNA_pol_E_B	6	2	17435	1921	0.134818320611188	0.299947083326998
DUF753	6	2	17435	1921	0.134818320611188	0.299947083326998
FtsJ	6	2	17435	1921	0.134818320611188	0.299947083326998
G-alpha	6	2	17435	1921	0.134818320611188	0.299947083326998
GD_N	6	2	17435	1921	0.134818320611188	0.299947083326998
Innexin	6	2	17435	1921	0.134818320611188	0.299947083326998
MBF2	6	2	17435	1921	0.134818320611188	0.299947083326998
Methyltransf_25	6	2	17435	1921	0.134818320611188	0.299947083326998
MyTH4	6	2	17435	1921	0.134818320611188	0.299947083326998
SMC_N	6	2	17435	1921	0.134818320611188	0.299947083326998
TIR	12	3	17435	1921	0.138112051471313	0.306557123592868
5_nucleotid	2	1	17435	1921	0.208227185397218	0.347655230452297
Aa_trans	21	4	17435	1921	0.194666013519966	0.347655230452297
AAA_25	2	1	17435	1921	0.208227185397218	0.347655230452297
ADK_lid	2	1	17435	1921	0.208227185397218	0.347655230452297
AlaDh_PNT_N	2	1	17435	1921	0.208227185397218	0.347655230452297
Alba	2	1	17435	1921	0.208227185397218	0.347655230452297
Arm	7	2	17435	1921	0.175452202567906	0.347655230452297
B3_4	2	1	17435	1921	0.208227185397218	0.347655230452297
Bcl-2	2	1	17435	1921	0.208227185397218	0.347655230452297
Bin3	2	1	17435	1921	0.208227185397218	0.347655230452297
Borealin	2	1	17435	1921	0.208227185397218	0.347655230452297
Cadherin	21	4	17435	1921	0.194666013519966	0.347655230452297
CAF1C_H4-bd	2	1	17435	1921	0.208227185397218	0.347655230452297
Carb_anhydrase	14	3	17435	1921	0.194475766364494	0.347655230452297
Cdc6_C	2	1	17435	1921	0.208227185397218	0.347655230452297
CEBP_ZZ	2	1	17435	1921	0.208227185397218	0.347655230452297
Chitin_synth_2	2	1	17435	1921	0.208227185397218	0.347655230452297
Choline_kinase	2	1	17435	1921	0.208227185397218	0.347655230452297
CKS	2	1	17435	1921	0.208227185397218	0.347655230452297
CLP1_P	2	1	17435	1921	0.208227185397218	0.347655230452297
Cse1	2	1	17435	1921	0.208227185397218	0.347655230452297
CTNNB1_binding	2	1	17435	1921	0.208227185397218	0.347655230452297
Cyclin_C_2	2	1	17435	1921	0.208227185397218	0.347655230452297
Diphthamide_syn	2	1	17435	1921	0.208227185397218	0.347655230452297
DNA_ligase_A_C	2	1	17435	1921	0.208227185397218	0.347655230452297
DNA_ligase_A_M	2	1	17435	1921	0.208227185397218	0.347655230452297
DNA_ligase_A_N	2	1	17435	1921	0.208227185397218	0.347655230452297
DNA_pol3_delta2	2	1	17435	1921	0.208227185397218	0.347655230452297
DSPc	13	3	17435	1921	0.165583617796229	0.347655230452297
DTW	2	1	17435	1921	0.208227185397218	0.347655230452297
DUF2373	2	1	17435	1921	0.208227185397218	0.347655230452297
DUF2465	2	1	17435	1921	0.208227185397218	0.347655230452297
DUF389	2	1	17435	1921	0.208227185397218	0.347655230452297
DUF953	2	1	17435	1921	0.208227185397218	0.347655230452297
E1_DerP2_DerF2	20	4	17435	1921	0.171570642881565	0.347655230452297
EB1	2	1	17435	1921	0.208227185397218	0.347655230452297
ECR1_N	2	1	17435	1921	0.208227185397218	0.347655230452297
EF-hand_2	2	1	17435	1921	0.208227185397218	0.347655230452297
EIF4E-T	2	1	17435	1921	0.208227185397218	0.347655230452297
F-box	14	3	17435	1921	0.194475766364494	0.347655230452297
Fibrinogen_C	36	6	17435	1921	0.199673723957286	0.347655230452297
Filament	2	1	17435	1921	0.208227185397218	0.347655230452297
GAIN	2	1	17435	1921	0.208227185397218	0.347655230452297
Gar1	2	1	17435	1921	0.208227185397218	0.347655230452297
GIY-YIG	2	1	17435	1921	0.208227185397218	0.347655230452297
GKAP	2	1	17435	1921	0.208227185397218	0.347655230452297
GPS	2	1	17435	1921	0.208227185397218	0.347655230452297
Guanylate_cyc	21	4	17435	1921	0.194666013519966	0.347655230452297
HA2	13	3	17435	1921	0.165583617796229	0.347655230452297
HORMA	2	1	17435	1921	0.208227185397218	0.347655230452297
HTH_40	2	1	17435	1921	0.208227185397218	0.347655230452297
HTH_9	2	1	17435	1921	0.208227185397218	0.347655230452297
IATP	2	1	17435	1921	0.208227185397218	0.347655230452297
IBR	7	2	17435	1921	0.175452202567906	0.347655230452297
IF4E	2	1	17435	1921	0.208227185397218	0.347655230452297
Ipi1_N	2	1	17435	1921	0.208227185397218	0.347655230452297
Kelch_2	2	1	17435	1921	0.208227185397218	0.347655230452297
Kelch_6	2	1	17435	1921	0.208227185397218	0.347655230452297
KH_6	2	1	17435	1921	0.208227185397218	0.347655230452297
LIN37	2	1	17435	1921	0.208227185397218	0.347655230452297
LRRCT	2	1	17435	1921	0.208227185397218	0.347655230452297
LTV	2	1	17435	1921	0.208227185397218	0.347655230452297
Mad3_BUB1_I	2	1	17435	1921	0.208227185397218	0.347655230452297
MADF_DNA_bdg	36	6	17435	1921	0.199673723957286	0.347655230452297
Maelstrom	2	1	17435	1921	0.208227185397218	0.347655230452297
Mcm10	2	1	17435	1921	0.208227185397218	0.347655230452297
MGS	2	1	17435	1921	0.208227185397218	0.347655230452297
MMR_HSR1	20	4	17435	1921	0.171570642881565	0.347655230452297
MRG	2	1	17435	1921	0.208227185397218	0.347655230452297
Mtc	2	1	17435	1921	0.208227185397218	0.347655230452297
N6-adenineMlase	2	1	17435	1921	0.208227185397218	0.347655230452297
NIBRIN_BRCT_II	2	1	17435	1921	0.208227185397218	0.347655230452297
Nop53	2	1	17435	1921	0.208227185397218	0.347655230452297
NPC1_N	2	1	17435	1921	0.208227185397218	0.347655230452297
NUC153	2	1	17435	1921	0.208227185397218	0.347655230452297
O-FucT	2	1	17435	1921	0.208227185397218	0.347655230452297
OB_NTP_bind	13	3	17435	1921	0.165583617796229	0.347655230452297
OGG_N	2	1	17435	1921	0.208227185397218	0.347655230452297
ORC5_C	2	1	17435	1921	0.208227185397218	0.347655230452297
OST-HTH	2	1	17435	1921	0.208227185397218	0.347655230452297
OxoGdeHyase_C	2	1	17435	1921	0.208227185397218	0.347655230452297
P53	2	1	17435	1921	0.208227185397218	0.347655230452297
Peptidase_M22	2	1	17435	1921	0.208227185397218	0.347655230452297
PHD_4	2	1	17435	1921	0.208227185397218	0.347655230452297
PI3_PI4_kinase	14	3	17435	1921	0.194475766364494	0.347655230452297
PI3K_rbd	2	1	17435	1921	0.208227185397218	0.347655230452297
PINIT	2	1	17435	1921	0.208227185397218	0.347655230452297
PIP49_C	2	1	17435	1921	0.208227185397218	0.347655230452297
Pre-SET	2	1	17435	1921	0.208227185397218	0.347655230452297
PRMT5_TIM	2	1	17435	1921	0.208227185397218	0.347655230452297
PRP38	2	1	17435	1921	0.208227185397218	0.347655230452297
Rad50_zn_hook	2	1	17435	1921	0.208227185397218	0.347655230452297
Rad60-SLD	2	1	17435	1921	0.208227185397218	0.347655230452297
RAP	2	1	17435	1921	0.208227185397218	0.347655230452297
Raptor_N	2	1	17435	1921	0.208227185397218	0.347655230452297
RCC1	13	3	17435	1921	0.165583617796229	0.347655230452297
ResIII	2	1	17435	1921	0.208227185397218	0.347655230452297
RFX_DNA_binding	2	1	17435	1921	0.208227185397218	0.347655230452297
RhoGEF	27	5	17435	1921	0.169938414459557	0.347655230452297
Ribosomal_L24e	2	1	17435	1921	0.208227185397218	0.347655230452297
Ribosomal_L28e	2	1	17435	1921	0.208227185397218	0.347655230452297
Ribosomal_S2	2	1	17435	1921	0.208227185397218	0.347655230452297
Ribosomal_S4	2	1	17435	1921	0.208227185397218	0.347655230452297
Ribosomal_S5	2	1	17435	1921	0.208227185397218	0.347655230452297
Ribosomal_S5_C	2	1	17435	1921	0.208227185397218	0.347655230452297
Ribosomal_S8e	2	1	17435	1921	0.208227185397218	0.347655230452297
RMI1_N	2	1	17435	1921	0.208227185397218	0.347655230452297
RNA_pol_A_bac	2	1	17435	1921	0.208227185397218	0.347655230452297
RNA_pol_L	2	1	17435	1921	0.208227185397218	0.347655230452297
RNA_POL_M_15KD	2	1	17435	1921	0.208227185397218	0.347655230452297
RNA_pol_Rpb4	2	1	17435	1921	0.208227185397218	0.347655230452297
RNA_pol_Rpc82	2	1	17435	1921	0.208227185397218	0.347655230452297
RNase_P_Rpp14	2	1	17435	1921	0.208227185397218	0.347655230452297
RQC	2	1	17435	1921	0.208227185397218	0.347655230452297
RRM_3	2	1	17435	1921	0.208227185397218	0.347655230452297
RRM_7	2	1	17435	1921	0.208227185397218	0.347655230452297
RTC	2	1	17435	1921	0.208227185397218	0.347655230452297
RTC_insert	2	1	17435	1921	0.208227185397218	0.347655230452297
RWD	7	2	17435	1921	0.175452202567906	0.347655230452297
SAND	2	1	17435	1921	0.208227185397218	0.347655230452297
SecA_DEAD	2	1	17435	1921	0.208227185397218	0.347655230452297
SH3_2	13	3	17435	1921	0.165583617796229	0.347655230452297
SOSSC	2	1	17435	1921	0.208227185397218	0.347655230452297
SSDP	2	1	17435	1921	0.208227185397218	0.347655230452297
SWIB	2	1	17435	1921	0.208227185397218	0.347655230452297
TAFH	2	1	17435	1921	0.208227185397218	0.347655230452297
TFIID_NTD2	2	1	17435	1921	0.208227185397218	0.347655230452297
tRNA_m1G_MT	2	1	17435	1921	0.208227185397218	0.347655230452297
tRNA-synt_1d	2	1	17435	1921	0.208227185397218	0.347655230452297
tRNA-synt_His	2	1	17435	1921	0.208227185397218	0.347655230452297
TruB_N	2	1	17435	1921	0.208227185397218	0.347655230452297
UbiA	2	1	17435	1921	0.208227185397218	0.347655230452297
UPA	2	1	17435	1921	0.208227185397218	0.347655230452297
WAC_Acf1_DNA_bd	2	1	17435	1921	0.208227185397218	0.347655230452297
WHIM1	2	1	17435	1921	0.208227185397218	0.347655230452297
WSD	2	1	17435	1921	0.208227185397218	0.347655230452297
YEATS	2	1	17435	1921	0.208227185397218	0.347655230452297
zf-C3Hc3H	2	1	17435	1921	0.208227185397218	0.347655230452297
zf-CCHC_2	2	1	17435	1921	0.208227185397218	0.347655230452297
zf-CCHC_3	2	1	17435	1921	0.208227185397218	0.347655230452297
zf-primase	2	1	17435	1921	0.208227185397218	0.347655230452297
5_nucleotid_C	8	2	17435	1921	0.217638494042039	0.360831709144742
Death	8	2	17435	1921	0.217638494042039	0.360831709144742
JmjC	8	2	17435	1921	0.217638494042039	0.360831709144742
STAS	8	2	17435	1921	0.217638494042039	0.360831709144742
KH_1	22	4	17435	1921	0.218644447648474	0.361867988268381
zf-MYND	23	4	17435	1921	0.243352351711736	0.402060407175912
SET	31	5	17435	1921	0.251815540782388	0.415320770387619
Amidase_2	9	2	17435	1921	0.260542362960113	0.425283925793998
FA_desaturase	9	2	17435	1921	0.260542362960113	0.425283925793998
Glyco_hydro_31	9	2	17435	1921	0.260542362960113	0.425283925793998
Mpv17_PMP22	9	2	17435	1921	0.260542362960113	0.425283925793998
Ninjurin	9	2	17435	1921	0.260542362960113	0.425283925793998
Peptidase_S28	9	2	17435	1921	0.260542362960113	0.425283925793998
2OG-FeII_Oxy	3	1	17435	1921	0.295475253822156	0.426598010837459
Arm_3	3	1	17435	1921	0.295475253822156	0.426598010837459
ATP_bind_1	3	1	17435	1921	0.295475253822156	0.426598010837459
B12D	3	1	17435	1921	0.295475253822156	0.426598010837459
BAR_3	3	1	17435	1921	0.295475253822156	0.426598010837459
bZIP_Maf	3	1	17435	1921	0.295475253822156	0.426598010837459
C_tripleX	3	1	17435	1921	0.295475253822156	0.426598010837459
Cadherin_C	3	1	17435	1921	0.295475253822156	0.426598010837459
CBF	3	1	17435	1921	0.295475253822156	0.426598010837459
Creatinase_N	3	1	17435	1921	0.295475253822156	0.426598010837459
Creatinase_N_2	3	1	17435	1921	0.295475253822156	0.426598010837459
Ctr	3	1	17435	1921	0.295475253822156	0.426598010837459
DDT	3	1	17435	1921	0.295475253822156	0.426598010837459
DUF1053	3	1	17435	1921	0.295475253822156	0.426598010837459
Exostosin	3	1	17435	1921	0.295475253822156	0.426598010837459
FAD_binding_8	3	1	17435	1921	0.295475253822156	0.426598010837459
FYRC	3	1	17435	1921	0.295475253822156	0.426598010837459
FYRN	3	1	17435	1921	0.295475253822156	0.426598010837459
Gal_Lectin	3	1	17435	1921	0.295475253822156	0.426598010837459
Glyco_tran_10_N	3	1	17435	1921	0.295475253822156	0.426598010837459
Glyco_transf_10	3	1	17435	1921	0.295475253822156	0.426598010837459
Glyco_transf_64	3	1	17435	1921	0.295475253822156	0.426598010837459
Glyco_transf_7N	3	1	17435	1921	0.295475253822156	0.426598010837459
HEAT_2	3	1	17435	1921	0.295475253822156	0.426598010837459
HEAT_EZ	3	1	17435	1921	0.295475253822156	0.426598010837459
HMG_box_2	3	1	17435	1921	0.295475253822156	0.426598010837459
IBB	3	1	17435	1921	0.295475253822156	0.426598010837459
Kinesin_assoc	3	1	17435	1921	0.295475253822156	0.426598010837459
LEM	3	1	17435	1921	0.295475253822156	0.426598010837459
Mab-21	3	1	17435	1921	0.295475253822156	0.426598010837459
MT-A70	3	1	17435	1921	0.295475253822156	0.426598010837459
mTERF	3	1	17435	1921	0.295475253822156	0.426598010837459
Myb_DNA-bind_7	3	1	17435	1921	0.295475253822156	0.426598010837459
Myosin_TH1	3	1	17435	1921	0.295475253822156	0.426598010837459
NAD_binding_6	3	1	17435	1921	0.295475253822156	0.426598010837459
NTP_transf_2	3	1	17435	1921	0.295475253822156	0.426598010837459
Nucleoporin_FG	3	1	17435	1921	0.295475253822156	0.426598010837459
Peptidase_M16_M	3	1	17435	1921	0.295475253822156	0.426598010837459
Peptidase_M24_C	3	1	17435	1921	0.295475253822156	0.426598010837459
PHD_2	3	1	17435	1921	0.295475253822156	0.426598010837459
PI3K_C2	3	1	17435	1921	0.295475253822156	0.426598010837459
PID_2	3	1	17435	1921	0.295475253822156	0.426598010837459
PseudoU_synth_1	3	1	17435	1921	0.295475253822156	0.426598010837459
PTH2	3	1	17435	1921	0.295475253822156	0.426598010837459
PUA	3	1	17435	1921	0.295475253822156	0.426598010837459
PWI	3	1	17435	1921	0.295475253822156	0.426598010837459
Ribosomal_L1	3	1	17435	1921	0.295475253822156	0.426598010837459
Ribosomal_L10	3	1	17435	1921	0.295475253822156	0.426598010837459
RNA_pol_Rpb2_1	3	1	17435	1921	0.295475253822156	0.426598010837459
RNA_pol_Rpb2_2	3	1	17435	1921	0.295475253822156	0.426598010837459
RNA_pol_Rpb2_6	3	1	17435	1921	0.295475253822156	0.426598010837459
RNA_pol_Rpb2_7	3	1	17435	1921	0.295475253822156	0.426598010837459
RNF220	3	1	17435	1921	0.295475253822156	0.426598010837459
S4	3	1	17435	1921	0.295475253822156	0.426598010837459
SAC3_GANP	3	1	17435	1921	0.295475253822156	0.426598010837459
Sacchrp_dh_NADP	3	1	17435	1921	0.295475253822156	0.426598010837459
Sas10_Utp3	3	1	17435	1921	0.295475253822156	0.426598010837459
Scramblase	3	1	17435	1921	0.295475253822156	0.426598010837459
Sina	3	1	17435	1921	0.295475253822156	0.426598010837459
SpoU_methylase	3	1	17435	1921	0.295475253822156	0.426598010837459
SprT-like	3	1	17435	1921	0.295475253822156	0.426598010837459
TBP	3	1	17435	1921	0.295475253822156	0.426598010837459
TPH	3	1	17435	1921	0.295475253822156	0.426598010837459
TPR_6	3	1	17435	1921	0.295475253822156	0.426598010837459
Tub	3	1	17435	1921	0.295475253822156	0.426598010837459
V_ATPase_I	3	1	17435	1921	0.295475253822156	0.426598010837459
VWA_2	3	1	17435	1921	0.295475253822156	0.426598010837459
XK-related	3	1	17435	1921	0.295475253822156	0.426598010837459
XTBD	3	1	17435	1921	0.295475253822156	0.426598010837459
zf-C2HC	3	1	17435	1921	0.295475253822156	0.426598010837459
zf-CCHH	3	1	17435	1921	0.295475253822156	0.426598010837459
zf-CXXC	3	1	17435	1921	0.295475253822156	0.426598010837459
zf-H2C2_5	3	1	17435	1921	0.295475253822156	0.426598010837459
zf-MIZ	3	1	17435	1921	0.295475253822156	0.426598010837459
zf-RING_9	3	1	17435	1921	0.295475253822156	0.426598010837459
Zwilch	3	1	17435	1921	0.295475253822156	0.426598010837459
AAA_5	10	2	17435	1921	0.303493934303315	0.434215719259262
GTP_EFTU_D2	10	2	17435	1921	0.303493934303315	0.434215719259262
His_Phos_2	10	2	17435	1921	0.303493934303315	0.434215719259262
Hydrolase_like	10	2	17435	1921	0.303493934303315	0.434215719259262
Sulfate_transp	10	2	17435	1921	0.303493934303315	0.434215719259262
zf-C3HC4_2	10	2	17435	1921	0.303493934303315	0.434215719259262
Pkinase_Tyr	51	7	17435	1921	0.328844614118504	0.469778020169291
AAA_6	11	2	17435	1921	0.345962103616096	0.492011973705526
Endonuclease_NS	11	2	17435	1921	0.345962103616096	0.492011973705526
ZZ	11	2	17435	1921	0.345962103616096	0.492011973705526
Bromodomain	19	3	17435	1921	0.349816209991882	0.496008058943713
Hormone_recep	19	3	17435	1921	0.349816209991882	0.496008058943713
AAA_16	4	1	17435	1921	0.373113622191111	0.509278650979247
AAA_23	4	1	17435	1921	0.373113622191111	0.509278650979247
Asparaginase_2	4	1	17435	1921	0.373113622191111	0.509278650979247
BIR	4	1	17435	1921	0.373113622191111	0.509278650979247
cEGF	4	1	17435	1921	0.373113622191111	0.509278650979247
CIDE-N	4	1	17435	1921	0.373113622191111	0.509278650979247
CPSase_L_D2	4	1	17435	1921	0.373113622191111	0.509278650979247
CRAL_TRIO_2	4	1	17435	1921	0.373113622191111	0.509278650979247
CSD	4	1	17435	1921	0.373113622191111	0.509278650979247
DNA_photolyase	4	1	17435	1921	0.373113622191111	0.509278650979247
FAD_binding_7	4	1	17435	1921	0.373113622191111	0.509278650979247
Ferric_reduct	4	1	17435	1921	0.373113622191111	0.509278650979247
Fringe	4	1	17435	1921	0.373113622191111	0.509278650979247
Glyco_transf_7C	4	1	17435	1921	0.373113622191111	0.509278650979247
IRK	4	1	17435	1921	0.373113622191111	0.509278650979247
Metallophos	28	4	17435	1921	0.372709381552705	0.509278650979247
Myb_DNA-bind_6	4	1	17435	1921	0.373113622191111	0.509278650979247
PI3Ka	4	1	17435	1921	0.373113622191111	0.509278650979247
PIN_4	4	1	17435	1921	0.373113622191111	0.509278650979247
Pou	4	1	17435	1921	0.373113622191111	0.509278650979247
RNA_pol_Rpb2_3	4	1	17435	1921	0.373113622191111	0.509278650979247
SDF	4	1	17435	1921	0.373113622191111	0.509278650979247
SIR2	4	1	17435	1921	0.373113622191111	0.509278650979247
SMC_hinge	4	1	17435	1921	0.373113622191111	0.509278650979247
Surp	4	1	17435	1921	0.373113622191111	0.509278650979247
WH1	4	1	17435	1921	0.373113622191111	0.509278650979247
AAA_7	12	2	17435	1921	0.387532114045053	0.521466725698018
AAA_9	12	2	17435	1921	0.387532114045053	0.521466725698018
Aldedh	12	2	17435	1921	0.387532114045053	0.521466725698018
BEN	12	2	17435	1921	0.387532114045053	0.521466725698018
DHC_N2	12	2	17435	1921	0.387532114045053	0.521466725698018
dsrm	12	2	17435	1921	0.387532114045053	0.521466725698018
Dynein_heavy	12	2	17435	1921	0.387532114045053	0.521466725698018
LRR_9	12	2	17435	1921	0.387532114045053	0.521466725698018
MT	12	2	17435	1921	0.387532114045053	0.521466725698018
PP2C	12	2	17435	1921	0.387532114045053	0.521466725698018
zf-C4	21	3	17435	1921	0.412372192828541	0.554106906912467
AA_permease_C	5	1	17435	1921	0.442200234076309	0.560120296496658
ADH_N_2	5	1	17435	1921	0.442200234076309	0.560120296496658
ADK	5	1	17435	1921	0.442200234076309	0.560120296496658
Alpha_adaptinC2	5	1	17435	1921	0.442200234076309	0.560120296496658
Amidohydro_1	5	1	17435	1921	0.442200234076309	0.560120296496658
DUF1298	5	1	17435	1921	0.442200234076309	0.560120296496658
DUF4780	5	1	17435	1921	0.442200234076309	0.560120296496658
E1_dh	5	1	17435	1921	0.442200234076309	0.560120296496658
EcKinase	48	6	17435	1921	0.437431732333317	0.560120296496658
EFG_II	5	1	17435	1921	0.442200234076309	0.560120296496658
Folate_carrier	5	1	17435	1921	0.442200234076309	0.560120296496658
Glutaredoxin	5	1	17435	1921	0.442200234076309	0.560120296496658
Glyco_transf_92	5	1	17435	1921	0.442200234076309	0.560120296496658
HEAT	5	1	17435	1921	0.442200234076309	0.560120296496658
IBN_N	13	2	17435	1921	0.427886386090294	0.560120296496658
Kelch_5	5	1	17435	1921	0.442200234076309	0.560120296496658
La	5	1	17435	1921	0.442200234076309	0.560120296496658
Lys	5	1	17435	1921	0.442200234076309	0.560120296496658
Na_H_Exchanger	5	1	17435	1921	0.442200234076309	0.560120296496658
NDK	5	1	17435	1921	0.442200234076309	0.560120296496658
NIF	5	1	17435	1921	0.442200234076309	0.560120296496658
Orn_DAP_Arg_deC	5	1	17435	1921	0.442200234076309	0.560120296496658
Otopetrin	5	1	17435	1921	0.442200234076309	0.560120296496658
OTU	5	1	17435	1921	0.442200234076309	0.560120296496658
PAP_assoc	5	1	17435	1921	0.442200234076309	0.560120296496658
Patched	5	1	17435	1921	0.442200234076309	0.560120296496658
Peptidase_M16	5	1	17435	1921	0.442200234076309	0.560120296496658
Peptidase_S10	5	1	17435	1921	0.442200234076309	0.560120296496658
PhoLip_ATPase_C	5	1	17435	1921	0.442200234076309	0.560120296496658
PhoLip_ATPase_N	5	1	17435	1921	0.442200234076309	0.560120296496658
Phosphodiest	5	1	17435	1921	0.442200234076309	0.560120296496658
S1	5	1	17435	1921	0.442200234076309	0.560120296496658
Sec1	5	1	17435	1921	0.442200234076309	0.560120296496658
Spc97_Spc98	5	1	17435	1921	0.442200234076309	0.560120296496658
Sterol-sensing	5	1	17435	1921	0.442200234076309	0.560120296496658
Transket_pyr	5	1	17435	1921	0.442200234076309	0.560120296496658
VWA	5	1	17435	1921	0.442200234076309	0.560120296496658
WAP	5	1	17435	1921	0.442200234076309	0.560120296496658
WH2	5	1	17435	1921	0.442200234076309	0.560120296496658
zf-C2H2_jaz	13	2	17435	1921	0.427886386090294	0.560120296496658
zf-C3HC4	5	1	17435	1921	0.442200234076309	0.560120296496658
zf-HC5HC2H_2	5	1	17435	1921	0.442200234076309	0.560120296496658
ZU5	5	1	17435	1921	0.442200234076309	0.560120296496658
ABC_tran	58	7	17435	1921	0.459790153668152	0.581625360831884
PWWP	14	2	17435	1921	0.466788156044593	0.588128313318785
SSF	14	2	17435	1921	0.466788156044593	0.588128313318785
Tubulin_C	14	2	17435	1921	0.466788156044593	0.588128313318785
Tetraspannin	23	3	17435	1921	0.472902049041916	0.595042313364
Aminotran_5	6	1	17435	1921	0.503676616769333	0.615029287828877
Astacin	24	3	17435	1921	0.502082606050497	0.615029287828877
Cation_efflux	6	1	17435	1921	0.503676616769333	0.615029287828877
CNH	6	1	17435	1921	0.503676616769333	0.615029287828877
Cupin_8	6	1	17435	1921	0.503676616769333	0.615029287828877
DPPIV_N	6	1	17435	1921	0.503676616769333	0.615029287828877
EFG_C	6	1	17435	1921	0.503676616769333	0.615029287828877
FATC	6	1	17435	1921	0.503676616769333	0.615029287828877
GPHH	6	1	17435	1921	0.503676616769333	0.615029287828877
Hist_deacetyl	6	1	17435	1921	0.503676616769333	0.615029287828877
Hydrolase	6	1	17435	1921	0.503676616769333	0.615029287828877
Kazal_1	6	1	17435	1921	0.503676616769333	0.615029287828877
Lipocalin_2	6	1	17435	1921	0.503676616769333	0.615029287828877
Methyltransf_11	6	1	17435	1921	0.503676616769333	0.615029287828877
Methyltransf_32	6	1	17435	1921	0.503676616769333	0.615029287828877
MIT	6	1	17435	1921	0.503676616769333	0.615029287828877
Orn_Arg_deC_N	6	1	17435	1921	0.503676616769333	0.615029287828877
PrmA	6	1	17435	1921	0.503676616769333	0.615029287828877
PRP4	6	1	17435	1921	0.503676616769333	0.615029287828877
RNase_T	6	1	17435	1921	0.503676616769333	0.615029287828877
SAM_PNT	6	1	17435	1921	0.503676616769333	0.615029287828877
TPR_2	6	1	17435	1921	0.503676616769333	0.615029287828877
zf-Di19	6	1	17435	1921	0.503676616769333	0.615029287828877
ARID	7	1	17435	1921	0.558380685802904	0.668087722308261
CBFD_NFYB_HMF	7	1	17435	1921	0.558380685802904	0.668087722308261
DAGK_cat	7	1	17435	1921	0.558380685802904	0.668087722308261
FAT	7	1	17435	1921	0.558380685802904	0.668087722308261
FH2	7	1	17435	1921	0.558380685802904	0.668087722308261
Frizzled	7	1	17435	1921	0.558380685802904	0.668087722308261
Galactosyl_T	7	1	17435	1921	0.558380685802904	0.668087722308261
GATA	7	1	17435	1921	0.558380685802904	0.668087722308261
GTP_EFTU_D3	7	1	17435	1921	0.558380685802904	0.668087722308261
MIP	7	1	17435	1921	0.558380685802904	0.668087722308261
Myotub-related	7	1	17435	1921	0.558380685802904	0.668087722308261
Peptidase_M16_C	7	1	17435	1921	0.558380685802904	0.668087722308261
Peptidase_M2	7	1	17435	1921	0.558380685802904	0.668087722308261
Peptidase_S9	7	1	17435	1921	0.558380685802904	0.668087722308261
Tnp_P_element	7	1	17435	1921	0.558380685802904	0.668087722308261
TPR_19	7	1	17435	1921	0.558380685802904	0.668087722308261
FYVE	17	2	17435	1921	0.573344668148379	0.685128848730768
BTB	65	7	17435	1921	0.58434261546834	0.697393824993622
Adaptin_N	8	1	17435	1921	0.607058141768742	0.710228121527469
Amino_oxidase	8	1	17435	1921	0.607058141768742	0.710228121527469
Calpain_III	8	1	17435	1921	0.607058141768742	0.710228121527469
CENP-B_N	8	1	17435	1921	0.607058141768742	0.710228121527469
Cytochrom_B561	8	1	17435	1921	0.607058141768742	0.710228121527469
Fer2	8	1	17435	1921	0.607058141768742	0.710228121527469
FKBP_C	8	1	17435	1921	0.607058141768742	0.710228121527469
Gelsolin	8	1	17435	1921	0.607058141768742	0.710228121527469
Ldl_recept_b	8	1	17435	1921	0.607058141768742	0.710228121527469
Myb_DNA-bind_5	8	1	17435	1921	0.607058141768742	0.710228121527469
Myosin_head	18	2	17435	1921	0.605239110910118	0.710228121527469
PAS_11	8	1	17435	1921	0.607058141768742	0.710228121527469
Rhodanese	8	1	17435	1921	0.607058141768742	0.710228121527469
Ribosomal_60s	8	1	17435	1921	0.607058141768742	0.710228121527469
Ribosomal_L7Ae	8	1	17435	1921	0.607058141768742	0.710228121527469
zf-UBP	8	1	17435	1921	0.607058141768742	0.710228121527469
AMP-binding	38	4	17435	1921	0.615330159166628	0.718530106660128
p450	152	16	17435	1921	0.615666849285625	0.718530106660128
Forkhead	19	2	17435	1921	0.635288863959322	0.736904054653671
GTP_EFTU	19	2	17435	1921	0.635288863959322	0.736904054653671
LSM	19	2	17435	1921	0.635288863959322	0.736904054653671
SH2	29	3	17435	1921	0.633920436319852	0.736904054653671
SNF	19	2	17435	1921	0.635288863959322	0.736904054653671
Mito_carr	39	4	17435	1921	0.636250462721757	0.737119438519109
Cation_ATPase	9	1	17435	1921	0.650372614119821	0.74261296083393
Ets	9	1	17435	1921	0.650372614119821	0.74261296083393
Myb_DNA-bind_4	9	1	17435	1921	0.650372614119821	0.74261296083393
Myb_DNA-binding	9	1	17435	1921	0.650372614119821	0.74261296083393
PAS	9	1	17435	1921	0.650372614119821	0.74261296083393
PDEase_I	9	1	17435	1921	0.650372614119821	0.74261296083393
Peptidase_C2	9	1	17435	1921	0.650372614119821	0.74261296083393
Pkinase_C	9	1	17435	1921	0.650372614119821	0.74261296083393
SCP2	9	1	17435	1921	0.650372614119821	0.74261296083393
SOCS_box	9	1	17435	1921	0.650372614119821	0.74261296083393
