annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Glyco_tran_10_N	3	2	17435	3660	0.113684377307902	0.401488017350765
Glyco_transf_10	3	2	17435	3660	0.113684377307902	0.401488017350765
Glycolytic	1	1	17435	3660	0.209922569544021	0.401488017350765
Glyoxalase_4	1	1	17435	3660	0.209922569544021	0.401488017350765
GON	1	1	17435	3660	0.209922569544021	0.401488017350765
Gp_dh_C	1	1	17435	3660	0.209922569544021	0.401488017350765
Gp_dh_N	1	1	17435	3660	0.209922569544021	0.401488017350765
GSHPx	3	2	17435	3660	0.113684377307902	0.401488017350765
GTP-bdg_M	1	1	17435	3660	0.209922569544021	0.401488017350765
GTP-bdg_N	1	1	17435	3660	0.209922569544021	0.401488017350765
HABP4_PAI-RBP1	1	1	17435	3660	0.209922569544021	0.401488017350765
HAD_2	3	2	17435	3660	0.113684377307902	0.401488017350765
HD_3	1	1	17435	3660	0.209922569544021	0.401488017350765
hDGE_amylase	1	1	17435	3660	0.209922569544021	0.401488017350765
hEGF	8	4	17435	3660	0.0657955033335608	0.401488017350765
Heme_oxygenase	1	1	17435	3660	0.209922569544021	0.401488017350765
hGDE_central	1	1	17435	3660	0.209922569544021	0.401488017350765
hGDE_N	1	1	17435	3660	0.209922569544021	0.401488017350765
HgmA	1	1	17435	3660	0.209922569544021	0.401488017350765
HMG_CoA_synt_C	1	1	17435	3660	0.209922569544021	0.401488017350765
HMG_CoA_synt_N	1	1	17435	3660	0.209922569544021	0.401488017350765
HOIP-UBA	1	1	17435	3660	0.209922569544021	0.401488017350765
Homeobox_KN	6	3	17435	3660	0.111412111497013	0.401488017350765
ICA69	1	1	17435	3660	0.209922569544021	0.401488017350765
IER	1	1	17435	3660	0.209922569544021	0.401488017350765
IFRD_C	1	1	17435	3660	0.209922569544021	0.401488017350765
InaF-motif	1	1	17435	3660	0.209922569544021	0.401488017350765
Inositol_P	6	3	17435	3660	0.111412111497013	0.401488017350765
Integrin_b_cyt	1	1	17435	3660	0.209922569544021	0.401488017350765
Integrin_B_tail	1	1	17435	3660	0.209922569544021	0.401488017350765
Ion_trans_N	1	1	17435	3660	0.209922569544021	0.401488017350765
IPP-2	1	1	17435	3660	0.209922569544021	0.401488017350765
Iso_dh	6	3	17435	3660	0.111412111497013	0.401488017350765
Isochorismatase	3	2	17435	3660	0.113684377307902	0.401488017350765
IU_nuc_hydro	3	2	17435	3660	0.113684377307902	0.401488017350765
Jagunal	1	1	17435	3660	0.209922569544021	0.401488017350765
JIP_LZII	1	1	17435	3660	0.209922569544021	0.401488017350765
Jun	1	1	17435	3660	0.209922569544021	0.401488017350765
KAsynt_C_assoc	6	3	17435	3660	0.111412111497013	0.401488017350765
ketoacyl-synt	7	3	17435	3660	0.165478231262569	0.401488017350765
Ketoacyl-synt_C	7	3	17435	3660	0.165478231262569	0.401488017350765
Kunitz_BPTI	5	3	17435	3660	0.0657969308699503	0.401488017350765
L_HMGIC_fpl	1	1	17435	3660	0.209922569544021	0.401488017350765
L27_1	1	1	17435	3660	0.209922569544021	0.401488017350765
Laminin_G_3	3	2	17435	3660	0.113684377307902	0.401488017350765
Laminin_II	1	1	17435	3660	0.209922569544021	0.401488017350765
Ldh_2	1	1	17435	3660	0.209922569544021	0.401488017350765
Lectin_C	42	13	17435	3660	0.0852418446272409	0.401488017350765
Lig_chan-Glu_bd	18	7	17435	3660	0.0643211996901261	0.401488017350765
LIX1	1	1	17435	3660	0.209922569544021	0.401488017350765
LMWPc	3	2	17435	3660	0.113684377307902	0.401488017350765
LPMO_10	3	2	17435	3660	0.113684377307902	0.401488017350765
LRR_6	26	8	17435	3660	0.161471236019776	0.401488017350765
LRRFIP	1	1	17435	3660	0.209922569544021	0.401488017350765
LURAP	1	1	17435	3660	0.209922569544021	0.401488017350765
Lustrin_cystein	1	1	17435	3660	0.209922569544021	0.401488017350765
Lysyl_oxidase	1	1	17435	3660	0.209922569544021	0.401488017350765
Mab-21	3	2	17435	3660	0.113684377307902	0.401488017350765
MANEC	1	1	17435	3660	0.209922569544021	0.401488017350765
MAPEG	4	2	17435	3660	0.19620796394754	0.401488017350765
MARVEL	4	2	17435	3660	0.19620796394754	0.401488017350765
MATH	7	3	17435	3660	0.165478231262569	0.401488017350765
MDM1	1	1	17435	3660	0.209922569544021	0.401488017350765
Meckelin	1	1	17435	3660	0.209922569544021	0.401488017350765
Membr_traf_MHD	1	1	17435	3660	0.209922569544021	0.401488017350765
Metallopep	1	1	17435	3660	0.209922569544021	0.401488017350765
Metallophos_C	1	1	17435	3660	0.209922569544021	0.401488017350765
Methyltransf_15	1	1	17435	3660	0.209922569544021	0.401488017350765
Methyltransf_16	4	2	17435	3660	0.19620796394754	0.401488017350765
Methyltransf_5	1	1	17435	3660	0.209922569544021	0.401488017350765
Methyltransf_FA	6	3	17435	3660	0.111412111497013	0.401488017350765
MGAT2	1	1	17435	3660	0.209922569544021	0.401488017350765
Mid1	1	1	17435	3660	0.209922569544021	0.401488017350765
MIR	5	3	17435	3660	0.0657969308699503	0.401488017350765
MIT_C	1	1	17435	3660	0.209922569544021	0.401488017350765
MITF_TFEB_C_3_N	1	1	17435	3660	0.209922569544021	0.401488017350765
Mitofilin	1	1	17435	3660	0.209922569544021	0.401488017350765
Molybdopterin	1	1	17435	3660	0.209922569544021	0.401488017350765
MRJP	14	5	17435	3660	0.151996118853367	0.401488017350765
MRP_L53	1	1	17435	3660	0.209922569544021	0.401488017350765
MRP-63	1	1	17435	3660	0.209922569544021	0.401488017350765
MRP-S35	1	1	17435	3660	0.209922569544021	0.401488017350765
MT	12	5	17435	3660	0.0864070348636763	0.401488017350765
Mt_ATP-synt_D	1	1	17435	3660	0.209922569544021	0.401488017350765
MTHFR	1	1	17435	3660	0.209922569544021	0.401488017350765
Mtp	1	1	17435	3660	0.209922569544021	0.401488017350765
MTP18	1	1	17435	3660	0.209922569544021	0.401488017350765
MWFE	1	1	17435	3660	0.209922569544021	0.401488017350765
Myosin_N	4	2	17435	3660	0.19620796394754	0.401488017350765
Myosin_tail_1	7	3	17435	3660	0.165478231262569	0.401488017350765
Na_Ca_ex_C	1	1	17435	3660	0.209922569544021	0.401488017350765
Na_K-ATPase	4	2	17435	3660	0.19620796394754	0.401488017350765
Na_sulph_symp	4	2	17435	3660	0.19620796394754	0.401488017350765
Na_trans_cytopl	1	1	17435	3660	0.209922569544021	0.401488017350765
NAD_Gly3P_dh_C	1	1	17435	3660	0.209922569544021	0.401488017350765
NAD_Gly3P_dh_N	1	1	17435	3660	0.209922569544021	0.401488017350765
NADH_4Fe-4S	1	1	17435	3660	0.209922569544021	0.401488017350765
NADH_B2	1	1	17435	3660	0.209922569544021	0.401488017350765
NADH_dehy_S2_C	1	1	17435	3660	0.209922569544021	0.401488017350765
NADH_dhqG_C	1	1	17435	3660	0.209922569544021	0.401488017350765
NADH_oxidored	1	1	17435	3660	0.209922569544021	0.401488017350765
NADH-G_4Fe-4S_3	1	1	17435	3660	0.209922569544021	0.401488017350765
NADH5_C	1	1	17435	3660	0.209922569544021	0.401488017350765
NADHdh	1	1	17435	3660	0.209922569544021	0.401488017350765
NAGLU	1	1	17435	3660	0.209922569544021	0.401488017350765
NAGLU_C	1	1	17435	3660	0.209922569544021	0.401488017350765
NAGLU_N	1	1	17435	3660	0.209922569544021	0.401488017350765
NB-ARC	1	1	17435	3660	0.209922569544021	0.401488017350765
NCD1	1	1	17435	3660	0.209922569544021	0.401488017350765
NCD2	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUF_B12	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUF_B4	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUF_B5	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUF_B6	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUF_B7	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUF_B8	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUF_C2	1	1	17435	3660	0.209922569544021	0.401488017350765
NDUFB10	1	1	17435	3660	0.209922569544021	0.401488017350765
Ndufs5	1	1	17435	3660	0.209922569544021	0.401488017350765
Neurochondrin	1	1	17435	3660	0.209922569544021	0.401488017350765
NfI_DNAbd_pre-N	1	1	17435	3660	0.209922569544021	0.401488017350765
Nfu_N	1	1	17435	3660	0.209922569544021	0.401488017350765
Nicastrin	1	1	17435	3660	0.209922569544021	0.401488017350765
NifU	1	1	17435	3660	0.209922569544021	0.401488017350765
Ninjurin	9	4	17435	3660	0.0992644640071255	0.401488017350765
NOD	1	1	17435	3660	0.209922569544021	0.401488017350765
NODP	1	1	17435	3660	0.209922569544021	0.401488017350765
NPDC1	1	1	17435	3660	0.209922569544021	0.401488017350765
NTPase_I-T	1	1	17435	3660	0.209922569544021	0.401488017350765
Nucleoside_tran	3	2	17435	3660	0.113684377307902	0.401488017350765
OAR	6	3	17435	3660	0.111412111497013	0.401488017350765
Ocnus	1	1	17435	3660	0.209922569544021	0.401488017350765
OLF	1	1	17435	3660	0.209922569544021	0.401488017350765
OSCP	1	1	17435	3660	0.209922569544021	0.401488017350765
Oxidored_q2	1	1	17435	3660	0.209922569544021	0.401488017350765
Oxidored_q3	1	1	17435	3660	0.209922569544021	0.401488017350765
Oxidored_q4	1	1	17435	3660	0.209922569544021	0.401488017350765
Oxidored_q5_N	1	1	17435	3660	0.209922569544021	0.401488017350765
p25-alpha	1	1	17435	3660	0.209922569544021	0.401488017350765
P5CR_dimer	3	2	17435	3660	0.113684377307902	0.401488017350765
PAC2	1	1	17435	3660	0.209922569544021	0.401488017350765
PAC3	1	1	17435	3660	0.209922569544021	0.401488017350765
PAE	1	1	17435	3660	0.209922569544021	0.401488017350765
ParBc	1	1	17435	3660	0.209922569544021	0.401488017350765
PBAN	1	1	17435	3660	0.209922569544021	0.401488017350765
PDEase_I	9	4	17435	3660	0.0992644640071255	0.401488017350765
PDEase_I_N	1	1	17435	3660	0.209922569544021	0.401488017350765
Pentaxin	1	1	17435	3660	0.209922569544021	0.401488017350765
Peptidase_C15	1	1	17435	3660	0.209922569544021	0.401488017350765
Peptidase_C2	9	4	17435	3660	0.0992644640071255	0.401488017350765
Peptidase_M13_N	11	4	17435	3660	0.183716923990713	0.401488017350765
Peptidase_M8	1	1	17435	3660	0.209922569544021	0.401488017350765
Pex19	1	1	17435	3660	0.209922569544021	0.401488017350765
PFK	1	1	17435	3660	0.209922569544021	0.401488017350765
PGI	1	1	17435	3660	0.209922569544021	0.401488017350765
PGK	1	1	17435	3660	0.209922569544021	0.401488017350765
PH	47	13	17435	3660	0.171166943296045	0.401488017350765
Phospholip_B	1	1	17435	3660	0.209922569544021	0.401488017350765
Phosphorylase	1	1	17435	3660	0.209922569544021	0.401488017350765
PhyH	1	1	17435	3660	0.209922569544021	0.401488017350765
Pigment_DH	1	1	17435	3660	0.209922569544021	0.401488017350765
PIP49_N	1	1	17435	3660	0.209922569544021	0.401488017350765
PK_C	1	1	17435	3660	0.209922569544021	0.401488017350765
PMP22_Claudin	1	1	17435	3660	0.209922569544021	0.401488017350765
Polysacc_deac_1	3	2	17435	3660	0.113684377307902	0.401488017350765
PP1_inhibitor	1	1	17435	3660	0.209922569544021	0.401488017350765
Pro_dh	1	1	17435	3660	0.209922569544021	0.401488017350765
PS-DH	5	3	17435	3660	0.0657969308699503	0.401488017350765
PTE	1	1	17435	3660	0.209922569544021	0.401488017350765
PTN_MK_C	1	1	17435	3660	0.209922569544021	0.401488017350765
PTS_2-RNA	1	1	17435	3660	0.209922569544021	0.401488017350765
Pur_ac_phosph_N	1	1	17435	3660	0.209922569544021	0.401488017350765
Put_Phosphatase	1	1	17435	3660	0.209922569544021	0.401488017350765
PYC_OADA	1	1	17435	3660	0.209922569544021	0.401488017350765
Pyridoxal_deC	11	5	17435	3660	0.0605670468735218	0.401488017350765
QIL1	1	1	17435	3660	0.209922569544021	0.401488017350765
Radial_spoke_3	1	1	17435	3660	0.209922569544021	0.401488017350765
RasGEF	11	4	17435	3660	0.183716923990713	0.401488017350765
RCC1_2	1	1	17435	3660	0.209922569544021	0.401488017350765
Recep_L_domain	3	2	17435	3660	0.113684377307902	0.401488017350765
Receptor_IA-2	1	1	17435	3660	0.209922569544021	0.401488017350765
Redoxin	1	1	17435	3660	0.209922569544021	0.401488017350765
Reprolysin	8	4	17435	3660	0.0657955033335608	0.401488017350765
Reprolysin_3	1	1	17435	3660	0.209922569544021	0.401488017350765
Reprolysin_5	1	1	17435	3660	0.209922569544021	0.401488017350765
Reticulon	1	1	17435	3660	0.209922569544021	0.401488017350765
Rhomboid	6	3	17435	3660	0.111412111497013	0.401488017350765
RHS_repeat	1	1	17435	3660	0.209922569544021	0.401488017350765
Ribonuclease_T2	1	1	17435	3660	0.209922569544021	0.401488017350765
Ribosomal_L20	1	1	17435	3660	0.209922569544021	0.401488017350765
RIC3	1	1	17435	3660	0.209922569544021	0.401488017350765
Romo1	1	1	17435	3660	0.209922569544021	0.401488017350765
RPN13_C	1	1	17435	3660	0.209922569544021	0.401488017350765
Rpn3_C	1	1	17435	3660	0.209922569544021	0.401488017350765
RR_TM4-6	1	1	17435	3660	0.209922569544021	0.401488017350765
RTP801_C	1	1	17435	3660	0.209922569544021	0.401488017350765
Runt	5	3	17435	3660	0.0657969308699503	0.401488017350765
RyR	1	1	17435	3660	0.209922569544021	0.401488017350765
S36_mt	1	1	17435	3660	0.209922569544021	0.401488017350765
SAICAR_synt	1	1	17435	3660	0.209922569544021	0.401488017350765
SAM_PNT	6	3	17435	3660	0.111412111497013	0.401488017350765
Sarcoglycan_2	1	1	17435	3660	0.209922569544021	0.401488017350765
SBP56	1	1	17435	3660	0.209922569544021	0.401488017350765
Sdh_cyt	1	1	17435	3660	0.209922569544021	0.401488017350765
SEA	3	2	17435	3660	0.113684377307902	0.401488017350765
Secretogranin_V	1	1	17435	3660	0.209922569544021	0.401488017350765
Sedlin_N	1	1	17435	3660	0.209922569544021	0.401488017350765
Sema	7	3	17435	3660	0.165478231262569	0.401488017350765
SEP	1	1	17435	3660	0.209922569544021	0.401488017350765
Serinc	1	1	17435	3660	0.209922569544021	0.401488017350765
Serpin	25	9	17435	3660	0.0611251019777555	0.401488017350765
SET	31	9	17435	3660	0.186641478946327	0.401488017350765
SGS	1	1	17435	3660	0.209922569544021	0.401488017350765
SH3_2	13	5	17435	3660	0.117035941020634	0.401488017350765
SH3BGR	1	1	17435	3660	0.209922569544021	0.401488017350765
Shal-type	1	1	17435	3660	0.209922569544021	0.401488017350765
SIS	1	1	17435	3660	0.209922569544021	0.401488017350765
SK_channel	1	1	17435	3660	0.209922569544021	0.401488017350765
Skp1	1	1	17435	3660	0.209922569544021	0.401488017350765
SLBB	1	1	17435	3660	0.209922569544021	0.401488017350765
SLC12	5	3	17435	3660	0.0657969308699503	0.401488017350765
Smoothelin	1	1	17435	3660	0.209922569544021	0.401488017350765
SOGA	1	1	17435	3660	0.209922569544021	0.401488017350765
Sorb	1	1	17435	3660	0.209922569544021	0.401488017350765
SpoIIE	1	1	17435	3660	0.209922569544021	0.401488017350765
Spond_N	3	2	17435	3660	0.113684377307902	0.401488017350765
SRR1	1	1	17435	3660	0.209922569544021	0.401488017350765
START	4	2	17435	3660	0.19620796394754	0.401488017350765
Stork_head	1	1	17435	3660	0.209922569544021	0.401488017350765
Succ_DH_flav_C	1	1	17435	3660	0.209922569544021	0.401488017350765
Sulfatase	9	4	17435	3660	0.0992644640071255	0.401488017350765
SVWC	4	2	17435	3660	0.19620796394754	0.401488017350765
Synaphin	1	1	17435	3660	0.209922569544021	0.401488017350765
Synapsin	1	1	17435	3660	0.209922569544021	0.401488017350765
Synapsin_C	1	1	17435	3660	0.209922569544021	0.401488017350765
Syndecan	1	1	17435	3660	0.209922569544021	0.401488017350765
Talin_middle	1	1	17435	3660	0.209922569544021	0.401488017350765
Tcp11	1	1	17435	3660	0.209922569544021	0.401488017350765
Tektin	4	2	17435	3660	0.19620796394754	0.401488017350765
Tet_JBP	1	1	17435	3660	0.209922569544021	0.401488017350765
TF_AP-2	1	1	17435	3660	0.209922569544021	0.401488017350765
Thiolase_C	5	3	17435	3660	0.0657969308699503	0.401488017350765
Thiolase_N	5	3	17435	3660	0.0657969308699503	0.401488017350765
Thyroglobulin_1	6	3	17435	3660	0.111412111497013	0.401488017350765
TIM	1	1	17435	3660	0.209922569544021	0.401488017350765
TIMP	1	1	17435	3660	0.209922569544021	0.401488017350765
TIR	12	5	17435	3660	0.0864070348636763	0.401488017350765
TMEM132D_N	1	1	17435	3660	0.209922569544021	0.401488017350765
TMEM141	1	1	17435	3660	0.209922569544021	0.401488017350765
TMEM189_B_dmain	1	1	17435	3660	0.209922569544021	0.401488017350765
TMEM237	1	1	17435	3660	0.209922569544021	0.401488017350765
TMEM72	1	1	17435	3660	0.209922569544021	0.401488017350765
TNFR_c6	1	1	17435	3660	0.209922569544021	0.401488017350765
Tox-GHH	1	1	17435	3660	0.209922569544021	0.401488017350765
Tox-SGS	1	1	17435	3660	0.209922569544021	0.401488017350765
Toxin_9	1	1	17435	3660	0.209922569544021	0.401488017350765
Transferrin	4	2	17435	3660	0.19620796394754	0.401488017350765
Transmemb_17	1	1	17435	3660	0.209922569544021	0.401488017350765
Trehalase	1	1	17435	3660	0.209922569544021	0.401488017350765
TRIC	1	1	17435	3660	0.209922569544021	0.401488017350765
Tropomodulin	1	1	17435	3660	0.209922569544021	0.401488017350765
Tsg	1	1	17435	3660	0.209922569544021	0.401488017350765
Tubulin_C	14	6	17435	3660	0.0541076209217148	0.401488017350765
Tubulin-binding	1	1	17435	3660	0.209922569544021	0.401488017350765
UBA_5	1	1	17435	3660	0.209922569544021	0.401488017350765
Ubiq_cyt_C_chap	1	1	17435	3660	0.209922569544021	0.401488017350765
UCR_14kD	1	1	17435	3660	0.209922569544021	0.401488017350765
UCR_hinge	1	1	17435	3660	0.209922569544021	0.401488017350765
UCR_TM	1	1	17435	3660	0.209922569544021	0.401488017350765
UCR_UQCRX_QCR9	1	1	17435	3660	0.209922569544021	0.401488017350765
UcrQ	1	1	17435	3660	0.209922569544021	0.401488017350765
UFD1	1	1	17435	3660	0.209922569544021	0.401488017350765
ULD	1	1	17435	3660	0.209922569544021	0.401488017350765
UMPH-1	1	1	17435	3660	0.209922569544021	0.401488017350765
UNC-79	1	1	17435	3660	0.209922569544021	0.401488017350765
UNC-93	3	2	17435	3660	0.113684377307902	0.401488017350765
UPF0183	1	1	17435	3660	0.209922569544021	0.401488017350765
UPF0220	1	1	17435	3660	0.209922569544021	0.401488017350765
UPF0239	1	1	17435	3660	0.209922569544021	0.401488017350765
Urm1	1	1	17435	3660	0.209922569544021	0.401488017350765
VBS	1	1	17435	3660	0.209922569544021	0.401488017350765
Vg_Tdu	1	1	17435	3660	0.209922569544021	0.401488017350765
VGCC_alpha2	3	2	17435	3660	0.113684377307902	0.401488017350765
VGLL4	1	1	17435	3660	0.209922569544021	0.401488017350765
VPS28	1	1	17435	3660	0.209922569544021	0.401488017350765
Vps55	1	1	17435	3660	0.209922569544021	0.401488017350765
VWA	5	3	17435	3660	0.0657969308699503	0.401488017350765
VWA_N	3	2	17435	3660	0.113684377307902	0.401488017350765
WIF	3	2	17435	3660	0.113684377307902	0.401488017350765
Xan_ur_permease	1	1	17435	3660	0.209922569544021	0.401488017350765
Yippee-Mis18	4	2	17435	3660	0.19620796394754	0.401488017350765
zf-3CxxC_2	1	1	17435	3660	0.209922569544021	0.401488017350765
zf-C2HC	3	2	17435	3660	0.113684377307902	0.401488017350765
zf-C2HC_2	4	2	17435	3660	0.19620796394754	0.401488017350765
zf-CHCC	1	1	17435	3660	0.209922569544021	0.401488017350765
zf-TRAF	1	1	17435	3660	0.209922569544021	0.401488017350765
zinc_ribbon_16	1	1	17435	3660	0.209922569544021	0.401488017350765
BACK	24	7	17435	3660	0.224890446302426	0.426067432405975
bZIP_1	8	3	17435	3660	0.225287868019973	0.426067432405975
Death	8	3	17435	3660	0.225287868019973	0.426067432405975
Gelsolin	8	3	17435	3660	0.225287868019973	0.426067432405975
Ldl_recept_b	8	3	17435	3660	0.225287868019973	0.426067432405975
NHL	8	3	17435	3660	0.225287868019973	0.426067432405975
Peptidase_M13	8	3	17435	3660	0.225287868019973	0.426067432405975
RasGEF_N	8	3	17435	3660	0.225287868019973	0.426067432405975
ADH_zinc_N	20	6	17435	3660	0.229325052815645	0.432496205310173
IQ	20	6	17435	3660	0.229325052815645	0.432496205310173
FERM_N	12	4	17435	3660	0.232371868554231	0.437633685777136
Pkinase_Tyr	51	13	17435	3660	0.261770644342451	0.492317605725886
Guanylate_cyc	21	6	17435	3660	0.268049395258223	0.50342795009716
Acyl_transf_3	34	9	17435	3660	0.27388140083001	0.51330156820188
Amidohydro_1	5	2	17435	3660	0.283148652665934	0.51330156820188
BTB	65	16	17435	3660	0.279068799432331	0.51330156820188
CHCH	5	2	17435	3660	0.283148652665934	0.51330156820188
DUF1298	5	2	17435	3660	0.283148652665934	0.51330156820188
DUF2236	5	2	17435	3660	0.283148652665934	0.51330156820188
E1_dh	5	2	17435	3660	0.283148652665934	0.51330156820188
EB	5	2	17435	3660	0.283148652665934	0.51330156820188
Epimerase	5	2	17435	3660	0.283148652665934	0.51330156820188
FMO-like	5	2	17435	3660	0.283148652665934	0.51330156820188
IRS	5	2	17435	3660	0.283148652665934	0.51330156820188
Ligase_CoA	5	2	17435	3660	0.283148652665934	0.51330156820188
MORN	5	2	17435	3660	0.283148652665934	0.51330156820188
Orn_DAP_Arg_deC	5	2	17435	3660	0.283148652665934	0.51330156820188
PAN_1	5	2	17435	3660	0.283148652665934	0.51330156820188
PAS_9	5	2	17435	3660	0.283148652665934	0.51330156820188
Patched	5	2	17435	3660	0.283148652665934	0.51330156820188
Peptidase_M19	5	2	17435	3660	0.283148652665934	0.51330156820188
PI-PLC-X	5	2	17435	3660	0.283148652665934	0.51330156820188
RasGAP	5	2	17435	3660	0.283148652665934	0.51330156820188
SGL	5	2	17435	3660	0.283148652665934	0.51330156820188
Solute_trans_a	5	2	17435	3660	0.283148652665934	0.51330156820188
TGFb_propeptide	5	2	17435	3660	0.283148652665934	0.51330156820188
Transket_pyr	5	2	17435	3660	0.283148652665934	0.51330156820188
VWC	5	2	17435	3660	0.283148652665934	0.51330156820188
WH2	5	2	17435	3660	0.283148652665934	0.51330156820188
Kelch_1	13	4	17435	3660	0.283632280791386	0.513491819430065
Ank_4	30	8	17435	3660	0.284485009144707	0.51434889653363
Amidase_2	9	3	17435	3660	0.288299570026397	0.51710875258703
DHC_N1	9	3	17435	3660	0.288299570026397	0.51710875258703
HNOBA	9	3	17435	3660	0.288299570026397	0.51710875258703
Myb_DNA-bind_4	9	3	17435	3660	0.288299570026397	0.51710875258703
SCP2	9	3	17435	3660	0.288299570026397	0.51710875258703
Spectrin	9	3	17435	3660	0.288299570026397	0.51710875258703
14-3-3	2	1	17435	3660	0.375787167196246	0.531907514319529
4_1_CTD	2	1	17435	3660	0.375787167196246	0.531907514319529
ABC_membrane_2	2	1	17435	3660	0.375787167196246	0.531907514319529
Aconitase	2	1	17435	3660	0.375787167196246	0.531907514319529
Aconitase_C	2	1	17435	3660	0.375787167196246	0.531907514319529
ACT	2	1	17435	3660	0.375787167196246	0.531907514319529
Amidase	6	2	17435	3660	0.369016923250394	0.531907514319529
Aminotran_5	6	2	17435	3660	0.369016923250394	0.531907514319529
ApoLp-III	2	1	17435	3660	0.375787167196246	0.531907514319529
Arfaptin	2	1	17435	3660	0.375787167196246	0.531907514319529
ArgoL2	2	1	17435	3660	0.375787167196246	0.531907514319529
Asn_synthase	2	1	17435	3660	0.375787167196246	0.531907514319529
ATP-synt_A	2	1	17435	3660	0.375787167196246	0.531907514319529
ATP-synt_DE_N	2	1	17435	3660	0.375787167196246	0.531907514319529
ATP-synt_S1	2	1	17435	3660	0.375787167196246	0.531907514319529
Band_3_cyto	2	1	17435	3660	0.375787167196246	0.531907514319529
BK_channel_a	2	1	17435	3660	0.375787167196246	0.531907514319529
BRF1	2	1	17435	3660	0.375787167196246	0.531907514319529
Calreticulin	2	1	17435	3660	0.375787167196246	0.531907514319529
Carb_anhydrase	14	4	17435	3660	0.336286745566593	0.531907514319529
CARMIL_C	2	1	17435	3660	0.375787167196246	0.531907514319529
CDC48_2	2	1	17435	3660	0.375787167196246	0.531907514319529
CDC48_N	2	1	17435	3660	0.375787167196246	0.531907514319529
CDK5_activator	2	1	17435	3660	0.375787167196246	0.531907514319529
CEBP_ZZ	2	1	17435	3660	0.375787167196246	0.531907514319529
Ceramidase_alk	2	1	17435	3660	0.375787167196246	0.531907514319529
Ceramidse_alk_C	2	1	17435	3660	0.375787167196246	0.531907514319529
Chitin_synth_2	2	1	17435	3660	0.375787167196246	0.531907514319529
CitMHS	2	1	17435	3660	0.375787167196246	0.531907514319529
Citrate_synt	2	1	17435	3660	0.375787167196246	0.531907514319529
CLP_protease	2	1	17435	3660	0.375787167196246	0.531907514319529
CLP1_P	2	1	17435	3660	0.375787167196246	0.531907514319529
cNMP_binding	19	5	17435	3660	0.367707629485446	0.531907514319529
CoA_binding	2	1	17435	3660	0.375787167196246	0.531907514319529
COX5A	2	1	17435	3660	0.375787167196246	0.531907514319529
COX7a	2	1	17435	3660	0.375787167196246	0.531907514319529
CP2	2	1	17435	3660	0.375787167196246	0.531907514319529
CTNNB1_binding	2	1	17435	3660	0.375787167196246	0.531907514319529
CutA1	2	1	17435	3660	0.375787167196246	0.531907514319529
CybS	2	1	17435	3660	0.375787167196246	0.531907514319529
Cytochrom_C	2	1	17435	3660	0.375787167196246	0.531907514319529
DAO	10	3	17435	3660	0.352312892683331	0.531907514319529
Deltameth_res	2	1	17435	3660	0.375787167196246	0.531907514319529
DMA	2	1	17435	3660	0.375787167196246	0.531907514319529
dNK	2	1	17435	3660	0.375787167196246	0.531907514319529
DPPIV_N	6	2	17435	3660	0.369016923250394	0.531907514319529
Drf_FH3	6	2	17435	3660	0.369016923250394	0.531907514319529
DUF1279	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF1325	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF389	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF4061	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF4203	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF4205	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF4774	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF4808	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF4816	2	1	17435	3660	0.375787167196246	0.531907514319529
DUF753	6	2	17435	3660	0.369016923250394	0.531907514319529
DUF971	2	1	17435	3660	0.375787167196246	0.531907514319529
Dynamin_M	2	1	17435	3660	0.375787167196246	0.531907514319529
EFhand_Ca_insen	2	1	17435	3660	0.375787167196246	0.531907514319529
EHD_N	2	1	17435	3660	0.375787167196246	0.531907514319529
ELMO_CED12	2	1	17435	3660	0.375787167196246	0.531907514319529
Engrail_1_C_sig	2	1	17435	3660	0.375787167196246	0.531907514319529
ER_lumen_recept	2	1	17435	3660	0.375787167196246	0.531907514319529
ERAP1_C	31	8	17435	3660	0.318517541387622	0.531907514319529
Exo_endo_phos_2	2	1	17435	3660	0.375787167196246	0.531907514319529
EXS	2	1	17435	3660	0.375787167196246	0.531907514319529
F-box	14	4	17435	3660	0.336286745566593	0.531907514319529
FA	6	2	17435	3660	0.369016923250394	0.531907514319529
FAM195	2	1	17435	3660	0.375787167196246	0.531907514319529
FAST_1	2	1	17435	3660	0.375787167196246	0.531907514319529
FAST_2	2	1	17435	3660	0.375787167196246	0.531907514319529
Fe-S_biosyn	2	1	17435	3660	0.375787167196246	0.531907514319529
